ReviewCount,original_index,unique_index
"36 user,3 critic",4617,3706
"288 user,93 critic",4618,3707
"103 user,22 critic",4619,3708
"303 user,172 critic",4620,3709
"145 user,45 critic",4621,3710
"162 user,95 critic",4622,3711
"117 user,45 critic",4623,3712
"47 user,21 critic",4624,2766
"2 user,7 critic",4625,448
"14 user,3 critic",4626,2641
"75 user,32 critic",4627,3713
"84 user,49 critic",4628,3714
"48 user,18 critic",4629,3715
"76 user,42 critic",4630,2281
"35 user,12 critic",4631,3716
"15 user,4 critic",4632,76
10 user,4633,3299
"22 user,3 critic",4634,3717
"56 user,25 critic",4635,3718
"50 user,20 critic",4636,687
"18 user,3 critic",4637,428
"12 user,1 critic",4638,2452
"17 user,5 critic",4639,2472
"17 user,2 critic",4640,3594
"43 user,17 critic",4641,3719
"139 user,42 critic",4642,3720
"6 user,6 critic",4643,2602
"105 user,68 critic",4644,3721
"31 user,42 critic",4645,3722
"35 user,14 critic",4646,3723
"62 user,90 critic",4647,960
"45 user,33 critic",4648,3724
"25 user,31 critic",4649,3725
"271 user,120 critic",4650,3726
"97 user,43 critic",4651,3727
"43 user,72 critic",4652,2957
"35 user,7 critic",4653,3728
"10 user,2 critic",4654,2587
"44 user,12 critic",4655,1315
"113 user,40 critic",4656,3729
"78 user,27 critic",4657,3730
"46 user,35 critic",4658,3731
"35 user,12 critic",4659,3716
"45 user,16 critic",4660,3188
"59 user,13 critic",4661,3732
"21 user,6 critic",4662,59
"10 user,2 critic",4663,2587
"447 user,121 critic",4664,3733
"34 user,21 critic",4665,2282
,4666,29
"31 user,33 critic",4667,3734
"301 user,109 critic",4668,3735
"18 user,10 critic",4669,3736
"117 user,43 critic",4670,3737
"49 user,32 critic",4671,3738
"37 user,78 critic",4672,3739
1 user,4673,185
"45 user,40 critic",4674,3173
"18 user,1 critic",4675,573
"19 user,1 critic",4676,3740
"28 user,12 critic",4677,223
"52 user,10 critic",4678,3741
"17 user,4 critic",4679,1351
"33 user,12 critic",4680,3162
"25 user,5 critic",4681,3742
"12 user,3 critic",4682,261
"46 user,25 critic",4683,3743
"10 user,2 critic",4684,2587
"743 user,402 critic",4685,3744
"469 user,377 critic",4686,3745
"5 user,10 critic",4687,49
"368 user,352 critic",4688,3746
"358 user,307 critic",4689,3747
"837 user,242 critic",4690,3748
"330 user,344 critic",4691,3749
"129 user,42 critic",4692,3750
"687 user,98 critic",4693,3751
"321 user,57 critic",4694,3752
"396 user,270 critic",4695,3753
"112 user,65 critic",4696,3754
"354 user,139 critic",4697,3755
"345 user,123 critic",4698,3756
"34 user,18 critic",4699,2285
"20 user,12 critic",4700,3757
"41 user,14 critic",4701,3758
"88 user,64 critic",4702,269
"15 user,24 critic",4703,3759
"12 user,5 critic",4704,436
"7 user,9 critic",4705,3760
"28 user,17 critic",4706,2877
"6 user,3 critic",4707,704
"55 user,23 critic",4708,1732
"73 user,37 critic",4709,3663
"75 user,31 critic",4710,3761
"56 user,59 critic",4711,3762
"47 user,35 critic",4712,3763
"70 user,43 critic",4713,3764
,4714,29
"42 user,13 critic",4715,3765
"36 user,49 critic",4716,3766
"191 user,215 critic",4717,3767
"14 user,41 critic",4718,3768
"59 user,57 critic",4719,3769
"90 user,29 critic",4720,3770
"146 user,72 critic",4721,3771
"96 user,77 critic",4722,3772
"6 user,4 critic",4723,2549
"53 user,25 critic",4724,3590
"151 user,199 critic",4725,3773
"12 user,3 critic",4726,261
2 user,4727,267
"205 user,72 critic",4728,3774
"23 user,11 critic",4729,469
"111 user,43 critic",4730,3775
"138 user,36 critic",4731,3776
"310 user,109 critic",4732,3777
"53 user,18 critic",4733,2668
6 user,4734,372
"25 user,11 critic",4735,3778
"69 user,113 critic",4736,3779
"12 user,9 critic",4737,2650
"49 user,24 critic",4738,3780
"84 user,15 critic",4739,3781
"25 user,17 critic",4740,3782
"84 user,43 critic",4741,3783
"16 user,9 critic",4742,525
"29 user,21 critic",4743,3784
"17 user,9 critic",4744,690
"82 user,30 critic",4745,3785
"17 user,10 critic",4746,1773
"58 user,23 critic",4747,3073
1 critic,4748,741
"7 user,18 critic",4749,695
"111 user,47 critic",4750,3786
"64 user,29 critic",4751,3187
"253 user,256 critic",4752,3787
"13 user,16 critic",4753,2778
"57 user,26 critic",4754,3788
"9 user,3 critic",4755,445
"15 user,8 critic",4756,2873
"83 user,82 critic",4757,3789
"50 user,7 critic",4758,3790
"10 user,12 critic",4759,3791
"34 user,22 critic",4760,2646
"9 user,11 critic",4761,3198
"13 user,2 critic",4762,429
"82 user,27 critic",4763,3792
"77 user,38 critic",4764,331
"47 user,33 critic",4765,1770
"22 user,4 critic",4766,3793
"17 user,5 critic",4767,2472
"37 user,16 critic",4768,3794
"11 user,7 critic",4769,2846
"12 user,4 critic",4770,957
"8 user,38 critic",4771,3795
"17 user,9 critic",4772,690
"13 user,8 critic",4773,2489
,4774,29
"55 user,31 critic",4775,3796
"23 user,18 critic",4776,3797
"86 user,70 critic",4777,3798
"102 user,23 critic",4778,3799
"50 user,31 critic",4779,3800
"79 user,115 critic",4780,3801
"32 user,34 critic",4781,3802
"37 user,50 critic",4782,3803
1 critic,4783,741
"46 user,36 critic",4784,3804
"34 user,10 critic",4785,3805
"82 user,135 critic",4786,3806
"205 user,294 critic",4787,3807
"166 user,248 critic",4788,3808
"119 user,177 critic",4789,3809
"88 user,229 critic",4790,3810
"35 user,58 critic",4791,3811
"221 user,235 critic",4792,3812
"25 user,100 critic",4793,3813
"134 user,67 critic",4794,3814
"103 user,64 critic",4795,3449
"122 user,77 critic",4796,3815
"17 user,13 critic",4797,692
"135 user,83 critic",4798,1776
"194 user,117 critic",4799,3816
"2 user,9 critic",4800,306
"14 user,19 critic",4801,3817
"28 user,32 critic",4802,3818
"29 user,17 critic",4803,2915
1 user,4804,185
,4805,29
,4806,29
,4807,29
,4808,29
,4809,29
"1,026 user,586 critic",4810,3819
"69 user,27 critic",4811,597
"16 user,26 critic",4812,3820
"98 user,41 critic",4813,2578
"62 user,32 critic",4814,3821
"24 user,6 critic",4815,430
"56 user,43 critic",4816,3822
"59 user,55 critic",4817,3823
"80 user,38 critic",4818,2794
"50 user,33 critic",4819,3824
"88 user,60 critic",4820,868
"32 user,24 critic",4821,3825
"29 user,19 critic",4822,633
"62 user,69 critic",4823,3826
"67 user,44 critic",4824,3827
"83 user,58 critic",4825,3828
"516 user,218 critic",4826,3829
"58 user,30 critic",4827,3830
"99 user,65 critic",4828,3831
"40 user,18 critic",4829,2688
"74 user,34 critic",4830,3832
"80 user,33 critic",4831,1269
"36 user,24 critic",4832,2956
"59 user,19 critic",4833,3326
"28 user,19 critic",4834,575
"63 user,21 critic",4835,207
"303 user,155 critic",4836,3833
"20 user,13 critic",4837,3834
"29 user,14 critic",4838,3835
"30 user,13 critic",4839,3836
"44 user,19 critic",4840,2885
"41 user,18 critic",4841,3837
"37 user,23 critic",4842,164
"32 user,22 critic",4843,1692
"87 user,38 critic",4844,3838
"126 user,69 critic",4845,3839
"52 user,41 critic",4846,3840
"58 user,42 critic",4847,3841
"37 user,27 critic",4848,1825
"56 user,23 critic",4849,3842
"67 user,24 critic",4850,3843
"263 user,105 critic",4851,3844
"60 user,1 critic",4852,3845
"495 user,83 critic",4853,3846
"17 user,6 critic",4854,2878
"13 user,13 critic",4855,1835
"342 user,59 critic",4856,3847
"326 user,286 critic",4857,3848
"1,002 user,276 critic",4858,3849
"1,026 user,274 critic",4859,3850
"432 user,258 critic",4860,3851
"1,580 user,281 critic",4861,3852
"240 user,95 critic",4862,3853
"367 user,65 critic",4863,3854
"452 user,357 critic",4864,3855
"379 user,367 critic",4865,3856
"591 user,369 critic",4866,3857
,4867,29
1 user,4868,185
"3 user,8 critic",4869,966
"126 user,153 critic",4870,3858
"8 user,5 critic",4871,577
"12 user,4 critic",4872,957
,4873,29
"14 user,32 critic",4874,3859
"90 user,84 critic",4875,3860
"69 user,96 critic",4876,3861
"499 user,101 critic",4877,3862
"27 user,17 critic",4878,3863
"12 user,12 critic",4879,3864
"38 user,18 critic",4880,3865
"59 user,39 critic",4881,3866
"669 user,197 critic",4882,3867
"11 user,35 critic",4883,3868
"150 user,254 critic",4884,3869
"137 user,183 critic",4885,3870
"90 user,39 critic",4886,3871
"177 user,131 critic",4887,3872
"164 user,64 critic",4888,3873
"106 user,52 critic",4889,3874
"138 user,61 critic",4890,3875
"43 user,18 critic",4891,3876
"119 user,122 critic",4892,3877
"39 user,50 critic",4893,3878
"435 user,210 critic",4894,3879
"1,619 user,273 critic",4895,3880
"114 user,89 critic",4896,3881
"180 user,138 critic",4897,3882
"1,105 user,238 critic",4898,3883
"559 user,115 critic",4899,3884
"723 user,286 critic",4900,3885
"1,169 user,303 critic",4901,3886
"112 user,63 critic",4902,3887
"302 user,147 critic",4903,3888
"810 user,267 critic",4904,3889
"518 user,231 critic",4905,3890
"332 user,98 critic",4906,3891
"201 user,61 critic",4907,3892
"146 user,117 critic",4908,3893
"85 user,27 critic",4909,3894
"139 user,51 critic",4910,3895
"117 user,75 critic",4911,3896
"71 user,111 critic",4912,3897
"128 user,212 critic",4913,3898
"159 user,268 critic",4914,3899
"66 user,119 critic",4915,3900
"93 user,123 critic",4916,3901
"125 user,214 critic",4917,3902
"194 user,234 critic",4918,3903
"175 user,91 critic",4919,3904
"82 user,47 critic",4920,1446
"97 user,38 critic",4921,3905
"285 user,231 critic",4922,3906
"104 user,79 critic",4923,3907
"104 user,108 critic",4924,3908
"1,034 user,221 critic",4925,3909
"725 user,483 critic",4926,3910
"547 user,116 critic",4927,3911
"650 user,164 critic",4928,3912
"258 user,259 critic",4929,3913
"241 user,131 critic",4930,3914
"158 user,181 critic",4931,3915
"281 user,308 critic",4932,3916
"240 user,232 critic",4933,3917
"160 user,64 critic",4934,3918
"161 user,209 critic",4935,3919
"470 user,366 critic",4936,3920
"1 user,7 critic",4937,1515
"508 user,156 critic",4938,3921
"346 user,140 critic",4939,3922
"184 user,103 critic",4940,3923
"211 user,100 critic",4941,3924
"216 user,71 critic",4942,3925
"179 user,107 critic",4943,500
"276 user,137 critic",4944,3926
"833 user,165 critic",4945,3927
,4946,29
2 critic,4947,962
2 critic,4948,962
,4949,29
,4950,29
"3 user,1 critic",4951,1236
"55 user,18 critic",4952,3928
"40 user,18 critic",4953,2688
"49 user,18 critic",4954,2526
"131 user,38 critic",4955,3929
,4956,29
"53 user,16 critic",4957,3930
"283 user,34 critic",4958,3931
"370 user,153 critic",4959,3932
"978 user,184 critic",4960,3933
"361 user,145 critic",4961,3934
"223 user,223 critic",4962,3935
"444 user,401 critic",4963,3936
"602 user,405 critic",4964,3937
"283 user,129 critic",4965,3938
"86 user,34 critic",4966,3939
"76 user,42 critic",4967,2281
"47 user,23 critic",4968,3940
"79 user,42 critic",4969,3941
"29 user,15 critic",4970,94
"110 user,39 critic",4971,3942
"61 user,26 critic",4972,3308
"240 user,66 critic",4973,3943
"79 user,44 critic",4974,3944
"126 user,77 critic",4975,3945
"215 user,163 critic",4976,3946
"39 user,20 critic",4977,3947
"8 user,5 critic",4978,577
"99 user,35 critic",4979,3948
"156 user,116 critic",4980,3949
"69 user,58 critic",4981,3950
"48 user,15 critic",4982,3951
"269 user,113 critic",4983,3952
"177 user,109 critic",4984,3953
"321 user,159 critic",4985,3954
"113 user,52 critic",4986,3955
"255 user,241 critic",4987,3956
"67 user,29 critic",4988,3957
"1,206 user,422 critic",4989,3958
"338 user,160 critic",4990,3959
"175 user,155 critic",4991,3960
"160 user,254 critic",4992,3961
"66 user,42 critic",4993,1713
"87 user,86 critic",4994,3962
"34 user,19 critic",4995,3963
"102 user,51 critic",4996,2478
"106 user,81 critic",4997,3964
"221 user,159 critic",4998,3965
"316 user,65 critic",4999,3966
"63 user,127 critic",5000,3967
"1,135 user,194 critic",5001,3968
"1,414 user,237 critic",5002,3969
"179 user,81 critic",5003,3970
"509 user,427 critic",5004,3971
"195 user,73 critic",5005,3972
"656 user,182 critic",5006,3973
"257 user,74 critic",5007,3974
"386 user,162 critic",5008,3975
"440 user,190 critic",5009,3976
"851 user,191 critic",5010,3977
"216 user,107 critic",5011,3978
"293 user,507 critic",5012,3979
"397 user,189 critic",5013,3980
"319 user,158 critic",5014,3981
"538 user,332 critic",5015,3982
"318 user,336 critic",5016,3983
"53 user,37 critic",5017,3984
"1,099 user,199 critic",5018,3985
"491 user,349 critic",5019,3986
,5020,29
,5021,29
,5022,29
,5023,29
,5024,29
"59 user,4 critic",5025,3987
,5026,29
,5027,29
"1,136 user,225 critic",5028,3988
"344 user,214 critic",5029,3989
"111 user,109 critic",5030,3990
"287 user,149 critic",5031,3991
"215 user,271 critic",5032,3992
"332 user,170 critic",5033,3993
"208 user,294 critic",5034,3994
"334 user,198 critic",5035,3995
"793 user,233 critic",5036,3996
"438 user,165 critic",5037,3997
"132 user,256 critic",5038,3998
"223 user,146 critic",5039,3999
"178 user,248 critic",5040,4000
"257 user,108 critic",5041,4001
"458 user,264 critic",5042,4002
"643 user,174 critic",5043,4003
"987 user,246 critic",5044,4004
"809 user,233 critic",5045,4005
"412 user,143 critic",5046,4006
"161 user,177 critic",5047,4007
,5048,29
"22 user,2 critic",5049,2561
"88 user,36 critic",5050,4008
"285 user,129 critic",5051,4009
"4 user,3 critic",5052,27
"282 user,262 critic",5053,4010
"582 user,136 critic",5054,4011
"669 user,191 critic",5055,4012
"409 user,248 critic",5056,4013
"119 user,192 critic",5057,4014
"175 user,91 critic",5058,3904
"155 user,53 critic",5059,4015
"4 user,3 critic",5060,27
"9 user,3 critic",5061,445
"119 user,80 critic",5062,2869
"69 user,17 critic",5063,4016
"4 user,15 critic",5064,4017
"60 user,117 critic",5065,4018
"8 user,47 critic",5066,3011
"4 user,17 critic",5067,4019
"133 user,74 critic",5068,4020
"200 user,90 critic",5069,4021
"4 user,3 critic",5070,27
"98 user,21 critic",5071,4022
"56 user,31 critic",5072,4023
"155 user,74 critic",5073,4024
"79 user,40 critic",5074,1015
"71 user,18 critic",5075,4025
"157 user,35 critic",5076,4026
"97 user,40 critic",5077,4027
"75 user,36 critic",5078,4028
"122 user,33 critic",5079,4029
"115 user,21 critic",5080,4030
"46 user,17 critic",5081,4031
"56 user,14 critic",5082,4032
"86 user,45 critic",5083,4033
"76 user,45 critic",5084,4034
"277 user,61 critic",5085,4035
"202 user,59 critic",5086,4036
"254 user,57 critic",5087,4037
"130 user,30 critic",5088,4038
"21 user,7 critic",5089,2522
"20 user,5 critic",5090,4039
"16 user,14 critic",5091,3144
"5 user,17 critic",5092,4040
"20 user,19 critic",5093,4041
"46 user,59 critic",5094,4042
"75 user,96 critic",5095,4043
"121 user,101 critic",5096,4044
"25 user,41 critic",5097,4045
"17 user,8 critic",5098,3377
"27 user,1 critic",5099,4046
"73 user,34 critic",5100,1495
"165 user,153 critic",5101,4047
"251 user,303 critic",5102,4048
"60 user,32 critic",5103,4049
"75 user,28 critic",5104,4050
"22 user,27 critic",5105,4051
"6 user,6 critic",5106,2602
"6 user,1 critic",5107,73
"9 user,3 critic",5108,445
7 user,5109,568
"14 user,8 critic",5110,723
"73 user,35 critic",5111,4052
"1,224 user,387 critic",5112,4053
"52 user,92 critic",5113,4054
"378 user,330 critic",5114,4055
"341 user,368 critic",5115,4056
"166 user,169 critic",5116,4057
"229 user,167 critic",5117,4058
"205 user,262 critic",5118,4059
"91 user,166 critic",5119,4060
"13 user,10 critic",5120,706
"46 user,6 critic",5121,4061
"16 user,32 critic",5122,4062
"366 user,194 critic",5123,4063
"125 user,43 critic",5124,4064
"42 user,12 critic",5125,1440
"118 user,51 critic",5126,4065
"52 user,26 critic",5127,4066
"13 user,3 critic",5128,4067
"50 user,30 critic",5129,1828
"4 user,6 critic",5130,3257
"57 user,29 critic",5131,4068
2 user,5132,267
"46 user,11 critic",5133,2572
"54 user,18 critic",5134,4069
"395 user,227 critic",5135,4070
"8 user,1 critic",5136,75
"5 user,4 critic",5137,45
"5 user,37 critic",5138,4071
"6 user,15 critic",5139,4072
"11 user,6 critic",5140,2596
"1 user,8 critic",5141,961
"6 user,21 critic",5142,4073
"6 user,3 critic",5143,704
"3 user,29 critic",5144,4074
"433 user,123 critic",5145,4075
"1,053 user,274 critic",5146,4076
"390 user,153 critic",5147,4077
"395 user,378 critic",5148,4078
"613 user,454 critic",5149,4079
"316 user,322 critic",5150,4080
,5151,29
"373 user,344 critic",5152,4081
"1,055 user,284 critic",5153,4082
"15 user,58 critic",5154,4083
"40 user,85 critic",5155,4084
"2 user,4 critic",5156,1421
"671 user,210 critic",5157,4085
"857 user,248 critic",5158,4086
"685 user,395 critic",5159,4087
"11 user,2 critic",5160,492
"105 user,129 critic",5161,4088
"246 user,61 critic",5162,4089
"404 user,110 critic",5163,4090
"47 user,68 critic",5164,4091
"354 user,85 critic",5165,4092
"664 user,111 critic",5166,4093
"89 user,160 critic",5167,4094
"257 user,94 critic",5168,1276
"466 user,106 critic",5169,4095
"877 user,271 critic",5170,4096
"413 user,124 critic",5171,4097
"468 user,181 critic",5172,4098
"221 user,271 critic",5173,4099
"911 user,199 critic",5174,4100
"103 user,102 critic",5175,4101
"493 user,115 critic",5176,4102
"646 user,292 critic",5177,4103
"394 user,137 critic",5178,4104
"139 user,58 critic",5179,4105
"156 user,80 critic",5180,4106
"244 user,87 critic",5181,4107
"147 user,38 critic",5182,4108
"147 user,109 critic",5183,4109
"77 user,107 critic",5184,4110
"145 user,77 critic",5185,4111
"444 user,445 critic",5186,4112
"121 user,218 critic",5187,4113
"421 user,147 critic",5188,4114
"187 user,186 critic",5189,4115
"495 user,102 critic",5190,4116
"110 user,127 critic",5191,4117
"83 user,167 critic",5192,4118
"205 user,110 critic",5193,4119
"466 user,410 critic",5194,4120
"33 user,97 critic",5195,4121
"511 user,124 critic",5196,4122
"7 user,22 critic",5197,4123
"18 user,6 critic",5198,79
"80 user,93 critic",5199,4124
"255 user,227 critic",5200,4125
3 critic,5201,454
"520 user,137 critic",5202,4126
1 critic,5203,741
11 critic,5204,50
"6 user,2 critic",5205,1437
"1 user,1 critic",5206,717
"95 user,39 critic",5207,4127
"24 user,37 critic",5208,4128
,5209,29
,5210,29
"1 user,1 critic",5211,717
"111 user,136 critic",5212,4129
1 critic,5213,741
7 user,5214,568
"14 user,5 critic",5215,376
"11 user,2 critic",5216,492
"12 user,3 critic",5217,261
"6 user,5 critic",5218,667
"12 user,1 critic",5219,2452
"12 user,4 critic",5220,957
"4 user,6 critic",5221,3257
"29 user,14 critic",5222,3835
"195 user,233 critic",5223,4130
,5224,29
"10 user,51 critic",5225,4131
"4 user,1 critic",5226,9
"25 user,10 critic",5227,4132
"3 user,3 critic",5228,2585
,5229,29
3 user,5230,46
16 critic,5231,4133
"22 user,13 critic",5232,1383
"20 user,9 critic",5233,4134
"28 user,10 critic",5234,4135
"40 user,14 critic",5235,4136
"170 user,56 critic",5236,4137
"2 user,16 critic",5237,4138
1 user,5238,185
5 critic,5239,971
"14 user,21 critic",5240,593
"1 user,17 critic",5241,4139
,5242,29
"38 user,30 critic",5243,4140
"29 user,15 critic",5244,94
"8 user,20 critic",5245,4141
"32 user,21 critic",5246,4142
5 user,5247,670
"32 user,21 critic",5248,4142
"33 user,11 critic",5249,1367
"3 user,3 critic",5250,2585
"9 user,13 critic",5251,4143
"60 user,16 critic",5252,4144
"6 user,5 critic",5253,667
"46 user,26 critic",5254,2715
"2 user,11 critic",5255,615
"327 user,102 critic",5256,4145
