Duration,RatingCount,original_index,unique_index
82 min,"57,789",6060,5840
92 min,719,6061,5841
90 min,38,6062,5842
90 min,436,6063,2295
108 min,87,6064,5843
,331,6065,5844
87 min,80,6066,5845
86 min,"173,521",6067,5846
82 min,753,6068,5847
118 min,"3,548",6069,5848
77 min,"9,054",6070,5849
89 min,"3,862",6071,5850
92 min,617,6072,5851
77 min,"5,336",6073,5852
70 min,39,6074,5853
92 min,"32,650",6075,5854
88 min,594,6076,5855
66 min,"1,379",6077,5856
91 min,"2,516",6078,5857
90 min,"1,455",6079,5858
90 min,"3,339",6080,5859
104 min,300,6081,5860
85 min,"9,239",6082,5861
100 min,"99,527",6083,5862
86 min,50,6084,5863
82 min,414,6085,5864
,123,6086,5865
80 min,"2,827",6087,5866
94 min,49,6088,2716
101 min,63,6089,5867
87 min,332,6090,5868
93 min,"2,861",6091,5869
95 min,774,6092,5870
96 min,810,6093,5871
117 min,"26,011",6094,5872
83 min,807,6095,5873
89 min,"27,289",6096,5874
103 min,"10,767",6097,5875
131 min,"4,326",6098,5876
136 min,"1,216",6099,5877
168 min,"4,366",6100,5878
171 min,"9,106",6101,5879
135 min,"5,842",6102,5880
192 min,"19,952",6103,5881
182 min,"9,143",6104,5882
174 min,"3,052",6105,5883
129 min,"25,046",6106,5884
95 min,"14,621",6107,5885
92 min,"81,660",6108,5886
,"62,888",6109,5887
115 min,809,6110,5888
93 min,"103,397",6111,5889
122 min,"19,648",6112,5890
121 min,"5,987",6113,5891
122 min,"12,659",6114,5892
90 min,"2,161",6115,5893
92 min,"1,043",6116,5894
128 min,"5,047",6117,5895
104 min,640,6118,5896
87 min,"5,272",6119,5897
125 min,"1,133",6120,5898
90 min,"69,863",6121,5899
95 min,518,6122,5900
1 hr. 47 min.,"20,644",6123,5901
99 min,"45,410",6124,5902
102 min,"15,604",6125,5903
182 min,"9,831",6126,5904
82 min,"100,280",6127,5905
98 min,"1,771",6128,5906
93 min,"3,142",6129,5907
111 min,"3,781",6130,5908
96 min,"1,032",6131,5909
124 min,"39,481",6132,5910
132 min,"7,893",6133,5911
100 min,"3,039",6134,5912
94 min,"29,872",6135,5913
98 min,"8,190",6136,5914
96 min,"20,368",6137,5915
88 min,"9,993",6138,5916
108 min,"22,435",6139,5917
92 min,"5,725",6140,5918
108 min,"6,845",6141,5919
97 min,"1,937",6142,5920
96 min,482,6143,5921
90 min,"1,084",6144,5922
124 min,"1,880",6145,5923
1 hr. 52 min.,"41,290",6146,5924
103 min,"5,442",6147,5925
107 min,"15,014",6148,5926
1 hr. 36 min.,"2,174",6149,5927
96 min,"1,012",6150,5928
100 min,"1,541",6151,5929
98 min,"1,913",6152,5930
1 hr. 39 min.,"10,087",6153,5931
95 min,651,6154,5932
105 min,"1,820",6155,5933
91 min,530,6156,5934
108 min,"4,294",6157,5935
118 min,"17,704",6158,5936
1 hr. 38 min.,"5,755",6159,5937
94 min,"1,064",6160,5938
115 min,"2,945",6161,5939
110 min,"9,906",6162,5940
140 min,"5,046",6163,5941
105 min,"1,324",6164,5942
96 min,"1,639",6165,5943
115 min,"1,945",6166,5944
90 min,481,6167,5945
122 min,"4,644",6168,5946
101 min,"4,936",6169,5947
105 min,914,6170,5948
91 min,"17,998",6171,5949
91 min,"4,879",6172,5950
114 min,"2,505",6173,5951
134 min,"11,341",6174,5952
1 hr. 59 min.,"10,092",6175,5953
94 min,"5,288",6176,5954
114 min,"7,058",6177,5955
115 min,"4,244",6178,5956
111 min,"7,229",6179,5957
3 hr. 15 min.,"15,414",6180,5958
143 min,"91,259",6181,5959
165 min,"97,838",6182,5960
117 min,"92,829",6183,5961
94 min,"6,167",6184,5962
105 min,"5,166",6185,5963
2 hr. 41 min.,"27,495",6186,5964
150 min,"11,276",6187,5965
111 min,"9,639",6188,5966
132 min,"1,763",6189,5967
84 min,"29,000",6190,5968
110 min,"46,867",6191,5969
95 min,"15,028",6192,5970
87 min,"6,890",6193,5971
,"70,434",6194,5972
89 min,"76,104",6195,5973
85 min,281,6196,5974
90 min,"35,391",6197,5975
111 min,"59,078",6198,5976
102 min,"10,275",6199,5977
77 min,"2,304",6200,5978
93 min,"10,599",6201,5979
134 min,"15,561",6202,5980
132 min,"9,601",6203,5981
108 min,"12,953",6204,5982
107 min,"20,604",6205,5983
90 min,474,6206,5984
92 min,332,6207,5985
85 min,"75,098",6208,5986
91 min,"6,664",6209,5987
93 min,"15,497",6210,5988
90 min,95,6211,5989
86 min,712,6212,5990
92 min,"4,527",6213,5991
89 min,"2,253",6214,5992
1 hr. 33 min.,"27,140",6215,5993
96 min,"24,189",6216,5994
2 hr. 5 min.,"4,510",6217,5995
116 min,"39,892",6218,5996
97 min,567,6219,5997
90 min,"3,908",6220,5998
94 min,"32,876",6221,5999
93 min,"20,211",6222,6000
105 min,"5,454",6223,6001
85 min,"14,435",6224,6002
101 min,"25,795",6225,6003
65 min,"2,757",6226,6004
76 min,"3,697",6227,6005
68 min,"3,763",6228,6006
85 min,"4,571",6229,6007
65 min,"2,260",6230,6008
71 min,"2,619",6231,6009
63 min,"2,805",6232,6010
68 min,"3,630",6233,6011
69 min,"2,990",6234,6012
69 min,"2,654",6235,6013
74 min,"3,284",6236,6014
1 hr. 38 min.,"6,046",6237,6015
90 min,"18,173",6238,6016
,7,6239,3783
96 min,"1,311",6240,6017
114 min,"131,451",6241,6018
119 min,"170,221",6242,6019
105 min,"13,254",6243,6020
90 min,"2,739",6244,6021
81 min,"4,648",6245,6022
89 min,"5,185",6246,6023
90 min,"40,149",6247,6024
110 min,"69,599",6248,6025
100 min,"45,209",6249,6026
102 min,"19,754",6250,6027
82 min,"33,822",6251,6028
97 min,478,6252,6029
123 min,"270,224",6253,6030
87 min,"1,469",6254,6031
93 min,302,6255,6032
99 min,"1,037",6256,6033
82 min,"1,771",6257,6034
85 min,880,6258,6035
84 min,"6,354",6259,6036
90 min,"3,186",6260,6037
95 min,"2,660",6261,6038
1 hr. 30 min.,"4,465",6262,6039
81 min,"1,302",6263,6040
84 min,"9,997",6264,6041
87 min,790,6265,6042
88 min,665,6266,6043
96 min,239,6267,4329
80 min,153,6268,6044
130 min,"2,641",6269,6045
108 min,22,6270,6046
101 min,"43,523",6271,6047
142 min,"32,631",6272,6048
97 min,"41,432",6273,6049
142 min,"2,942",6274,6050
93 min,"48,965",6275,6051
80 min,596,6276,6052
80 min,"1,585",6277,6053
90 min,"75,859",6278,6054
,"75,163",6279,6055
95 min,"43,057",6280,6056
110 min,"20,570",6281,6057
102 min,"14,525",6282,6058
132 min,"128,647",6283,6059
112 min,"42,144",6284,6060
132 min,"27,060",6285,6061
148 min,"47,864",6286,6062
111 min,"23,678",6287,6063
90 min,"43,241",6288,6064
96 min,"4,468",6289,6065
,,6290,29
101 min,"8,245",6291,6066
106 min,"1,820",6292,6067
90 min,894,6293,6068
75 min,272,6294,6069
85 min,256,6295,6070
99 min,"1,671",6296,6071
88 min,"3,795",6297,6072
85 min,"4,609",6298,6073
93 min,"1,517",6299,6074
89 min,"20,481",6300,6075
87 min,"25,471",6301,6076
88 min,"39,680",6302,6077
100 min,"4,797",6303,6078
93 min,"2,780",6304,6079
101 min,"22,810",6305,6080
93 min,"5,740",6306,6081
93 min,"8,457",6307,6082
87 min,"32,847",6308,6083
85 min,"4,201",6309,6084
85 min,"5,334",6310,6085
98 min,"8,234",6311,6086
91 min,"20,341",6312,6087
84 min,"1,242",6313,6088
86 min,"3,882",6314,6089
,138,6315,6090
101 min,"18,600",6316,5757
81 min,161,6317,6091
106 min,"15,495",6318,6092
111 min,"2,978",6319,6093
123 min,161,6320,6094
97 min,"74,185",6321,6095
100 min,"52,821",6322,6096
91 min,"24,390",6323,6097
92 min,"39,934",6324,6098
94 min,67,6325,6099
102 min,"4,822",6326,6100
129 min,"4,799",6327,6101
93 min,,6328,759
93 min,"11,577",6329,6102
92 min,"9,713",6330,6103
100 min,307,6331,6104
90 min,"9,824",6332,6105
103 min,"4,219",6333,6106
93 min,"40,953",6334,6107
82 min,"6,025",6335,6108
1 hr. 34 min.,"73,777",6336,6109
95 min,"53,520",6337,6110
71 min,56,6338,6111
90 min,"10,941",6339,6112
104 min,"72,978",6340,6113
99 min,"9,566",6341,6114
81 min,"6,959",6342,6115
105 min,"76,830",6343,6116
101 min,"30,657",6344,6117
95 min,"9,723",6345,6118
89 min,"3,160",6346,6119
111 min,"42,665",6347,6120
112 min,"24,761",6348,6121
109 min,"9,517",6349,6122
90 min,"13,580",6350,6123
86 min,"7,661",6351,6124
93 min,"5,747",6352,6125
95 min,"3,088",6353,6126
89 min,"12,768",6354,6127
91 min,"5,584",6355,6128
85 min,"5,323",6356,6129
90 min,"2,862",6357,6130
83 min,"19,957",6358,6131
91 min,"3,448",6359,6132
81 min,"4,476",6360,6133
,211,6361,6134
89 min,,6362,1069
,48,6363,5623
88 min,"2,346",6364,6135
108 min,"175,265",6365,6136
102 min,"22,359",6366,6137
97 min,"30,425",6367,6138
98 min,"16,460",6368,6139
84 min,683,6369,6140
87 min,607,6370,6141
110 min,"11,818",6371,6142
133 min,"137,719",6372,6143
135 min,"47,498",6373,6144
109 min,"60,068",6374,6145
104 min,"35,026",6375,6146
120 min,"39,273",6376,6147
126 min,"28,187",6377,6148
87 min,253,6378,6149
97 min,"32,631",6379,6150
115 min,"15,419",6380,6151
91 min,"16,072",6381,6152
98 min,"5,088",6382,6153
106 min,"16,675",6383,6154
96 min,"1,126",6384,6155
,22,6385,6156
85 min,"2,189",6386,6157
98 min,"59,930",6387,6158
107 min,"3,878",6388,6159
97 min,"52,849",6389,6160
99 min,"1,859",6390,6161
103 min,226,6391,6162
88 min,"1,355",6392,6163
93 min,509,6393,6164
100 min,400,6394,6165
85 min,321,6395,6166
94 min,410,6396,6167
115 min,"61,579",6397,6168
98 min,"17,050",6398,6169
113 min,"12,247",6399,6170
97 min,"4,185",6400,6171
91 min,94,6401,6172
108 min,"4,537",6402,6173
114 min,"18,575",6403,6174
90 min,"8,584",6404,6175
91 min,"9,366",6405,6176
113 min,"31,586",6406,6177
105 min,"16,886",6407,6178
116 min,"49,769",6408,6179
,583,6409,6180
103 min,361,6410,6181
95 min,123,6411,6182
119 min,"1,041",6412,6183
92 min,"2,290",6413,6184
92 min,"3,659",6414,6185
97 min,"1,797",6415,6186
88 min,643,6416,6187
89 min,"1,931",6417,6188
93 min,"3,903",6418,6189
82 min,"1,285",6419,6190
89 min,992,6420,6191
80 min,817,6421,6192
85 min,"1,373",6422,6193
90 min,346,6423,6194
94 min,"13,306",6424,6195
99 min,"2,126",6425,6196
102 min,"1,980",6426,6197
93 min,"2,310",6427,6198
92 min,"1,412",6428,6199
1 hr. 34 min.,"7,417",6429,6200
92 min,161,6430,6201
81 min,"1,208",6431,6202
97 min,"3,112",6432,6203
92 min,399,6433,6204
84 min,"2,971",6434,6205
91 min,"4,142",6435,6206
1 hr. 28 min.,"2,371",6436,6207
99 min,"1,320",6437,6208
75 min,"1,530",6438,6209
88 min,"2,964",6439,6210
104 min,"1,828",6440,6211
95 min,471,6441,6212
102 min,653,6442,6213
102 min,"2,814",6443,6214
,459,6444,6215
84 min,"5,612",6445,6216
101 min,826,6446,6217
91 min,408,6447,6218
85 min,388,6448,6219
100 min,304,6449,6220
101 min,967,6450,6221
99 min,"3,395",6451,6222
96 min,"1,676",6452,6223
80 min,862,6453,6224
95 min,"1,593",6454,6225
104 min,549,6455,6226
74 min,336,6456,6227
91 min,"1,152",6457,6228
90 min,467,6458,3347
95 min,"1,565",6459,6229
92 min,990,6460,6230
90 min,"5,576",6461,6231
107 min,"5,581",6462,6232
92 min,363,6463,6233
103 min,"3,498",6464,6234
102 min,"3,176",6465,6235
89 min,"3,556",6466,6236
95 min,"9,641",6467,6237
90 min,"2,958",6468,6238
94 min,853,6469,1539
104 min,"1,505",6470,6239
81 min,"3,882",6471,6240
83 min,"3,585",6472,6241
77 min,"1,917",6473,6242
84 min,98,6474,6243
92 min,"1,755",6475,6244
87 min,"7,758",6476,6245
84 min,"3,482",6477,6246
100 min,"6,848",6478,6247
105 min,80,6479,6248
84 min,220,6480,6249
97 min,32,6481,6250
,973,6482,6251
93 min,119,6483,6252
109 min,"55,931",6484,6253
90 min,177,6485,6254
112 min,"44,779",6486,6255
84 min,"1,492",6487,6256
93 min,"16,188",6488,6257
97 min,"1,121",6489,6258
88 min,"1,889",6490,6259
125 min,"7,744",6491,6260
80 min,26,6492,6261
112 min,863,6493,6262
92 min,101,6494,6263
94 min,713,6495,6264
77 min,"1,509",6496,6265
95 min,"1,557",6497,6266
98 min,"2,766",6498,6267
88 min,"2,085",6499,6268
85 min,"2,504",6500,6269
94 min,183,6501,6270
92 min,"2,007",6502,6271
115 min,856,6503,6272
110 min,666,6504,6273
102 min,"1,530",6505,6274
101 min,"9,368",6506,6275
84 min,615,6507,6276
90 min,"11,602",6508,6277
99 min,56,6509,6278
102 min,"36,095",6510,6279
99 min,"27,576",6511,6280
117 min,"11,289",6512,6281
109 min,"6,694",6513,6282
98 min,"14,984",6514,6283
73 min,"6,669",6515,6284
99 min,"65,165",6516,6285
108 min,"34,810",6517,6286
99 min,"2,465",6518,6287
,,6519,29
,,6520,29
102 min,55,6521,6288
97 min,"63,728",6522,6289
109 min,52,6523,6290
,,6524,29
,,6525,29
56 min,17,6526,6291
,,6527,29
90 min,"22,773",6528,6292
,,6529,29
81 min,319,6530,6293
,9,6531,4574
,10,6532,2879
,7,6533,3783
,15,6534,2903
,9,6535,4574
,,6536,29
82 min,109,6537,6294
93 min,29,6538,6295
91 min,337,6539,6296
64 min,43,6540,6297
102 min,36,6541,6298
82 min,"1,410",6542,6299
110 min,111,6543,6300
103 min,52,6544,6301
92 min,231,6545,6302
85 min,63,6546,6303
1 hr. 25 min.,113,6547,6304
87 min,"10,030",6548,6305
86 min,17,6549,6306
93 min,"2,735",6550,6307
,,6551,29
94 min,"5,966",6552,6308
93 min,"3,948",6553,6309
106 min,"9,899",6554,6310
105 min,"4,219",6555,6311
99 min,"35,884",6556,6312
87 min,120,6557,6313
96 min,"177,184",6558,6314
79 min,310,6559,6315
71 min,,6560,3463
74 min,,6561,6316
80 min,306,6562,6317
85 min,149,6563,6318
101 min,"5,531",6564,6319
89 min,"3,227",6565,6320
73 min,"11,789",6566,6321
86 min,"43,766",6567,6322
103 min,"73,524",6568,6323
89 min,"26,755",6569,6324
98 min,"15,950",6570,6325
98 min,"13,763",6571,6326
80 min,"5,693",6572,6327
117 min,"8,359",6573,6328
87 min,"5,175",6574,6329
83 min,"7,591",6575,6330
145 min,"1,792",6576,6331
90 min,62,6577,6332
89 min,695,6578,6333
97 min,303,6579,6334
82 min,"1,139",6580,6335
91 min,952,6581,6336
90 min,"1,224",6582,6337
90 min,"1,278",6583,6338
88 min,"4,323",6584,6339
93 min,"1,796",6585,6340
95 min,"1,413",6586,6341
87 min,724,6587,639
104 min,"1,657",6588,6342
95 min,"4,062",6589,6343
98 min,"2,097",6590,6344
85 min,606,6591,6345
83 min,"1,533",6592,6346
136 min,"4,871",6593,6347
80 min,928,6594,6348
80 min,553,6595,6349
75 min,84,6596,6350
75 min,299,6597,6351
110 min,196,6598,6352
73 min,346,6599,6353
90 min,289,6600,6354
95 min,387,6601,6355
99 min,"2,447",6602,6356
84 min,"3,428",6603,6357
88 min,"1,953",6604,6358
101 min,159,6605,6359
,35,6606,6360
73 min,81,6607,6361
105 min,15,6608,6362
101 min,61,6609,6363
91 min,341,6610,6364
60 min,27,6611,6365
95 min,44,6612,6366
83 min,15,6613,6367
80 min,32,6614,6368
105 min,15,6615,6362
,307,6616,6369
111 min,72,6617,6370
77 min,13,6618,6371
109 min,19,6619,6372
90 min,57,6620,6373
,,6621,29
82 min,24,6622,6374
,14,6623,6375
,27,6624,6376
,,6625,29
96 min,,6626,6377
80 min,162,6627,6378
98 min,143,6628,6379
87 min,28,6629,6380
67 min,28,6630,6381
55 min,20,6631,6382
94 min,60,6632,6383
,8,6633,2941
91 min,681,6634,6384
1 hr. 49 min.,"4,224",6635,6385
87 min,"1,595",6636,6386
95 min,"15,329",6637,6387
105 min,14,6638,6388
90 min,74,6639,6389
86 min,40,6640,6390
97 min,396,6641,6391
76 min,49,6642,6392
90 min,443,6643,6393
97 min,340,6644,6394
93 min,249,6645,6395
96 min,"3,933",6646,6396
94 min,"4,942",6647,6397
84 min,"4,979",6648,6398
98 min,"8,007",6649,6399
93 min,"6,135",6650,6400
87 min,"7,638",6651,6401
83 min,"1,567",6652,6402
95 min,821,6653,6403
89 min,"4,952",6654,6404
,29,6655,1716
101 min,"67,030",6656,6405
95 min,"1,514",6657,6406
91 min,"17,004",6658,6407
85 min,"1,955",6659,6408
84 min,132,6660,6409
99 min,"25,479",6661,6410
98 min,"22,344",6662,6411
88 min,"20,688",6663,6412
146 min,"97,433",6664,6413
85 min,"10,882",6665,6414
106 min,"2,562",6666,6415
104 min,"34,783",6667,6416
88 min,"28,245",6668,6417
112 min,"45,838",6669,6418
99 min,"13,624",6670,6419
89 min,118,6671,6420
90 min,154,6672,6421
97 min,762,6673,6422
104 min,38,6674,6423
72 min,25,6675,6424
88 min,180,6676,6425
80 min,186,6677,6426
90 min,562,6678,6427
98 min,411,6679,6428
90 min,110,6680,6429
75 min,66,6681,6430
80 min,129,6682,6431
85 min,218,6683,6432
89 min,742,6684,6433
85 min,692,6685,6434
81 min,596,6686,6435
90 min,"1,298",6687,6436
80 min,"3,099",6688,6437
102 min,"7,073",6689,6438
116 min,"3,186",6690,6439
98 min,"8,963",6691,6440
98 min,"1,800",6692,6441
114 min,"25,264",6693,6442
145 min,"14,712",6694,6443
100 min,646,6695,6444
61 min,238,6696,6445
180 min,647,6697,6446
102 min,"1,387",6698,6447
119 min,48,6699,6448
73 min,69,6700,6449
87 min,257,6701,6450
74 min,67,6702,6451
86 min,164,6703,6452
105 min,"2,107",6704,6453
80 min,583,6705,6454
99 min,"1,331",6706,6455
96 min,469,6707,6456
90 min,"1,778",6708,6457
94 min,851,6709,6458
89 min,286,6710,6459
,593,6711,6460
93 min,"3,827",6712,6461
165 min,"2,531",6713,6462
78 min,"2,105",6714,6463
103 min,"3,310",6715,6464
83 min,"1,509",6716,6465
80 min,"3,234",6717,6466
1 hr. 30 min.,"4,385",6718,6467
112 min,"3,931",6719,6468
80 min,"3,550",6720,6469
75 min,487,6721,6470
104 min,388,6722,6471
91 min,737,6723,6472
103 min,393,6724,6473
99 min,564,6725,6474
101 min,286,6726,6475
87 min,123,6727,6476
107 min,"44,212",6728,6477
99 min,"42,305",6729,6478
98 min,"63,295",6730,6479
112 min,"22,288",6731,6480
101 min,"4,473",6732,6481
,"10,299",6733,6482
100 min,"5,198",6734,6483
91 min,"9,351",6735,6484
,233,6736,6485
80 min,205,6737,6486
98 min,67,6738,6487
94 min,"3,305",6739,6488
132 min,113,6740,6489
89 min,21,6741,6490
87 min,58,6742,6491
90 min,274,6743,6492
2 hr. 6 min.,"84,307",6744,6493
96 min,"7,054",6745,6494
89 min,"11,976",6746,6495
104 min,"12,018",6747,6496
,,6748,29
,,6749,29
98 min,332,6750,6497
82 min,632,6751,6498
90 min,271,6752,6499
97 min,"4,884",6753,6500
115 min,137,6754,6501
95 min,"2,482",6755,6502
91 min,60,6756,6503
104 min,"81,261",6757,6504
90 min,"14,105",6758,6505
98 min,"5,264",6759,6506
103 min,204,6760,6507
90 min,"1,048",6761,6508
90 min,144,6762,6509
94 min,"3,689",6763,6510
88 min,201,6764,6511
92 min,"5,017",6765,6512
111 min,"28,331",6766,6513
102 min,"17,941",6767,6514
131 min,"62,530",6768,6515
91 min,"12,255",6769,6516
120 min,"3,907",6770,6517
93 min,"45,679",6771,6518
85 min,"3,711",6772,6519
141 min,"117,248",6773,6520
86 min,"6,956",6774,6521
102 min,"59,995",6775,6522
97 min,"63,586",6776,6523
96 min,"15,049",6777,6524
90 min,"71,918",6778,6525
88 min,"9,439",6779,6526
97 min,"36,113",6780,6527
107 min,"4,107",6781,6528
93 min,"5,045",6782,6529
105 min,"2,144",6783,6530
134 min,"89,208",6784,6531
115 min,"66,722",6785,6532
91 min,"17,726",6786,6533
102 min,"12,479",6787,6534
86 min,"3,697",6788,6535
120 min,374,6789,6536
98 min,"8,791",6790,6537
112 min,"18,116",6791,6538
104 min,"1,290",6792,6539
93 min,"1,500",6793,6540
89 min,"7,286",6794,6541
95 min,"35,968",6795,6542
114 min,"75,714",6796,6543
98 min,"83,440",6797,6544
93 min,"36,757",6798,6545
100 min,"57,587",6799,6546
93 min,"2,081",6800,6547
95 min,"10,624",6801,6548
86 min,"5,361",6802,6549
93 min,"4,782",6803,6550
103 min,"7,534",6804,6551
103 min,"19,609",6805,6552
86 min,"15,485",6806,6553
100 min,"19,124",6807,6554
86 min,"22,767",6808,6555
105 min,"1,297",6809,6556
88 min,"68,048",6810,6557
97 min,"66,807",6811,6558
100 min,"1,505",6812,6559
109 min,"17,406",6813,6560
102 min,"50,583",6814,6561
100 min,"17,805",6815,6562
81 min,694,6816,6563
85 min,"1,953",6817,6564
98 min,430,6818,6565
82 min,841,6819,6566
96 min,512,6820,6567
76 min,164,6821,6568
90 min,"1,773",6822,6569
99 min,140,6823,2742
,588,6824,6570
119 min,"3,619",6825,6571
1 hr. 38 min.,"30,686",6826,6572
99 min,"26,319",6827,6573
105 min,"73,675",6828,6574
89 min,"62,667",6829,6575
117 min,"24,574",6830,6576
87 min,532,6831,6577
85 min,116,6832,6578
122 min,"50,368",6833,6579
106 min,"87,067",6834,6580
123 min,"6,617",6835,6581
122 min,"12,708",6836,6582
91 min,"39,024",6837,6583
103 min,"1,469",6838,6584
110 min,546,6839,6585
122 min,"43,295",6840,6586
137 min,"82,640",6841,6587
91 min,"28,922",6842,6588
92 min,769,6843,6589
95 min,"102,131",6844,6590
106 min,"1,455",6845,6591
,,6846,29
98 min,11,6847,6592
87 min,192,6848,6593
95 min,"26,394",6849,6594
113 min,"19,421",6850,6595
94 min,"45,910",6851,6596
99 min,976,6852,6597
110 min,"10,579",6853,6598
100 min,"3,759",6854,6599
103 min,"6,034",6855,6600
122 min,"3,838",6856,6601
98 min,"12,086",6857,6602
97 min,"3,539",6858,6603
100 min,"6,213",6859,6604
94 min,"16,792",6860,6605
90 min,"1,252",6861,6606
93 min,"4,943",6862,6607
102 min,"26,829",6863,6608
96 min,"5,616",6864,6609
85 min,"1,203",6865,6610
107 min,"3,688",6866,6611
107 min,"6,229",6867,6612
83 min,"2,468",6868,6613
97 min,"11,984",6869,6614
91 min,669,6870,6615
94 min,"2,698",6871,6616
100 min,"2,922",6872,6617
103 min,"29,680",6873,6618
106 min,"8,965",6874,6619
96 min,"1,928",6875,6620
96 min,"3,297",6876,6621
104 min,"4,621",6877,6622
,,6878,29
94 min,"22,698",6879,6623
89 min,"15,163",6880,6624
87 min,"1,744",6881,6625
84 min,"1,769",6882,6626
92 min,327,6883,6627
102 min,"43,770",6884,6628
116 min,"65,814",6885,6629
111 min,"39,773",6886,6630
83 min,"7,322",6887,6631
105 min,"70,528",6888,6632
91 min,"79,218",6889,6633
115 min,"19,482",6890,6634
96 min,"7,152",6891,6635
92 min,"150,174",6892,6636
96 min,"14,824",6893,6637
84 min,"10,397",6894,6638
86 min,"10,673",6895,6639
1 hr. 22 min.,"14,342",6896,6640
84 min,"33,748",6897,6641
90 min,"15,976",6898,6642
90 min,"9,909",6899,6643
98 min,"11,969",6900,6644
118 min,"44,596",6901,6645
88 min,"2,926",6902,6646
90 min,"42,553",6903,6647
93 min,"3,463",6904,6648
107 min,"14,306",6905,6649
76 min,"1,023",6906,6650
89 min,8,6907,6651
96 min,"108,455",6908,6652
109 min,"103,480",6909,6653
81 min,"28,679",6910,6654
103 min,"81,386",6911,6655
97 min,"73,545",6912,6656
114 min,"42,840",6913,6657
129 min,"50,229",6914,6658
123 min,"54,662",6915,6659
114 min,"9,011",6916,6660
1 hr. 46 min.,"2,038",6917,6661
126 min,"1,314",6918,6662
115 min,"7,311",6919,6663
97 min,"2,600",6920,6664
136 min,"9,697",6921,6665
118 min,"9,476",6922,6666
86 min,"2,551",6923,6667
112 min,"5,342",6924,6668
139 min,"2,373",6925,6669
90 min,"16,836",6926,6670
89 min,"12,926",6927,6671
97 min,"27,222",6928,6672
74 min,540,6929,6673
93 min,"5,888",6930,6674
77 min,"2,113",6931,6675
71 min,,6932,3463
61 min,"5,373",6933,6676
86 min,"3,535",6934,6677
88 min,334,6935,6678
93 min,"5,860",6936,6679
87 min,"12,971",6937,6680
99 min,"62,591",6938,6681
69 min,"3,052",6939,6682
105 min,"15,716",6940,6683
80 min,"2,921",6941,6684
79 min,"7,807",6942,6685
75 min,"14,834",6943,6686
80 min,"8,368",6944,6687
91 min,"1,086",6945,6688
112 min,"10,717",6946,6689
94 min,"3,692",6947,6690
70 min,"1,677",6948,6691
92 min,"44,279",6949,6692
100 min,"12,196",6950,6693
92 min,"31,921",6951,6694
104 min,"7,086",6952,6695
105 min,"3,965",6953,6696
88 min,"1,374",6954,6697
98 min,"84,877",6955,6698
91 min,"71,633",6956,6699
113 min,"55,628",6957,6700
85 min,"3,401",6958,6701
93 min,"43,403",6959,6702
1 hr. 37 min.,"6,245",6960,6703
88 min,"21,785",6961,6704
95 min,"30,188",6962,6705
93 min,"21,532",6963,6706
93 min,185,6964,6707
117 min,"70,405",6965,6708
85 min,"13,984",6966,6709
95 min,"7,332",6967,6710
86 min,"8,816",6968,6711
104 min,"83,965",6969,6712
1 hr. 38 min.,"65,488",6970,6713
140 min,227,6971,6714
121 min,"33,513",6972,6715
99 min,"3,846",6973,6716
50 min,8,6974,6717
1 hr. 43 min.,"3,597",6975,6718
99 min,"30,130",6976,6719
91 min,"12,709",6977,6720
97 min,"7,230",6978,6721
117 min,"58,938",6979,6722
97 min,"10,252",6980,6723
93 min,929,6981,6724
115 min,"8,258",6982,6725
114 min,"82,783",6983,6726
102 min,"28,959",6984,6727
103 min,"28,013",6985,6728
100 min,"12,002",6986,6729
120 min,"27,295",6987,6730
97 min,"58,734",6988,6731
110 min,"2,989",6989,6732
100 min,"3,315",6990,6733
93 min,"11,074",6991,6734
104 min,"15,381",6992,6735
90 min,"11,702",6993,6736
93 min,"6,845",6994,6737
95 min,"2,191",6995,6738
103 min,"15,549",6996,6739
105 min,"22,380",6997,6740
116 min,"22,970",6998,6741
49 min,"1,116",6999,6742
77 min,"10,160",7000,6743
98 min,"40,925",7001,6744
115 min,"31,009",7002,6745
99 min,"16,293",7003,6746
102 min,"73,828",7004,6747
72 min,"11,984",7005,6748
,"138,304",7006,6749
150 min,"11,372",7007,6750
118 min,"92,249",7008,6751
107 min,"108,438",7009,6752
100 min,"75,279",7010,6753
75 min,305,7011,6754
76 min,"1,234",7012,6755
85 min,"45,491",7013,6756
94 min,879,7014,6757
90 min,64,7015,6758
102 min,95,7016,6759
92 min,42,7017,6760
78 min,91,7018,6761
90 min,"2,889",7019,6762
97 min,"1,206",7020,6763
,,7021,29
90 min,,7022,2479
63 min,41,7023,6764
95 min,98,7024,6765
104 min,,7025,6766
111 min,"2,420",7026,6767
,,7027,29
70 min,169,7028,6768
103 min,"5,469",7029,6769
85 min,"1,100",7030,6770
81 min,701,7031,6771
75 min,773,7032,6772
96 min,"1,204",7033,6773
,134,7034,6774
90 min,,7035,2479
90 min,933,7036,6775
90 min,138,7037,1700
93 min,128,7038,6776
90 min,"4,299",7039,6777
83 min,351,7040,6778
85 min,"1,066",7041,6779
90 min,643,7042,6780
80 min,766,7043,6781
78 min,"1,373",7044,6782
95 min,337,7045,6783
85 min,"1,788",7046,6784
97 min,"1,872",7047,6785
79 min,"1,011",7048,370
87 min,893,7049,6786
92 min,"2,464",7050,6787
114 min,"2,947",7051,6788
88 min,194,7052,6789
