Year,Genre,original_index,unique_index
2015,"Drama,Romance",4050,466
1963,Horror,4051,1132
2014,"Comedy,Drama",4052,232
1932,"Adventure,Horror,Sci-Fi",4053,2769
2013,"Drama,Family",4054,1267
1993,"Adventure,Comedy,Drama",4055,1916
1981,"Horror,Thriller",4056,471
1981,"Horror,Mystery,Thriller",4057,1117
1981,"Horror,Thriller",4058,471
2008,Family,4059,1260
2008,Horror,4060,2770
2015,Drama,4061,50
2003,Horror,4062,2771
2010,"Horror,Sci-Fi,Thriller",4063,2772
2006,"Comedy,Fantasy,Horror",4064,2773
2004,Drama,4065,1794
1987,"Comedy,Crime,Drama",4066,2774
1988,"Comedy,Drama,Romance",4067,1760
1997,"Comedy,Horror,Thriller",4068,2775
1988,Drama,4069,274
2012,"Horror,Thriller",4070,2776
1994 1995 1996,"Drama,Action & Adventure,Mystery & Suspense",4071,2777
2005,"Comedy,Family,Romance",4072,711
2013,"Comedy,Drama,Fantasy",4073,2778
2006,Horror,4074,2593
2008,Documentary,4075,44
2009,"Adventure,Comedy,Horror",4076,384
1992,Horror,4077,2779
2003,"Adventure,Comedy,Drama",4078,2780
2008,"Adventure,Comedy,Drama",4079,2450
1979,"Adventure,Mystery,Sci-Fi",4080,2781
2015,"Crime,Drama,Mystery",4081,2782
2015,Comedy,4082,573
2012,"Drama,Thriller",4083,1445
2002,Drama,4084,1515
2007,Documentary,4085,566
2015,"Comedy,Drama",4086,1384
2011 2012 2013,"Documentary,Action & Adventure,Sports & Fitness",4087,2783
2011,"Documentary,Adventure",4088,2784
1947,"Crime,Drama,Film-Noir",4089,2785
1950,"Crime,Film-Noir,Drama",4090,2786
1946,"Crime,Drama,Film-Noir",4091,1874
1954 1955 1956,"Drama,Mystery & Suspense,Classics",4092,2787
1944,"Comedy,Musical,Romance",4093,2788
1946,"Crime,Drama,Film-Noir",4094,1874
1945,"Crime,Drama,Film-Noir",4095,2789
2012,"Documentary,Biography",4096,2790
2014,"Documentary,Biography,Drama",4097,891
2003,"Biography,Drama",4098,2791
2001,"Crime,Drama",4099,502
2014,Documentary,4100,49
1997,Drama,4101,649
2002,Drama,4102,1515
2012,"Comedy,Crime,Drama",4103,2792
1995,Drama,4104,412
1977,Drama,4105,2793
2011,"Drama,Romance",4106,2397
2006,Documentary,4107,28
2012,Thriller,4108,2794
1988,"Crime,Drama,Music",4109,2795
1990,"Comedy,Crime",4110,2796
1993,"Comedy,Drama,Music",4111,2797
1991,"Comedy,Drama,Romance",4112,510
1988,"Comedy,Drama,Romance",4113,1760
2014,"Documentary,Biography,Drama",4114,891
2000,"Crime,Drama,Musical",4115,2798
2008,"Biography,Drama,History",4116,416
1993,"Comedy,Sci-Fi",4117,1983
1988,Comedy,4118,262
2005,"Comedy,Drama",4119,690
1995,"Adventure,Drama",4120,2799
2012,Drama,4121,688
1998,Comedy,4122,394
2009,Drama,4123,433
2016,"Action,Adventure,Sci-Fi",4124,303
2006,"Drama,Music",4125,2800
1997,"Adventure,Drama",4126,2801
2003,Drama,4127,65
2001,"Comedy,Drama",4128,12
1998,"Comedy,Drama",4129,911
2003,"Comedy,Drama,Music",4130,2802
2010,Drama,4131,1035
2012,"Drama,Sci-Fi",4132,2803
2008,Documentary,4133,44
2013,"Sci-Fi,Thriller",4134,2289
2004,"Drama,Mystery,Romance",4135,2804
1993,"Crime,Mystery,Thriller",4136,2805
2001,"Comedy,Crime,Thriller",4137,2806
2007,"Biography,Drama,Music",4138,2807
2003,"Drama,Horror,Romance",4139,2808
2006,"Documentary,Music",4140,2809
1982,Drama,4141,618
1988,"Crime,Drama,Romance",4142,2810
1978 1979 1980,Drama,4143,2811
1980,"Comedy,Drama",4144,836
1993,Drama,4145,1334
1980,Drama,4146,242
1983,"Crime,Drama",4147,964
1993,"Comedy,Romance",4148,2347
1985,"Crime,Drama",4149,2812
1988,"Biography,Drama",4150,2813
1986,"Comedy,Drama,Fantasy",4151,2814
1984,"Crime,Drama,Music",4152,2815
1969,Drama,4153,1433
1985,"Action,Crime,Drama",4154,64
1981,Romance,4155,2816
1987,"Drama,War,Romance",4156,2817
2000,Drama,4157,37
2005,"Comedy,Drama",4158,690
2008,"Documentary,Action,Adventure",4159,2818
2005,"Action,Comedy,Horror",4160,2819
1977 1978 1979,"Drama,Animation,Kids & Family,Science Fiction & Fantasy",4161,2820
2010,Comedy,4162,670
2015,"Documentary,Crime,Drama",4163,2821
1993,Drama,4164,1334
1993,"Action,Adventure,Biography",4165,2822
1980,"Adventure,Drama,Romance",4166,2823
1996,"Adventure,Drama,Thriller",4167,2824
1997,"Drama,Adventure",4168,2825
1997,"Action,Adventure,Drama",4169,1777
1972,"Adventure,Drama,Thriller",4170,2826
2011,"Documentary,News",4171,2827
1986 1987 1988,"Drama,Art House & International,Science Fiction & Fantasy,Special Interest",4172,2828
2015,Drama,4173,50
2014 2015 2016,Drama,4174,2829
1990,Drama,4175,487
1971,"Drama,War",4176,2830
2014,Drama,4177,366
2004,"Drama,Sci-Fi,Thriller",4178,2831
1978,"Drama,Romance",4179,2832
1971,Drama,4180,513
2006 2007 2008,"Documentary,Special Interest",4181,2833
2014,Documentary,4182,49
2015,"Documentary,Action,Adventure",4183,2834
2006,"Drama,Romance,Sci-Fi",4184,2835
1971,"Drama,Thriller",4185,2836
2011,"Documentary,Crime,Mystery",4186,2837
2009,Documentary,4187,11
1972,"Animation,Comedy",4188,2838
1982,"Animation,Adventure,Drama",4189,745
2009,"Documentary,History",4190,2839
1956,"Drama,Sci-Fi",4191,2840
2011,"Drama,Mystery,Sci-Fi",4192,2841
1968,Drama,4193,2842
2013,"Drama,Thriller",4194,2843
2011,"Comedy,Romance",4195,708
2013,Documentary,4196,444
2011,Comedy,4197,701
2004,"Documentary,Comedy,Drama",4198,137
1973,"Mystery,Sci-Fi,Thriller",4199,2844
1986,"Horror,Romance,Sci-Fi",4200,2845
1982,"Horror,Sci-Fi",4201,2622
2006,"Animation,Sci-Fi,Thriller",4202,2846
1971,"Drama,Sci-Fi,Thriller",4203,2847
2015,Documentary,4204,373
2011,Documentary,4205,45
2003,"Action,Drama,Thriller",4206,2848
2002,"Drama,War",4207,2849
2002,"Action,Drama,History",4208,2850
2002,"Drama,History,Thriller",4209,2851
2001,"Action,War,Drama",4210,2852
1995,"Action,Drama,Thriller",4211,2438
2005,"Biography,Drama,History",4212,432
2013,"Crime,Drama,Thriller",4213,2853
2000,"Drama,Horror",4214,1510
2010,"Action,Adventure,Drama",4215,1773
1993,"Action,Crime,Sci-Fi",4216,2854
2010,"Adventure,Drama,Western",4217,2855
2013,"Crime,Drama",4218,2856
1971,"Action,Crime,Thriller",4219,1535
1996,"Action,Crime,Drama",4220,536
1997,"Drama,Thriller",4221,2857
2000,"Animation,Action,Adventure",4222,2858
2004,"Action,Adventure,Sci-Fi",4223,1005
2012 2013 2014,"Action & Adventure,Science Fiction & Fantasy",4224,779
2003,"Drama,Thriller",4225,2859
1997,"Drama,History",4226,2860
1996,"Crime,Thriller",4227,2861
2006,"Comedy,Sport",4228,1867
2003,"Crime,Drama,Thriller",4229,1471
2009,"Action,Sci-Fi,Thriller",4230,782
1997,"Action,Adventure,Crime",4231,2862
2010,"Action,Comedy,Crime",4232,191
1998,"Action,Crime,Drama",4233,1341
2004 2005 2006,"Mystery & Suspense,Drama",4234,2863
1936,Drama,4235,2864
2002,"Crime,Drama,Thriller",4236,402
2011 2012 2013,Drama,4237,336
1976,"Comedy,Crime,Thriller",4238,2865
1978,"Horror,Thriller",4239,2866
2000,Documentary,4240,2867
2011,Documentary,4241,45
2009,"Drama,Music,Romance",4242,2868
1968,"Family,Fantasy,Musical",4243,2869
1978,"Sci-Fi,Thriller",4244,2870
1982,"Comedy,Romance",4245,2871
1971,"Crime,Drama,Thriller",4246,2872
1970,"Comedy,History,Western",4247,2873
1974,"Biography,Drama",4248,2874
1975,"Mystery,Thriller",4249,2875
1975,"Action,Crime,Drama",4250,2876
1998,"Action,Sci-Fi,Thriller",4251,2877
2004,Documentary,4252,581
2007,"Documentary,Crime,War",4253,2878
2006,"Drama,Music,Musical",4254,2879
2009,Drama,4255,433
2003,Drama,4256,65
2008,"Drama,Horror,Thriller",4257,2880
1972,"Horror,Thriller",4258,2881
2007,Thriller,4259,285
1933,"Drama,Horror,Mystery",4260,2882
1986,"Action,Adventure,Horror",4261,2883
2007,Documentary,4262,566
1953,"Adventure,Horror,Sci-Fi",4263,2884
2006,"Documentary,Crime",4264,2885
1949,"Adventure,Drama,Fantasy",4265,2886
2006,"Documentary,Drama",4266,1944
1939,"Drama,History",4267,2887
1991,"Comedy,Family",4268,2888
1999,Documentary,4269,2245
1972,"Action,Adventure,Drama",4270,2889
2014,Drama,4271,366
2011,"Comedy,Romance",4272,708
1940,"Comedy,Romance,Sci-Fi",4273,2890
1940,"Adventure,Romance",4274,2891
1944,Horror,4275,2892
1944,"Horror,Sci-Fi",4276,2893
1942,"Adventure,Sci-Fi,War",4277,2894
1945,"Film-Noir,Horror,Thriller",4278,2895
1936,"Horror,Sci-Fi,Thriller",4279,2896
1935,Horror,4280,2897
1932,"Adventure,Horror,Romance",4281,2898
1932,"Crime,Horror,Mystery",4282,2899
1934,"Horror,Crime,Adventure",4283,2900
1946,"Crime,Horror,Mystery",4284,2901
1920,"Drama,Horror,Sci-Fi",4285,2902
2015,Horror,4286,448
1941,"Drama,Horror,Sci-Fi",4287,2903
2015,"Drama,Thriller",4288,57
2015,"Comedy,Mystery",4289,2904
2007,"Drama,Romance",4290,2905
2004,"Comedy,Drama",4291,445
2004,Drama,4292,1794
2002,"Comedy,Drama,Romance",4293,1768
2006,"Action,Crime,Drama",4294,694
2007,"Drama,Horror,Thriller",4295,2759
2013,"Comedy,Romance",4296,2906
2012,Comedy,4297,387
2012,"Action,Adventure,Fantasy",4298,658
2006 2007 2008,Drama,4299,2907
2008,"Crime,Drama,Mystery",4300,2908
2009,"Adventure,Drama,Fantasy",4301,2909
2011,"Drama,Fantasy,Romance",4302,2910
2008,"Drama,Fantasy,Romance",4303,1648
2010,"Drama,Romance",4304,200
2012,"Action,Adventure,Drama",4305,2911
2010,"Adventure,Drama,Fantasy",4306,2912
2010,"Drama,Romance,War",4307,2913
2013,"Adventure,Romance,Sci-Fi",4308,2914
2013,"Action,Adventure,Fantasy",4309,783
2003,"Documentary,History,War",4310,2915
1999,"Documentary,Biography",4311,2916
1978,Documentary,4312,2917
1994,"Documentary,Drama,Sport",4313,2918
2013,Documentary,4314,444
1983,"Horror,Sci-Fi,Thriller",4315,2517
1985,"Comedy,Horror,Thriller",4316,2919
1981,Documentary,4317,2920
1930,"Drama,Romance",4318,2921
2012,Documentary,4319,455
2010,"Action,Adventure,Comedy",4320,1351
1996,"Fantasy,Family,Adventure",4321,2922
2008,Documentary,4322,44
1999,"Documentary,Biography",4323,2916
2006,Documentary,4324,28
2014,Documentary,4325,49
2004,Documentary,4326,581
2004,Documentary,4327,581
2008,Documentary,4328,44
2014,Documentary,4329,49
2010,"Documentary,Biography",4330,2923
2005,"Drama,Mystery,Romance",4331,2924
2004,"Documentary,Biography,History",4332,2925
2012,Comedy,4333,387
1927,"Drama,Romance,War",4334,2926
1936,"Comedy,Drama",4335,2927
1995,Comedy,4336,160
1925,"Adventure,Comedy,Drama",4337,2928
1997,"Documentary,Biography",4338,2929
1955,"Action,Adventure,Comedy",4339,2930
1941,"Adventure,Comedy,Music",4340,2931
1951,"Comedy,Horror,Sci-Fi",4341,2932
1953,"Comedy,Sci-Fi,Fantasy",4342,2933
1953,"Comedy,Horror,Mystery",4343,2934
1950,"Adventure,Comedy",4344,2935
1957 1958 1959,"Horror,Mystery & Suspense,Classics,Science Fiction & Fantasy",4345,2936
1951,"Horror,Sci-Fi",4346,2937
1958,"Horror,Sci-Fi,Thriller",4347,2938
1956,"Horror,Sci-Fi",4348,1524
1955,"Fantasy,Horror,Sci-Fi",4349,2939
1957,"Drama,Sci-Fi,Thriller",4350,2940
1953,"Horror,Sci-Fi",4351,2941
1988,"Action,Comedy,Sci-Fi",4352,2942
2000,"Action,Comedy,Adventure",4353,2943
2006,"Comedy,Horror,Mystery",4354,2944
2013,"Documentary,Adventure,Biography",4355,2945
1990,"Drama,Horror,Mystery",4356,2946
1999,Comedy,4357,740
1985,"Fantasy,Horror,Romance",4358,2947
1985,"Drama,Thriller,War",4359,2948
1985,Comedy,4360,2121
1999,Western,4361,2949
1981,"Comedy,Fantasy,Horror",4362,2950
1988,"Comedy,Musical,Romance",4363,2951
1989,"Comedy,Horror",4364,636
1987,"Action,Comedy,Crime",4365,1247
1985,"Comedy,Horror",4366,1526
1982,"Comedy,Sci-Fi",4367,2952
1984,"Adventure,Comedy,Romance",4368,2953
1979,"Comedy,Romance",4369,153
1987 1988 1989,"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy,Comedy",4370,2954
1986,"Horror,Comedy,Musical",4371,2955
1988,"Comedy,Horror",4372,124
1984,"Documentary,Music",4373,2956
1964,"Crime,Drama",4374,2957
1963,"Drama,Mystery",4375,2958
1987,"Drama,War,Action",4376,2959
2005,"Documentary,Biography,History",4377,2960
1990,"Action,Drama,War",4378,2961
2013,Documentary,4379,444
2011,"Drama,Thriller",4380,1465
1968,"Action,Drama,War",4381,2962
1953,"Action,Adventure,Drama",4382,2271
2013,"Crime,Drama,Thriller",4383,2853
2008,"Drama,Mystery",4384,2963
2005,"Short,Drama",4385,2964
2008,Documentary,4386,44
1960,"Action,Adventure,Drama",4387,2965
2000,"Comedy,Crime,Thriller",4388,2966
2013,"Drama,Sci-Fi",4389,2967
1962,Drama,4390,1965
2011,"Comedy,Romance",4391,708
1951,Drama,4392,2968
1973,Western,4393,2969
1978,"Action,Comedy",4394,2970
1985,"Romance,Western",4395,2971
1983,"Action,Thriller",4396,2972
1988,"Action,Crime,Mystery",4397,2973
1979,"Biography,Crime,Drama",4398,2974
1976,Western,4399,2975
1993,"Action,Crime,Drama",4400,2056
1977,"Action,Thriller",4401,2976
2015,Comedy,4402,573
1971,"Drama,Romance,Thriller",4403,2977
1975,"Action,Thriller",4404,2978
1980,"Action,Comedy",4405,2979
1997,"Action,Crime,Drama",4406,1327
1990,"Action,Comedy,Crime",4407,1718
1990,"Adventure,Drama",4408,2980
1980,"Action,Adventure,Comedy",4409,2981
1971,Thriller,4410,2982
1984,"Mystery,Thriller",4411,2983
1974,"Comedy,Crime,Drama",4412,155
2005,"Action,Adventure,Comedy",4413,1060
2001,Documentary,4414,598
1962,"Adventure,Drama,History",4415,2984
1956,Comedy,4416,2985
1960,"Drama,Romance",4417,2986
1954,"Biography,Drama,History",4418,2987
1965,"Action,Drama,Thriller",4419,2988
1963,"Adventure,Drama,Thriller",4420,2989
1953,Drama,4421,357
1952,"Biography,Drama,History",4422,2990
1966,Western,4423,1971
1961,Western,4424,2991
1950,Drama,4425,1600
1957,"Drama,Romance",4426,353
1953,Drama,4427,357
1952,"Crime,Drama",4428,2992
1935,Drama,4429,68
1963,Drama,4430,85
1949,"Action,War,Drama",4431,2993
1951,"Drama,War",4432,2994
1944,"Documentary,War",4433,2995
1950,Drama,4434,1600
1932,"Crime,Western,Drama",4435,2996
1932,Drama,4436,2997
1957,"Action,Adventure,Drama",4437,2998
1943,"Documentary,History,War",4438,2999
1943,"Drama,War",4439,3000
1943,"Documentary,History,War",4440,2999
1943,"Documentary,History,War",4441,2999
1943,"Action,History,War",4442,3001
1942,"Documentary,History,War",4443,3002
1995,"Comedy,Drama,Romance",4444,178
1983,"Crime,Drama,Mystery",4445,3003
1987,"Drama,Music,Musical",4446,3004
1978,"Horror,Sci-Fi",4447,3005
1985,"Crime,Thriller,Mystery",4448,3006
1979,"Biography,Drama,Music",4449,3007
2010,"Comedy,Drama,Romance",4450,712
1978,"Horror,Mystery",4451,3008
1984,"Drama,Romance",4452,83
2010,"Comedy,Drama,Romance",4453,712
2013,Drama,4454,181
1999,"Family,Fantasy,Western",4455,3009
2015,"Documentary,Biography",4456,2558
2014 2015 2016,"Documentary,Musical & Performing Arts,Art House & International,Special Interest",4457,3010
2015,"Documentary,History,News",4458,3011
2015,"Comedy,Drama",4459,1384
2012,Documentary,4460,455
2012,"Documentary,History,News",4461,3012
2011,"Documentary,Biography",4462,3013
2012,Documentary,4463,455
2001,"Comedy,Drama,Sport",4464,3014
1997,Family,4465,2317
2015,Action,4466,2473
1987 1988 1989,"Horror,Science Fiction & Fantasy,Comedy,Cult Movies",4467,3015
2015,"Action,Crime,Thriller",4468,1224
2014,"Drama,Thriller",4469,2596
2015,"Horror,Thriller",4470,59
1993,"Crime,Thriller",4471,3016
2010,"Documentary,Biography,Sport",4472,3017
1990,,4473,3018
2013,Documentary,4474,444
2015,"Horror,Thriller",4475,59
2014,Documentary,4476,49
1936,Drama,4477,2864
1987,Comedy,4478,811
1943,"Musical,Fantasy",4479,3019
1940,Comedy,4480,3020
1940,"Adventure,Biography,Drama",4481,3021
1978,"Action,Adventure,Fantasy",4482,3022
1979,Action,4483,3023
1947,"Drama,Music,Romance",4484,3024
1940,"Drama,Romance",4485,3025
1939,"Action,Adventure,Drama",4486,3026
1939,"Biography,Drama",4487,3027
1956,"Adventure,Romance,Sci-Fi",4488,3028
1976,"Horror,Mystery,Thriller",4489,3029
1978,Comedy,4490,1208
2004,"Animation,Comedy,Family",4491,3030
2003,"Adventure,Animation,Family",4492,3031
1999,Drama,4493,1401
1985,"Adventure,Fantasy",4494,3032
1958,Comedy,4495,3033
1940,"Biography,Drama",4496,3034
1935,"Adventure,Drama,Romance",4497,3035
1947,Adventure,4498,3036
1956,"Drama,Fantasy,Romance",4499,3037
1940,"Drama,Romance",4500,3025
1960,"Western,Crime",4501,3038
1951,"Drama,War",4502,2994
1943,Thriller,4503,3039
2009,Documentary,4504,11
1949,"Drama,Romance,Western",4505,3040
1939,"Adventure,Western",4506,3041
2015,"Drama,Horror,Thriller",4507,3042
1956,"Crime,Drama,Film-Noir",4508,3043
2002,"Comedy,Romance",4509,1371
1966,"Drama,Romance",4510,426
1948,"Action,Adventure,Romance",4511,604
1949,"Comedy,Drama,Romance",4512,3044
2002,"Comedy,Romance",4513,1371
1945,"Film-Noir,Mystery,Romance",4514,3045
2000,"Drama,Romance,Western",4515,3046
1960,"Drama,History",4516,3047
2012,Drama,4517,688
1992,"Crime,Drama",4518,920
1996,"Comedy,Drama",4519,3048
2009,Comedy,4520,343
1987 1988 1989,"Drama,Musical & Performing Arts,Comedy",4521,3049
2004,Comedy,4522,1154
1997,"Action,Crime,Horror",4523,3050
1949,"Biography,Drama,Romance",4524,3051
1971,"Comedy,Drama",4525,3052
1998,"Comedy,Drama",4526,911
1972,"Comedy,Crime,Horror",4527,3053
2001,"Documentary,Biography",4528,3054
1950,Comedy,4529,1612
1948,"Crime,Drama,Film-Noir",4530,1589
1990,"Comedy,Musical,Romance",4531,3055
1943,Comedy,4532,2160
1972,"Comedy,Musical",4533,3056
1943,"Biography,Drama",4534,3057
1976,"Biography,Drama",4535,3058
1976,"Biography,Drama",4536,3058
1976,"Biography,Drama,Romance",4537,3059
2006,"Comedy,Drama",4538,284
1971,Horror,4539,3060
1955,Comedy,4540,78
1956,"Crime,Drama,Film-Noir",4541,3043
1944,"Crime,Drama,Film-Noir",4542,975
1936,"Crime,Drama,Film-Noir",4543,3061
2014,Documentary,4544,49
1945,"Drama,Film-Noir,Thriller",4545,3062
1954,"Drama,Western",4546,3063
1947,"Film-Noir,Thriller",4547,3064
1958,"Crime,Drama",4548,3065
1941,"Adventure,Crime,Drama",4549,3066
1931,"Crime,Drama,Film-Noir",4550,3067
1931,"Crime,Drama",4551,3068
1939,"Crime,Drama,Film-Noir",4552,3069
1932,"Action,Crime,Drama",4553,3070
1933,"Drama,Romance,War",4554,3071
1931,"Drama,Western",4555,3072
1974,"Crime,Horror,Thriller",4556,3073
1995,"Documentary,Biography",4557,3074
1949,"Drama,Romance",4558,614
1953,"Crime,Thriller",4559,3075
1956,"Drama,Romance",4560,352
1958,"Drama,Romance",4561,185
1957,"Drama,Romance,War",4562,3076
1960,Drama,4563,3077
1959,"Drama,Mystery,Thriller",4564,3078
2014,"Documentary,Biography",4565,3079
1974,"Comedy,Horror",4566,3080
2014,"Drama,Romance",4567,1380
1973,Horror,4568,482
1969,Horror,4569,3081
1975,"Horror,Drama",4570,3082
1972,"Action,Crime,Thriller",4571,3083
2014,"Action,Comedy",4572,1244
1963,Horror,4573,1132
1961,Horror,4574,3084
1991,"Sci-Fi,Thriller",4575,3085
1999,"Crime,Drama",4576,3086
1970,Horror,4577,133
1953,"Crime,Horror",4578,3087
1988,Horror,4579,1523
1972,Horror,4580,3088
1984,Drama,4581,3089
1988,"Comedy,Horror,Thriller",4582,3090
1987,"Horror,Thriller",4583,2636
2001,Documentary,4584,598
1983,"Horror,Thriller",4585,3091
1989,"Horror,Thriller",4586,2733
2000,"Comedy,Horror,Mystery",4587,3092
1989,"Action,Thriller",4588,3093
1949,"Action,Drama,War",4589,3094
1976,"Action,Adventure",4590,3095
1967,Comedy,4591,2091
1953,"Crime,Drama,Film-Noir",4592,3096
1983,Thriller,4593,3097
1955,"Crime,Drama,Film-Noir",4594,585
1945,"Comedy,Romance,Western",4595,3098
1942,"Action,Adventure,Drama",4596,1525
1944,"Drama,Adventure,War",4597,3099
1940,"Crime,Drama,Film-Noir",4598,3100
1967,Comedy,4599,2091
1970,"Comedy,Fantasy",4600,3101
1945,"Drama,Film-Noir,Thriller",4601,3062
1936,"Crime,Drama,Film-Noir",4602,3061
2009,"Action,Adventure,Comedy",4603,815
1954,"Drama,War",4604,1543
1960,"Comedy,Musical,Romance",4605,3102
1956,"Comedy,Drama,Romance",4606,2324
1953 1954 1955,"Western,Drama,Action & Adventure,Classics",4607,3103
1953,"Comedy,Musical,Romance",4608,351
1953,"Film-Noir,Thriller",4609,3104
1953,"Comedy,Drama,Romance",4610,3105
1954,"Comedy,Drama,Musical",4611,3106
1961,"Drama,Romance,Western",4612,3107
1957,"Comedy,Romance",4613,2307
1961,Drama,4614,514
1959,Drama,4615,3108
1979,"Crime,Drama,Mystery",4616,3109
1959,"Adventure,Drama,Romance",4617,3110
1999,"Drama,Mystery,Romance",4618,3111
1991,Drama,4619,1470
2006,"Crime,Thriller",4620,3112
1988,"Crime,Drama,Mystery",4621,1123
1998,"Action,Adventure,Comedy",4622,747
1988,"Comedy,Drama,Romance",4623,1760
1956,"Drama,Romance,War",4624,3113
1974,Comedy,4625,1857
2006,"Action,Thriller",4626,3114
1960,"Drama,Romance,Western",4627,3115
1927,"Drama,Music,Musical",4628,3116
1962,Drama,4629,1965
1993,"Crime,Drama,Thriller",4630,627
1944,"Biography,Drama,History",4631,3117
1944,"Drama,Musical,Romance",4632,3118
1929,Musical,4633,2471
1943,"Comedy,Musical,Romance",4634,3119
1941,"Crime,Drama,Film-Noir",4635,1585
1943,"Action,Drama,History",4636,3120
1945,"Action,Adventure,Biography",4637,3121
1942,"Drama,Crime",4638,3122
1944,"Musical,Western",4639,3123
1953,"Musical,Romance",4640,3124
1943,"Crime,Mystery,Romance",4641,3125
1972,"Comedy,Romance",4642,1569
1998,Sci-Fi,4643,3126
1981,"Horror,Thriller",4644,471
1980,"Horror,Mystery",4645,3127
1989,Horror,4646,1463
1981,Horror,4647,2742
1937,"Crime,Drama,Film-Noir",4648,3128
2006,Horror,4649,2593
1960,"Adventure,Biography,Drama",4650,3129
1973,"Horror,Thriller",4651,3130
1988,"Comedy,Horror",4652,124
1943,"Drama,Romance,War",4653,3131
1937,"Crime,Drama,Film-Noir",4654,3128
1946,"Drama,Romance,War",4655,971
1948,"Drama,Romance,Fantasy",4656,3132
1946,"Drama,Film-Noir",4657,3133
1932,"Adventure,Drama,Romance",4658,3134
1950,"War,Drama",4659,3135
1943,Drama,4660,3136
1949,"Crime,Drama,Film-Noir",4661,1573
1945,"Drama,Mystery,Romance",4662,3137
1934,"Drama,Romance",4663,3138
1986,"Crime,Mystery,Thriller",4664,3139
1991,"Action,Drama",4665,3140
2012,"Short,Comedy",4666,3141
1982,Horror,4667,62
1999,"Mystery,Sci-Fi,Thriller",4668,3142
1935,"Comedy,Romance",4669,3143
1937,"Adventure,Drama,Fantasy",4670,3144
1936,"Drama,Romance",4671,2651
1979,"Horror,Sci-Fi",4672,1186
1942,Comedy,4673,2252
1980,"Comedy,Horror,Sci-Fi",4674,3145
1948,"Comedy,Romance",4675,3146
1953,"Romance,Drama",4676,3147
1954,Drama,4677,3148
1954,"Drama,Romance",4678,349
1954,"Biography,Drama",4679,3149
1951,"Comedy,Romance",4680,3150
1948,"Comedy,Musical,Romance",4681,1564
1952,"Comedy,Romance",4682,3151
1950,"Comedy,Romance",4683,3152
