Language,Country,original_index,unique_index
English,USA,4699,0
English,USA,4700,0
English,USA,4701,0
"English,American Sign Language",USA,4702,74
English,USA,4703,0
English,USA,4704,0
English,USA,4705,0
English,USA,4706,0
English,USA,4707,0
English,USA,4708,0
"English,Japanese",USA,4709,99
English,USA,4710,0
English,USA,4711,0
English,USA,4712,0
English,USA,4713,0
English,USA,4714,0
English,USA,4715,0
"English,French",USA,4716,26
"English,Scottish Gaelic","UK,USA,Hungary",4717,748
"Amharic,Italian,English","UK,USA",4718,749
English,USA,4719,0
English,USA,4720,0
English,"UK,USA",4721,16
English,USA,4722,0
English,USA,4723,0
English,USA,4724,0
"Mandarin,Japanese,English,Hindi,Shanghainese,Cantonese","USA,China,Taiwan",4725,750
English,USA,4726,0
"English,French","USA,UK",4727,2
English,"USA,France",4728,90
English,USA,4729,0
English,USA,4730,0
English,USA,4731,0
"English,Italian,Polish,French,Spanish,German","USA,Italy",4732,751
English,USA,4733,0
English,USA,4734,0
English,USA,4735,0
English,USA,4736,0
English,USA,4737,0
English,USA,4738,0
"English,Sioux",USA,4739,587
English,USA,4740,0
English,"USA,West Germany",4741,130
English,USA,4742,0
English,USA,4743,0
English,USA,4744,0
English,USA,4745,0
English,USA,4746,0
English,USA,4747,0
English,USA,4748,0
English,USA,4749,0
English,"USA,Netherlands,Italy",4750,752
English,USA,4751,0
English,"UK,USA",4752,16
English,USA,4753,0
"English,French",USA,4754,26
English,USA,4755,0
English,USA,4756,0
English,"UK,USA",4757,16
English,USA,4758,0
English,"UK,USA",4759,16
English,USA,4760,0
English,USA,4761,0
English,USA,4762,0
English,USA,4763,0
English,USA,4764,0
English,USA,4765,0
English,USA,4766,0
English,USA,4767,0
"English,Indian Sign Language,North American Indian",USA,4768,753
English,USA,4769,0
English,USA,4770,0
English,"USA,Italy,France",4771,585
English,USA,4772,0
English,USA,4773,0
English,"USA,Thailand,Hong Kong",4774,754
English,USA,4775,0
English,USA,4776,0
English,"UK,USA",4777,16
English,USA,4778,0
English,"UK,Bulgaria,Germany,USA",4779,755
English,USA,4780,0
English,USA,4781,0
"English,French","USA,Canada",4782,433
English,"Thailand,Hong Kong,USA",4783,756
English,USA,4784,0
English,USA,4785,0
"English,French,Thai",USA,4786,757
"English,Russian,German,Italian","USA,UK",4787,758
English,USA,4788,0
English,USA,4789,0
"English,Spanish",USA,4790,15
English,USA,4791,0
English,USA,4792,0
English,USA,4793,0
English,USA,4794,0
English,USA,4795,0
English,USA,4796,0
English,USA,4797,0
English,USA,4798,0
"English,Spanish","USA,Germany",4799,134
English,USA,4800,0
English,USA,4801,0
English,USA,4802,0
English,USA,4803,0
English,USA,4804,0
English,USA,4805,0
English,USA,4806,0
English,USA,4807,0
English,USA,4808,0
English,USA,4809,0
English,USA,4810,0
English,USA,4811,0
English,"USA,Netherlands,UK",4812,759
English,USA,4813,0
English,USA,4814,0
"English,French",USA,4815,26
"English,German",USA,4816,33
English,USA,4817,0
English,USA,4818,0
"English,German,French",USA,4819,248
English,USA,4820,0
"English,Russian",USA,4821,17
English,USA,4822,0
"English,Italian,Russian,Spanish,German",USA,4823,760
English,USA,4824,0
"English,Russian",USA,4825,17
English,USA,4826,0
"English,French",USA,4827,26
"English,German",USA,4828,33
English,USA,4829,0
English,USA,4830,0
English,USA,4831,0
English,USA,4832,0
English,USA,4833,0
English,USA,4834,0
English,USA,4835,0
English,USA,4836,0
English,"USA,Italy",4837,29
English,USA,4838,0
English,USA,4839,0
English,USA,4840,0
"English,French,Latin",USA,4841,761
"English,Spanish",USA,4842,15
English,USA,4843,0
English,USA,4844,0
English,USA,4845,0
English,USA,4846,0
English,USA,4847,0
English,USA,4848,0
"English,French",USA,4849,26
"English,French,Russian,German,Spanish,Greek",USA,4850,762
"English,Spanish",USA,4851,15
English,USA,4852,0
English,USA,4853,0
English,USA,4854,0
English,USA,4855,0
English,USA,4856,0
English,"USA,United Arab Emirates",4857,543
English,"USA,Germany",4858,14
"English,Greek,Italian",USA,4859,763
"English,Japanese,Chinese,Arabic","USA,Germany,UK",4860,764
"English,Mandarin",USA,4861,242
"English,Klingon",USA,4862,188
English,"UK,USA",4863,16
English,USA,4864,0
"English,Russian,Italian,Mandarin,French",USA,4865,765
"English,French","France,USA",4866,615
English,USA,4867,0
English,USA,4868,0
English,USA,4869,0
English,USA,4870,0
English,USA,4871,0
English,USA,4872,0
English,USA,4873,0
English,USA,4874,0
English,USA,4875,0
English,USA,4876,0
English,USA,4877,0
"English,Spanish",USA,4878,15
English,USA,4879,0
English,USA,4880,0
English,USA,4881,0
English,"USA,UK,Romania,Italy",4882,766
English,USA,4883,0
"English,Spanish",USA,4884,15
English,USA,4885,0
English,USA,4886,0
"English,Mandarin",USA,4887,242
English,USA,4888,0
"English,French",USA,4889,26
"English,Italian",USA,4890,5
English,USA,4891,0
"English,Ukrainian",USA,4892,630
"English,Italian","USA,UK,Germany",4893,767
English,USA,4894,0
English,"USA,Japan",4895,112
"English,Spanish","USA,UK",4896,57
English,USA,4897,0
"English,French","USA,Spain,France,Italy",4898,768
English,"USA,Germany",4899,14
English,USA,4900,0
English,USA,4901,0
English,USA,4902,0
"English,Latin,Italian","USA,UK",4903,769
English,USA,4904,0
"English,Syriac,German,Greek,Hebrew,Latin,Aramaic",USA,4905,770
"English,German,French",USA,4906,248
English,USA,4907,0
"English,French,German","USA,UK,India",4908,771
"English,Tonga",USA,4909,772
English,"UK,USA",4910,16
English,USA,4911,0
English,USA,4912,0
"English,French",USA,4913,26
"English,Spanish","USA,UK,France",4914,773
English,"UK,USA",4915,16
English,USA,4916,0
"English,French,Albanian,Spanish,Hungarian",USA,4917,774
"English,Spanish,Latin,Italian",USA,4918,775
"English,German","USA,Australia",4919,448
"English,German",USA,4920,33
English,"USA,Norway",4921,776
"English,Arabic","USA,Germany",4922,777
English,USA,4923,0
English,USA,4924,0
"English,Russian",USA,4925,17
English,"Australia,USA",4926,46
"English,French,Swedish,Thai","USA,UK",4927,778
"English,Mende,Afrikaans","Germany,USA",4928,779
English,USA,4929,0
English,USA,4930,0
"English,Portuguese",USA,4931,30
English,USA,4932,0
English,"USA,Russia",4933,728
"English,Spanish",USA,4934,15
English,USA,4935,0
English,USA,4936,0
English,USA,4937,0
English,USA,4938,0
English,USA,4939,0
"English,Klingon,Russian,French",USA,4940,780
"English,Finnish",USA,4941,502
"English,Russian",USA,4942,17
"English,Klingon",USA,4943,188
English,USA,4944,0
English,USA,4945,0
English,USA,4946,0
English,USA,4947,0
English,USA,4948,0
English,USA,4949,0
English,USA,4950,0
English,USA,4951,0
English,USA,4952,0
English,USA,4953,0
English,USA,4954,0
English,USA,4955,0
English,USA,4956,0
English,USA,4957,0
English,"UK,USA",4958,16
"English,Japanese",USA,4959,99
English,"USA,Germany",4960,14
"English,Spanish","USA,Germany",4961,134
English,USA,4962,0
"English,Russian,Spanish,Indonesian,Danish,Cantonese",USA,4963,781
English,"USA,Japan,China",4964,782
"Italian,English","Italy,USA",4965,783
English,USA,4966,0
"English,Spanish",USA,4967,15
"English,Spanish,French",USA,4968,239
English,USA,4969,0
English,USA,4970,0
"English,Spanish",USA,4971,15
English,USA,4972,0
English,USA,4973,0
English,USA,4974,0
"English,Spanish",USA,4975,15
English,USA,4976,0
English,USA,4977,0
English,"Canada,USA,Japan",4978,176
"English,Portuguese",USA,4979,30
English,"France,UK,Germany,USA,Japan",4980,784
English,USA,4981,0
English,USA,4982,0
English,"USA,Germany",4983,14
English,USA,4984,0
"English,Russian",USA,4985,17
English,USA,4986,0
English,USA,4987,0
English,USA,4988,0
English,USA,4989,0
"English,French,Italian","France,USA",4990,785
"English,French,Ukrainian,Russian,Hungarian","France,UK,USA",4991,786
"English,Spanish","Russia,USA",4992,787
English,USA,4993,0
English,USA,4994,0
English,USA,4995,0
English,USA,4996,0
English,USA,4997,0
"English,French,Japanese,Mandarin,Latin","USA,Germany",4998,788
"English,Cantonese,Mandarin",USA,4999,349
English,USA,5000,0
English,"USA,Germany",5001,14
English,"USA,Germany",5002,14
English,USA,5003,0
"English,Russian,French,Arabic,Swedish","USA,United Arab Emirates,Czech Republic",5004,789
English,USA,5005,0
"English,German,Russian","USA,France,Germany,UK,Ireland",5006,790
English,USA,5007,0
English,USA,5008,0
"English,Italian,French","USA,UK",5009,400
English,"UK,France,USA",5010,118
English,"USA,UK",5011,41
English,"USA,UK,France",5012,212
"English,Vietnamese",USA,5013,305
"English,French",USA,5014,26
English,"USA,UK,France",5015,212
"English,Yiddish,Hebrew","USA,UK,France",5016,791
English,"Japan,USA",5017,31
"English,Somali","USA,UK",5018,792
English,USA,5019,0
English,USA,5020,0
English,USA,5021,0
English,USA,5022,0
English,USA,5023,0
English,USA,5024,0
English,USA,5025,0
English,"UK,USA,Germany",5026,283
English,USA,5027,0
English,"UK,Germany,France,USA",5028,793
English,"France,Australia,Germany,UK,USA",5029,794
"English,Hebrew",USA,5030,58
English,USA,5031,0
"English,Latin",USA,5032,245
English,USA,5033,0
English,USA,5034,0
English,USA,5035,0
"English,Russian,German,Italian","USA,Germany",5036,795
"English,Spanish,Korean",USA,5037,399
"English,Mandarin,Russian",USA,5038,286
English,USA,5039,0
English,USA,5040,0
English,USA,5041,0
English,"UK,USA",5042,16
"English,French,Latin,Portuguese,Spanish","Spain,France,USA",5043,796
"English,Latin","USA,Germany",5044,797
"English,Cantonese",USA,5045,202
English,USA,5046,0
English,"UK,USA",5047,16
English,USA,5048,0
English,USA,5049,0
English,USA,5050,0
English,"USA,Germany",5051,14
English,USA,5052,0
English,"USA,UK",5053,41
English,"Germany,USA",5054,110
English,"Germany,France,UK,Canada,USA",5055,798
"English,Japanese,Spanish","Germany,France,USA,Canada",5056,799
"English,French,Urdu,Arabic","USA,UK",5057,800
"English,French","USA,Germany",5058,108
"English,Amharic,Khmer,German,Chechen","USA,Germany",5059,801
"English,Creek",USA,5060,802
English,USA,5061,0
English,"Australia,USA",5062,46
"Cree,English,Mohawk,Algonquin,Latin","Canada,Australia,USA",5063,803
English,USA,5064,0
English,USA,5065,0
English,USA,5066,0
English,USA,5067,0
English,USA,5068,0
English,USA,5069,0
English,USA,5070,0
English,USA,5071,0
English,USA,5072,0
English,USA,5073,0
English,USA,5074,0
English,USA,5075,0
"English,German,Yiddish","USA,UK",5076,804
English,"Germany,USA",5077,110
"English,French,Spanish",USA,5078,125
English,USA,5079,0
English,USA,5080,0
English,USA,5081,0
English,USA,5082,0
English,USA,5083,0
English,USA,5084,0
"English,Japanese,Esperanto","Japan,USA",5085,805
English,USA,5086,0
English,USA,5087,0
English,USA,5088,0
English,USA,5089,0
"English,Italian",USA,5090,5
English,USA,5091,0
English,USA,5092,0
English,USA,5093,0
English,USA,5094,0
"English,Spanish",USA,5095,15
English,USA,5096,0
English,USA,5097,0
English,USA,5098,0
English,USA,5099,0
"English,Spanish",USA,5100,15
"English,Spanish,French",USA,5101,239
English,"USA,United Arab Emirates",5102,543
English,USA,5103,0
English,USA,5104,0
English,"Japan,USA",5105,31
English,USA,5106,0
English,USA,5107,0
English,USA,5108,0
English,USA,5109,0
English,USA,5110,0
English,USA,5111,0
"English,Spanish,Italian,French,Swiss German,German","UK,USA",5112,806
English,USA,5113,0
English,USA,5114,0
English,USA,5115,0
English,"USA,Germany",5116,14
"English,Spanish",USA,5117,15
English,USA,5118,0
English,"USA,India",5119,361
English,USA,5120,0
English,USA,5121,0
English,USA,5122,0
English,USA,5123,0
English,USA,5124,0
English,USA,5125,0
English,USA,5126,0
English,USA,5127,0
English,USA,5128,0
English,USA,5129,0
English,USA,5130,0
English,USA,5131,0
English,USA,5132,0
English,USA,5133,0
English,USA,5134,0
"English,Russian,Spanish","Canada,USA",5135,807
English,USA,5136,0
English,USA,5137,0
English,USA,5138,0
English,"Cambodia,USA",5139,808
English,USA,5140,0
English,USA,5141,0
English,USA,5142,0
English,USA,5143,0
English,USA,5144,0
English,USA,5145,0
English,"USA,UK",5146,41
English,USA,5147,0
"English,Thai",USA,5148,483
English,USA,5149,0
English,USA,5150,0
English,USA,5151,0
English,"USA,UK,Japan",5152,809
English,"USA,Canada,Japan,France",5153,810
English,"Germany,USA",5154,110
English,USA,5155,0
English,USA,5156,0
"English,French","USA,Canada",5157,433
English,"USA,Canada",5158,39
"English,Spanish,Hungarian,Czech",USA,5159,811
English,USA,5160,0
"English,Spanish",USA,5161,15
English,USA,5162,0
English,USA,5163,0
English,USA,5164,0
English,USA,5165,0
English,USA,5166,0
English,USA,5167,0
English,"Germany,USA",5168,110
"English,Japanese,French",USA,5169,380
English,"USA,Canada,Italy",5170,812
English,USA,5171,0
English,"USA,Canada",5172,39
"English,Cantonese","USA,Canada",5173,813
"English,Japanese","USA,Japan",5174,233
English,USA,5175,0
English,"UK,USA",5176,16
English,USA,5177,0
English,USA,5178,0
English,USA,5179,0
English,USA,5180,0
"English,Spanish",USA,5181,15
English,USA,5182,0
English,USA,5183,0
English,"USA,Canada,UK",5184,186
English,"USA,Germany",5185,14
"English,Mandarin",USA,5186,242
"English,German,Spanish","Germany,Canada,USA",5187,814
English,"USA,Czech Republic",5188,489
"English,Cantonese,French,German,Hindi,Turkish","USA,Germany,Ireland,UK",5189,815
English,"Canada,USA",5190,86
English,USA,5191,0
"English,Spanish",USA,5192,15
English,USA,5193,0
English,USA,5194,0
English,"Australia,USA",5195,46
English,USA,5196,0
English,USA,5197,0
English,USA,5198,0
English,"UK,USA",5199,16
English,USA,5200,0
English,USA,5201,0
English,"USA,Australia",5202,25
English,USA,5203,0
English,USA,5204,0
English,USA,5205,0
English,USA,5206,0
English,USA,5207,0
English,USA,5208,0
English,USA,5209,0
English,USA,5210,0
English,USA,5211,0
English,USA,5212,0
English,USA,5213,0
English,USA,5214,0
English,USA,5215,0
English,USA,5216,0
English,USA,5217,0
English,USA,5218,0
English,USA,5219,0
English,USA,5220,0
English,USA,5221,0
"English,French",USA,5222,26
English,USA,5223,0
English,USA,5224,0
English,USA,5225,0
English,USA,5226,0
English,USA,5227,0
English,USA,5228,0
English,USA,5229,0
English,USA,5230,0
English,USA,5231,0
English,USA,5232,0
English,USA,5233,0
English,USA,5234,0
English,USA,5235,0
English,USA,5236,0
English,USA,5237,0
English,USA,5238,0
English,USA,5239,0
English,USA,5240,0
English,USA,5241,0
English,USA,5242,0
English,USA,5243,0
English,USA,5244,0
English,USA,5245,0
English,USA,5246,0
English,USA,5247,0
English,USA,5248,0
"French,English",USA,5249,816
English,USA,5250,0
English,USA,5251,0
English,USA,5252,0
English,USA,5253,0
English,USA,5254,0
English,USA,5255,0
English,USA,5256,0
English,USA,5257,0
English,USA,5258,0
English,USA,5259,0
English,USA,5260,0
English,USA,5261,0
English,USA,5262,0
English,USA,5263,0
English,USA,5264,0
English,USA,5265,0
English,USA,5266,0
English,USA,5267,0
English,USA,5268,0
English,USA,5269,0
English,USA,5270,0
English,USA,5271,0
English,USA,5272,0
English,USA,5273,0
English,USA,5274,0
English,USA,5275,0
English,"Canada,USA",5276,86
"English,Italian",USA,5277,5
English,USA,5278,0
English,USA,5279,0
English,USA,5280,0
English,"USA,Thailand,France",5281,817
English,"Canada,UK,USA",5282,818
"English,Cantonese",USA,5283,202
English,USA,5284,0
English,USA,5285,0
English,USA,5286,0
English,USA,5287,0
English,USA,5288,0
English,USA,5289,0
"Spanish,English,Ewe",USA,5290,819
English,USA,5291,0
English,USA,5292,0
English,USA,5293,0
English,USA,5294,0
English,USA,5295,0
"Japanese,English","Japan,USA",5296,346
"English,Japanese","USA,Japan",5297,233
English,USA,5298,0
English,USA,5299,0
English,USA,5300,0
English,"Canada,USA",5301,86
"English,Yiddish",USA,5302,203
English,USA,5303,0
English,USA,5304,0
English,USA,5305,0
English,USA,5306,0
English,USA,5307,0
English,USA,5308,0
English,USA,5309,0
English,USA,5310,0
English,USA,5311,0
English,USA,5312,0
English,USA,5313,0
English,USA,5314,0
"English,Swedish,German","USA,Hong Kong,China",5315,820
"English,Scottish Gaelic","USA,UK",5316,821
English,USA,5317,0
English,USA,5318,0
English,USA,5319,0
English,USA,5320,0
English,USA,5321,0
English,USA,5322,0
English,USA,5323,0
English,"USA,China",5324,183
English,"UK,USA,India,South Africa",5325,822
English,"USA,Netherlands",5326,4
English,"Netherlands,USA",5327,823
English,"USA,Canada,France",5328,824
English,"USA,Canada",5329,39
English,USA,5330,0
"English,Spanish",USA,5331,15
English,USA,5332,0
English,USA,5333,0
English,"USA,China,Canada",5334,825
"English,Navajo,Mandarin",USA,5335,826
English,USA,5336,0
English,USA,5337,0
English,"Australia,USA",5338,46
English,USA,5339,0
English,USA,5340,0
"English,German",USA,5341,33
English,"USA,Switzerland",5342,28
English,USA,5343,0
English,USA,5344,0
"English,Japanese","USA,Japan",5345,233
English,USA,5346,0
English,USA,5347,0
English,USA,5348,0
English,"USA,Canada",5349,39
English,USA,5350,0
English,USA,5351,0
English,USA,5352,0
English,"USA,Norway,India",5353,827
English,USA,5354,0
English,USA,5355,0
English,USA,5356,0
English,USA,5357,0
English,USA,5358,0
English,USA,5359,0
English,USA,5360,0
English,USA,5361,0
English,USA,5362,0
English,USA,5363,0
English,"USA,Germany",5364,14
English,USA,5365,0
"English,Norwegian,French,Spanish",USA,5366,828
English,USA,5367,0
English,USA,5368,0
English,USA,5369,0
English,USA,5370,0
English,USA,5371,0
English,USA,5372,0
English,USA,5373,0
"English,Scottish Gaelic","UK,USA",5374,558
English,USA,5375,0
English,USA,5376,0
English,USA,5377,0
English,"USA,Canada",5378,39
English,USA,5379,0
English,USA,5380,0
"English,Spanish","Canada,USA",5381,829
English,USA,5382,0
English,USA,5383,0
English,USA,5384,0
English,USA,5385,0
"English,Spanish","USA,Germany",5386,134
English,USA,5387,0
English,USA,5388,0
English,"USA,Canada",5389,39
English,USA,5390,0
English,USA,5391,0
English,USA,5392,0
English,USA,5393,0
English,USA,5394,0
"Mandarin,English","USA,China",5395,830
English,"USA,France",5396,90
English,"Germany,Belgium,Luxembourg,Ireland,USA",5397,831
English,USA,5398,0
"English,Spanish",USA,5399,15
English,"Argentina,Peru,USA",5400,832
English,USA,5401,0
English,USA,5402,0
English,"USA,Germany",5403,14
English,USA,5404,0
English,USA,5405,0
English,"Canada,USA",5406,86
English,USA,5407,0
English,"USA,Canada",5408,39
English,USA,5409,0
