Genre,original_index,unique_index
Documentary,4544,11
"Drama,Film-Noir,Thriller",4545,385
"Drama,Western",4546,98
"Film-Noir,Thriller",4547,481
"Crime,Drama",4548,21
"Adventure,Crime,Drama",4549,152
"Crime,Drama,Film-Noir",4550,54
"Crime,Drama",4551,21
"Crime,Drama,Film-Noir",4552,54
"Action,Crime,Drama",4553,24
"Drama,Romance,War",4554,101
"Drama,Western",4555,98
"Crime,Horror,Thriller",4556,543
"Documentary,Biography",4557,3
"Drama,Romance",4558,34
"Crime,Thriller",4559,122
"Drama,Romance",4560,34
"Drama,Romance",4561,34
"Drama,Romance,War",4562,101
Drama,4563,32
"Drama,Mystery,Thriller",4564,13
"Documentary,Biography",4565,3
"Comedy,Horror",4566,48
"Drama,Romance",4567,34
Horror,4568,49
Horror,4569,49
"Horror,Drama",4570,592
"Action,Crime,Thriller",4571,72
"Action,Comedy",4572,165
Horror,4573,49
Horror,4574,49
"Sci-Fi,Thriller",4575,78
"Crime,Drama",4576,21
Horror,4577,49
"Crime,Horror",4578,162
Horror,4579,49
Horror,4580,49
Drama,4581,32
"Comedy,Horror,Thriller",4582,7
"Horror,Thriller",4583,46
Documentary,4584,11
"Horror,Thriller",4585,46
"Horror,Thriller",4586,46
"Comedy,Horror,Mystery",4587,237
"Action,Thriller",4588,12
"Action,Drama,War",4589,307
"Action,Adventure",4590,100
Comedy,4591,55
"Crime,Drama,Film-Noir",4592,54
Thriller,4593,5
"Crime,Drama,Film-Noir",4594,54
"Comedy,Romance,Western",4595,471
"Action,Adventure,Drama",4596,63
"Drama,Adventure,War",4597,593
"Crime,Drama,Film-Noir",4598,54
Comedy,4599,55
"Comedy,Fantasy",4600,148
"Drama,Film-Noir,Thriller",4601,385
"Crime,Drama,Film-Noir",4602,54
"Action,Adventure,Comedy",4603,125
"Drama,War",4604,66
"Comedy,Musical,Romance",4605,28
"Comedy,Drama,Romance",4606,64
"Western,Drama,Action & Adventure,Classics",4607,594
"Comedy,Musical,Romance",4608,28
"Film-Noir,Thriller",4609,481
"Comedy,Drama,Romance",4610,64
"Comedy,Drama,Musical",4611,175
"Drama,Romance,Western",4612,312
"Comedy,Romance",4613,9
Drama,4614,32
Drama,4615,32
"Crime,Drama,Mystery",4616,33
"Adventure,Drama,Romance",4617,111
"Drama,Mystery,Romance",4618,69
Drama,4619,32
"Crime,Thriller",4620,122
"Crime,Drama,Mystery",4621,33
"Action,Adventure,Comedy",4622,125
"Comedy,Drama,Romance",4623,64
"Drama,Romance,War",4624,101
Comedy,4625,55
"Action,Thriller",4626,12
"Drama,Romance,Western",4627,312
"Drama,Music,Musical",4628,141
Drama,4629,32
"Crime,Drama,Thriller",4630,73
"Biography,Drama,History",4631,140
"Drama,Musical,Romance",4632,96
Musical,4633,176
"Comedy,Musical,Romance",4634,28
"Crime,Drama,Film-Noir",4635,54
"Action,Drama,History",4636,25
"Action,Adventure,Biography",4637,226
"Drama,Crime",4638,595
"Musical,Western",4639,596
"Musical,Romance",4640,174
"Crime,Mystery,Romance",4641,437
"Comedy,Romance",4642,9
Sci-Fi,4643,128
"Horror,Thriller",4644,46
"Horror,Mystery",4645,79
Horror,4646,49
Horror,4647,49
"Crime,Drama,Film-Noir",4648,54
Horror,4649,49
"Adventure,Biography,Drama",4650,126
"Horror,Thriller",4651,46
"Comedy,Horror",4652,48
"Drama,Romance,War",4653,101
"Crime,Drama,Film-Noir",4654,54
"Drama,Romance,War",4655,101
"Drama,Romance,Fantasy",4656,597
"Drama,Film-Noir",4657,221
"Adventure,Drama,Romance",4658,111
"War,Drama",4659,380
Drama,4660,32
"Crime,Drama,Film-Noir",4661,54
"Drama,Mystery,Romance",4662,69
"Drama,Romance",4663,34
"Crime,Mystery,Thriller",4664,42
"Action,Drama",4665,150
"Short,Comedy",4666,473
Horror,4667,49
"Mystery,Sci-Fi,Thriller",4668,184
"Comedy,Romance",4669,9
"Adventure,Drama,Fantasy",4670,305
"Drama,Romance",4671,34
"Horror,Sci-Fi",4672,146
Comedy,4673,55
"Comedy,Horror,Sci-Fi",4674,80
"Comedy,Romance",4675,9
"Romance,Drama",4676,533
Drama,4677,32
"Drama,Romance",4678,34
"Biography,Drama",4679,43
"Comedy,Romance",4680,9
"Comedy,Musical,Romance",4681,28
"Comedy,Romance",4682,9
"Comedy,Romance",4683,9
"Comedy,Drama",4684,10
"Action,Adventure,Drama",4685,63
"Action,Adventure,Thriller",4686,22
Drama,4687,32
"Action,Mystery,Thriller",4688,129
"Action,Adventure,Comedy",4689,125
"Action,Mystery,Thriller",4690,129
"Drama,Horror,Mystery & Suspense",4691,425
Drama,4692,32
"Drama,Fantasy,Romance",4693,27
"Drama,Romance,War",4694,101
"Biography,Crime,Drama",4695,95
"Action,Crime,Drama",4696,24
"Action,Crime,Thriller",4697,72
"Adventure,Comedy,Crime",4698,390
"Mystery,Thriller",4699,159
Horror,4700,49
"Action,Comedy",4701,165
Horror,4702,49
"Action,Comedy,Crime",4703,109
"Action,Drama,Crime",4704,360
"Action,Crime,Drama",4705,24
"Drama,Sci-Fi",4706,77
Comedy,4707,55
"Adventure,Drama,Romance",4708,111
"Action,Crime,Drama",4709,24
"Action,Crime,Drama",4710,24
"Horror,Sci-Fi,Thriller",4711,192
"Action,Crime,Mystery",4712,209
"Horror,Sci-Fi",4713,146
,4714,138
"Fantasy,Horror",4715,493
"Drama,Horror,Mystery",4716,81
"Action,Adventure,Drama",4717,63
Documentary,4718,11
"Comedy,Horror,Mystery",4719,237
"Drama,History,War",4720,304
"Action,Adventure,Fantasy",4721,15
"Horror,Thriller",4722,46
Sci-Fi,4723,128
"Adventure,Biography,Drama",4724,126
"Drama,Romance,Thriller",4725,14
"Thriller,Action",4726,598
Drama,4727,32
"Drama,Romance",4728,34
"Crime,Thriller",4729,122
"Drama,Mystery,Romance",4730,69
"Adventure,Family,Fantasy",4731,85
"Comedy,Drama,Romance",4732,64
"Drama,Romance,Sci-Fi",4733,297
Comedy,4734,55
"Action,Crime,Drama",4735,24
"Crime,Drama,History",4736,200
"Crime,Drama,Thriller",4737,73
"Action,Comedy,Romance",4738,372
"Crime,Mystery,Thriller",4739,42
"Comedy,Drama",4740,10
"Action,Adventure,Drama",4741,63
"Comedy,Mystery,Sci-Fi",4742,599
Comedy,4743,55
Comedy,4744,55
"Comedy,Drama",4745,10
Comedy,4746,55
"Biography,Drama,Music",4747,207
Drama,4748,32
"Comedy,Sport",4749,166
"Adventure,Horror",4750,40
"Comedy,Romance",4751,9
"Crime,Drama,Mystery",4752,33
Comedy,4753,55
"Adventure,Mystery,Thriller",4754,61
"Action,Drama,Thriller",4755,142
Western,4756,103
Horror,4757,49
"Comedy,Drama",4758,10
"Drama,Mystery,Thriller",4759,13
"Action,Crime,Drama",4760,24
Drama,4761,32
Drama,4762,32
"Comedy,Mystery,Thriller",4763,600
Comedy,4764,55
Western,4765,103
"Action,Drama,Romance",4766,26
Western,4767,103
"Drama,Western",4768,98
Western,4769,103
"Action,Drama,Romance",4770,26
"Documentary,Action,Crime",4771,601
Western,4772,103
"History,Western",4773,602
"Action,Drama",4774,150
"Thriller,Western",4775,603
"Action,Crime,Drama",4776,24
"Horror,Thriller",4777,46
"Action,Thriller,Drama",4778,604
"Action,Drama,Thriller",4779,142
"Action,Horror,Mystery",4780,605
"Action,Crime,Drama",4781,24
"Action,Thriller",4782,12
"Action,Crime,Drama",4783,24
"Mystery & Suspense,Action & Adventure",4784,316
"Adventure,Western",4785,119
"Action,Thriller",4786,12
"Action,Adventure,Comedy",4787,125
"Action,Adventure,Sci-Fi",4788,82
"Biography,Crime,Drama",4789,95
"Action,Crime,Drama",4790,24
"Biography,Drama",4791,43
"Mystery & Suspense,Horror",4792,606
"Adventure,Biography,Drama",4793,126
"Comedy,Drama,Romance",4794,64
"Crime,Drama,Romance",4795,65
"Comedy,Drama",4796,10
Drama,4797,32
Drama,4798,32
"Biography,Drama,Sport",4799,314
Comedy,4800,55
Drama,4801,32
Drama,4802,32
Drama,4803,32
"Action,Drama,Romance",4804,26
"Action,Drama,Fantasy",4805,400
"Action & Adventure,Science Fiction & Fantasy,Comedy",4806,337
"Action,Sci-Fi",4807,76
"Action,Sci-Fi,Thriller",4808,169
"Adventure,Fantasy",4809,86
"Action,Adventure,Sci-Fi",4810,82
"Comedy,Romance",4811,9
Comedy,4812,55
"Adventure,War",4813,607
"Comedy,Drama,Romance",4814,64
Drama,4815,32
"Comedy,Romance",4816,9
Comedy,4817,55
"Comedy,Romance",4818,9
"Comedy,Romance,War",4819,608
"Romance,Comedy",4820,395
Comedy,4821,55
"Comedy,Romance",4822,9
"Comedy,Crime,Romance",4823,124
"Comedy,Romance,War",4824,608
"Comedy,Romance",4825,9
"Drama,Horror,Mystery",4826,81
"Comedy,Drama,Fantasy",4827,41
"Comedy,War",4828,214
"Comedy,Fantasy,Romance",4829,144
"Comedy,Romance",4830,9
"Drama,Romance",4831,34
"Crime,Drama,Mystery",4832,33
"Biography,Drama,Music",4833,207
"Comedy,Romance",4834,9
"Comedy,Drama,Romance",4835,64
"Horror,Mystery,Thriller",4836,0
Drama,4837,32
Drama,4838,32
"Comedy,Drama,Romance",4839,64
"Comedy,Drama,Romance",4840,64
"Drama,Mystery",4841,334
Western,4842,103
"Comedy,Drama,Romance",4843,64
"Comedy,Drama,Romance",4844,64
"Comedy,Crime,Mystery",4845,210
"Comedy,Romance",4846,9
"Comedy,Crime,Mystery",4847,210
"Comedy,Crime,Mystery",4848,210
"Comedy,Romance",4849,9
"Comedy,Drama,Romance",4850,64
"Drama,History,War",4851,304
"Drama,War,Western",4852,609
"Drama,History,War",4853,304
"Action,Drama,History",4854,25
Drama,4855,32
"Drama,History,War",4856,304
"Action,Fantasy,Thriller",4857,406
"Action,Adventure,Sci-Fi",4858,82
"Action,Crime,Fantasy",4859,143
"Action,Adventure,Fantasy",4860,15
"Action & Adventure,Science Fiction & Fantasy",4861,267
"Drama,Action & Adventure,Science Fiction & Fantasy",4862,145
"Action,Drama,Sci-Fi",4863,268
"Action,Sci-Fi,Thriller",4864,169
"Mystery,Sci-Fi,Thriller",4865,184
"Crime,Mystery,Thriller",4866,42
"Short,Comedy",4867,473
Music,4868,289
Comedy,4869,55
"Comedy,Romance",4870,9
Drama,4871,32
Drama,4872,32
Comedy,4873,55
"Comedy,Romance",4874,9
"Drama,Romance",4875,34
"Drama,Romance",4876,34
"Drama,Romance",4877,34
"Comedy,Crime",4878,153
"Drama,Romance,Thriller",4879,14
"Comedy,Drama",4880,10
"Action,Crime,Thriller",4881,72
"Drama,History,Romance",4882,354
Drama,4883,32
"Action,Crime,Thriller",4884,72
"Horror,Thriller",4885,46
"Comedy,Drama,Sci-Fi",4886,610
"Comedy,Drama",4887,10
"Comedy,Thriller",4888,6
"Comedy,Drama,Romance",4889,64
"Comedy,Drama,Romance",4890,64
"Adventure,Comedy,Crime",4891,390
"Comedy,Family",4892,246
"Comedy,Drama,Fantasy",4893,41
"Drama,Horror",4894,8
"Horror,Mystery",4895,79
"Drama,Romance,Sport",4896,110
"Action,Drama,Sport",4897,272
"Horror,Thriller",4898,46
"Drama,Music",4899,512
Horror,4900,49
"Horror,Thriller",4901,46
"Horror,Thriller",4902,46
"Horror,Mystery",4903,79
"Horror,Thriller",4904,46
"Drama,Horror,Thriller",4905,121
"Comedy,Crime,Mystery",4906,210
Comedy,4907,55
Drama,4908,32
"Adventure,Biography,Drama",4909,126
"Comedy,Romance",4910,9
Comedy,4911,55
Drama,4912,32
"Drama,Mystery,Romance",4913,69
"Action,Crime,Drama",4914,24
"Crime,Drama,Mystery",4915,33
"Drama,Action & Adventure,Mystery & Suspense",4916,549
"Action,Crime,Drama",4917,24
"Crime,Horror,Mystery",4918,325
Comedy,4919,55
"Adventure,Comedy,Family",4920,204
"Adventure,Family,Sci-Fi",4921,331
"Action,Drama,Thriller",4922,142
"Action,Crime,Drama",4923,24
"Drama,Fantasy,Horror",4924,161
"Adventure,Drama",4925,136
"Drama,Romance",4926,34
"Adventure,Drama,Thriller",4927,345
"Adventure,Drama,Thriller",4928,345
"Comedy,Romance",4929,9
"Drama,Romance",4930,34
"Drama,Romance,Thriller",4931,14
"Comedy,Drama,Romance",4932,64
"Horror,Mystery,Thriller",4933,0
"Comedy,Musical,Drama",4934,611
"Comedy,Music",4935,274
"Comedy,Romance",4936,9
Documentary,4937,11
"Action,Adventure,Sci-Fi",4938,82
"Action,Adventure,Drama",4939,63
"Action,Adventure,Sci-Fi",4940,82
"Adventure,Comedy,Sci-Fi",4941,164
"Mystery,Sci-Fi,Thriller",4942,184
"Action,Adventure,Sci-Fi",4943,82
"Action,Adventure,Sci-Fi",4944,82
"Action,Adventure,Sci-Fi",4945,82
"Action,Adventure,Fantasy",4946,15
Documentary,4947,11
Documentary,4948,11
"Short,Sci-Fi",4949,612
Sci-Fi,4950,128
Documentary,4951,11
"Adventure,Family,Sci-Fi",4952,331
"Comedy,Drama,Family",4953,205
"Comedy,Drama,Family",4954,205
"Comedy,Drama,Family",4955,205
"Action,Adventure",4956,100
"Comedy,Drama,Family",4957,205
"Adventure,Comedy,Family",4958,204
"Action,Crime,Drama",4959,24
"Action,Crime,Thriller",4960,72
"Action,Crime,Thriller",4961,72
"Action,Crime,Drama",4962,24
"Action,Crime,Thriller",4963,72
"Action,Crime,Thriller",4964,72
"Drama,History",4965,58
"Comedy,Family,Sci-Fi",4966,74
"Adventure,Drama,Western",4967,318
Western,4968,103
"Comedy,Romance,Western",4969,471
"Drama,Western",4970,98
"Adventure,Drama,History",4971,59
"Adventure,War,Western",4972,203
"Drama,Romance,Western",4973,312
"Romance,Western",4974,202
"Drama,Western",4975,98
"Action,Crime,Thriller",4976,72
"Comedy,Romance,Western",4977,471
"Action,Comedy,Horror",4978,36
"Comedy,Drama,Fantasy",4979,41
"Comedy,Drama",4980,10
"Crime,Drama,Thriller",4981,73
"Comedy,Romance",4982,9
"Drama,Mystery,Thriller",4983,13
Drama,4984,32
"Comedy,Crime,Music",4985,470
"Drama,Fantasy,Romance",4986,27
"Action,Adventure",4987,100
"Comedy,Crime",4988,153
"Action,Adventure,Drama",4989,63
"Action,Crime,Thriller",4990,72
"Action,Adventure,Crime",4991,171
"Action,Crime,Thriller",4992,72
"Adventure,Drama,Sci-Fi",4993,311
Sci-Fi,4994,128
"Comedy,Horror,Sci-Fi",4995,80
"Horror,Sci-Fi",4996,146
"Fantasy,Horror,Sci-Fi",4997,132
"Action,Comedy,Crime",4998,109
"Action,Comedy,Crime",4999,109
"Documentary,Biography,History",5000,39
"Action,Drama,History",5001,25
"Action,Adventure,Thriller",5002,22
"Action,Comedy",5003,165
"Action,Adventure,Thriller",5004,22
"Adventure,Fantasy,Romance",5005,151
"Drama,Action & Adventure",5006,194
"Comedy,Crime,Drama",5007,93
"Comedy,Drama,Romance",5008,64
"Crime,Drama",5009,21
"Comedy,Crime,Music",5010,470
"Comedy,Drama",5011,10
"Drama,Music",5012,512
"Comedy,Crime,Thriller",5013,147
"Comedy,Crime,Romance",5014,124
"Comedy,Crime,Drama",5015,93
"Comedy,Drama",5016,10
"Animation,Action,Sci-Fi",5017,613
"Drama,History,Thriller",5018,131
"Adventure,Drama",5019,136
"Action,Adventure,Sci-Fi",5020,82
"Action,Adventure,Fantasy",5021,15
"Action,Adventure,Comedy",5022,125
"Action,Adventure,Fantasy",5023,15
Musical,5024,176
"Drama,Mystery,Romance",5025,69
"Drama,Sport",5026,116
"Biography,Drama,Musical",5027,426
"Action,Fantasy,Horror",5028,168
"Action,Horror,Sci-Fi",5029,189
"Comedy,Drama",5030,10
"Adventure,Drama,History",5031,59
"Action,Adventure,Fantasy",5032,15
"Comedy,Crime,Drama",5033,93
"Action,Comedy,Fantasy",5034,387
"Drama,Action & Adventure,Mystery & Suspense",5035,549
"Action,Thriller",5036,12
"Action,Crime,Thriller",5037,72
"Action,Crime,Thriller",5038,72
"Action,Crime,Thriller",5039,72
"Action,Crime,Thriller",5040,72
"Drama,Sci-Fi,Thriller",5041,123
"Animation,Fantasy,Musical",5042,614
"Mystery,Thriller",5043,159
"Drama,Horror,Mystery",5044,81
"Adventure,Drama,Fantasy",5045,305
"Biography,Comedy,Drama",5046,29
"Action,Comedy,Mystery",5047,538
"Short,Comedy",5048,473
"Drama,Comedy",5049,215
"Comedy,Musical,Romance",5050,28
"Action,Crime,Drama",5051,24
"Action,Thriller",5052,12
"Action,Crime,Thriller",5053,72
"Crime,Drama,Mystery",5054,33
"Action,Horror,Sci-Fi",5055,189
"Action,Adventure,Horror",5056,265
"Biography,Drama,History",5057,140
"Comedy,Drama,Romance",5058,64
"Adventure,Drama,Romance",5059,111
"Drama,Romance",5060,34
"Crime,Thriller",5061,122
"Comedy,Romance",5062,9
"Adventure,Drama,History",5063,59
Documentary,5064,11
Thriller,5065,5
"Documentary,Biography,Drama",5066,248
"Documentary,Biography,Comedy",5067,196
Comedy,5068,55
"Comedy,Romance",5069,9
"Comedy,Drama",5070,10
"Comedy,Drama",5071,10
Drama,5072,32
"Animation,Comedy,Drama",5073,261
Comedy,5074,55
"Action,Comedy,Crime",5075,109
Comedy,5076,55
"Action,Comedy,Thriller",5077,343
"Comedy,Action",5078,615
Comedy,5079,55
"Crime,Drama",5080,21
"Comedy,Romance",5081,9
"Comedy,Crime",5082,153
Comedy,5083,55
"Comedy,Romance",5084,9
"Action,Adventure,Comedy",5085,125
Action & Adventure,5086,616
"Action,Adventure,Fantasy",5087,15
"Comedy,Musical,Adventure",5088,617
Drama,5089,32
Comedy,5090,55
"Action,Comedy,Crime",5091,109
"Documentary,Biography",5092,3
"Comedy,Romance",5093,9
"Action,Crime,Drama",5094,24
"Action,Drama,Crime",5095,360
"Drama,Mystery,Sci-Fi",5096,382
"Action,Comedy,Crime",5097,109
"Crime,Drama,Film-Noir",5098,54
"Adventure,Comedy,Romance",5099,105
"Comedy,Music",5100,274
"Adventure,Comedy",5101,114
"Horror,Mystery,Thriller",5102,0
Comedy,5103,55
"Comedy,Horror,Thriller",5104,7
"Comedy,Fantasy",5105,148
"Action,Sci-Fi",5106,76
"Action,Drama,Mystery",5107,415
"Action,Thriller",5108,12
"Comedy,Thriller",5109,6
"Action,Sci-Fi,Thriller",5110,169
"Comedy,Fantasy,Horror",5111,154
"Action,Adventure",5112,100
"Action,Crime,Thriller",5113,72
"Comedy,Crime",5114,153
"Action,Comedy,Crime",5115,109
Comedy,5116,55
"Adventure,Comedy,Drama",5117,62
"Action,Comedy,Sci-Fi",5118,167
"Comedy,Drama",5119,10
"Drama,War",5120,66
"Comedy,Drama,Romance",5121,64
Drama,5122,32
"Horror,Sci-Fi,Thriller",5123,192
"Comedy,Music,Romance",5124,107
"Drama,Romance",5125,34
"Comedy,Drama,Romance",5126,64
"Comedy,Drama",5127,10
Comedy,5128,55
"Comedy,Drama,Romance",5129,64
Drama,5130,32
"Comedy,Romance",5131,9
Drama,5132,32
"Drama,Romance,Sport",5133,110
Drama,5134,32
"Action,Crime,Drama",5135,24
"Comedy,Drama",5136,10
"Comedy,Romance",5137,9
Horror,5138,49
"Drama,Sci-Fi,Thriller",5139,123
"Comedy,Drama,Romance",5140,64
"Fantasy,Horror,Thriller",5141,515
"Comedy,Drama",5142,10
Documentary,5143,11
Thriller,5144,5
"Action,Comedy,Fantasy",5145,387
"Adventure,Comedy,Sci-Fi",5146,164
"Comedy,Sci-Fi",5147,212
Comedy,5148,55
"Comedy,Fantasy",5149,148
"Action,Comedy,Crime",5150,109
"Short,Comedy",5151,473
"Action,Comedy,Crime",5152,109
"Action,Horror,Sci-Fi",5153,189
"Comedy,Horror",5154,48
Horror,5155,49
"Drama,Family",5156,182
"Horror,Thriller",5157,46
"Mystery & Suspense,Horror",5158,606
"Horror,Thriller",5159,46
"Drama,Family",5160,182
"Comedy,Horror",5161,48
Comedy,5162,55
Comedy,5163,55
"Comedy,Horror",5164,48
Comedy,5165,55
"Adventure,Comedy",5166,114
Comedy,5167,55
"Comedy,Romance",5168,9
Comedy,5169,55
"Horror,Thriller",5170,46
"Horror,Mystery,Thriller",5171,0
"Horror,Thriller",5172,46
"Horror,Thriller",5173,46
"Horror,Mystery,Thriller",5174,0
"Adventure,Comedy,Romance",5175,105
"Comedy,Musical",5176,56
"Horror,Romance",5177,405
Comedy,5178,55
"Comedy,Drama,Romance",5179,64
"Comedy,Romance",5180,9
"Comedy,Romance",5181,9
"Drama,Romance",5182,34
Comedy,5183,55
"Drama,Romance",5184,34
Comedy,5185,55
"Action & Adventure,Science Fiction & Fantasy,Comedy",5186,337
"Action,Comedy,Crime",5187,109
"Adventure,Comedy,Crime",5188,390
"Action,Adventure,Comedy",5189,125
"Adventure,Comedy",5190,114
"Adventure,Comedy,Crime",5191,390
Comedy,5192,55
Comedy,5193,55
"Drama,Sci-Fi,Thriller",5194,123
Documentary,5195,11
"Comedy,Drama,Romance",5196,64
"Drama,Horror,Thriller",5197,121
"Animation,Family,Comedy",5198,249
"Animation,Adventure,Comedy",5199,19
"Drama,Fantasy,Romance",5200,27
"Comedy,Family",5201,246
"Adventure,Comedy,Mystery",5202,618
"Comedy,Family",5203,246
Family,5204,134
"Adventure,Comedy,Family",5205,204
Family,5206,134
"Drama,Horror,Romance",5207,160
"Crime,Drama,Film-Noir",5208,54
Family,5209,134
Family,5210,134
Family,5211,134
"Horror,Thriller",5212,46
Family,5213,134
Comedy,5214,55
Drama,5215,32
Drama,5216,32
Drama,5217,32
Drama,5218,32
Drama,5219,32
"Drama,Romance",5220,34
"Mystery,Thriller",5221,159
"Drama,Fantasy,Romance",5222,27
"Comedy,Crime",5223,153
Family,5224,134
Drama,5225,32
Family,5226,134
"Comedy,Drama,Romance",5227,64
Family,5228,134
Family,5229,134
"Action,Drama,Thriller",5230,142
Thriller,5231,5
"Adventure,Drama,Romance",5232,111
"Adventure,Drama",5233,136
Drama,5234,32
"Drama,Romance,Thriller",5235,14
"Adventure,Comedy,Family",5236,204
"Mystery,Sci-Fi,Thriller",5237,184
"Drama,Sci-Fi,Thriller",5238,123
"Crime,Drama,History",5239,200
"Horror,Mystery,Thriller",5240,0
"Horror,Sci-Fi,Thriller",5241,192
Horror,5242,49
"Drama,Music,Romance",5243,348
"Comedy,Romance",5244,9
"Action,Crime,Thriller",5245,72
"Action,Drama",5246,150
Drama,5247,32
"Drama,Horror,Thriller",5248,121
Comedy,5249,55
"Action,Drama",5250,150
"Action,Drama",5251,150
"Comedy,Romance",5252,9
"Drama,Western",5253,98
"Horror,Thriller",5254,46
"Drama,Horror",5255,8
"Horror,Thriller",5256,46
"Horror,Thriller",5257,46
Horror,5258,49
Horror,5259,49
"Comedy,Crime",5260,153
"Drama,Family",5261,182
"Horror,Thriller",5262,46
"Comedy,Horror,Thriller",5263,7
"Comedy,Family,Romance",5264,244
"Comedy,Family",5265,246
Comedy,5266,55
"Comedy,Drama,Family",5267,205
Family,5268,134
"Comedy,Family",5269,246
"Comedy,Drama,Family",5270,205
"Horror,Thriller",5271,46
Family,5272,134
"Short,Thriller,Drama",5273,619
Family,5274,134
Family,5275,134
"Comedy,Crime,Family",5276,243
"Adventure,Family,Musical",5277,620
"Family,Musical,Romance",5278,621
"Comedy,Drama,Family",5279,205
"Short,Action",5280,622
"Action,Crime,Thriller",5281,72
Thriller,5282,5
"Action,Adventure,Comedy",5283,125
Drama,5284,32
Documentary,5285,11
Documentary,5286,11
"Comedy,Family",5287,246
Documentary,5288,11
Documentary,5289,11
Documentary,5290,11
Documentary,5291,11
Documentary,5292,11
"Drama,Horror,Thriller",5293,121
"Documentary,Family",5294,258
"Horror,Mystery,Thriller",5295,0
"Action,Adventure,Romance",5296,139
"Action,Horror,Sci-Fi",5297,189
"Drama,Family",5298,182
"Horror,Thriller",5299,46
Family,5300,134
"Thriller,Comedy,Horror",5301,623
Drama,5302,32
Horror,5303,49
Family,5304,134
"Adventure,Comedy,Family",5305,204
Family,5306,134
"Comedy,Family,Fantasy",5307,253
Horror,5308,49
"Horror,Thriller",5309,46
Horror,5310,49
"Comedy,Horror",5311,48
"Comedy,Fantasy,Horror",5312,154
"Action,Horror,Thriller",5313,374
"Action,Adventure,Sci-Fi",5314,82
"Action,Adventure,Thriller",5315,22
"Adventure,Mystery,Sci-Fi",5316,356
Family,5317,134
Horror,5318,49
Family,5319,134
"Comedy,Family",5320,246
Family,5321,134
Family,5322,134
Family,5323,134
"Documentary,Drama,Family",5324,247
"Action,Sci-Fi",5325,76
"Action,Crime,Thriller",5326,72
"Action,Adventure,Fantasy",5327,15
