Duration,RatingValue,original_index,unique_index
102 min,5.1,6282,1961
132 min,6.9,6283,2701
112 min,6.5,6284,1274
132 min,6.5,6285,2743
148 min,6.7,6286,1203
111 min,6.3,6287,650
90 min,8.0,6288,902
96 min,5.3,6289,2246
,,6290,29
101 min,6.5,6291,400
106 min,5.5,6292,2744
90 min,5.9,6293,350
75 min,5.9,6294,585
85 min,6.2,6295,370
99 min,5.4,6296,1037
88 min,5.6,6297,472
85 min,6.3,6298,1025
93 min,5.8,6299,121
89 min,6.4,6300,652
87 min,3.9,6301,2745
88 min,4.8,6302,1865
100 min,5.3,6303,81
93 min,4.0,6304,2746
101 min,5.1,6305,529
93 min,5.6,6306,1105
93 min,5.4,6307,455
87 min,5.0,6308,1062
85 min,4.6,6309,1870
85 min,5.6,6310,387
98 min,5.4,6311,506
91 min,5.2,6312,1666
84 min,3.4,6313,2591
86 min,3.7,6314,1400
,7.2,6315,425
101 min,5.7,6316,246
81 min,7.6,6317,747
106 min,5.7,6318,2024
111 min,6.4,6319,1940
123 min,6.6,6320,1992
97 min,6.5,6321,2281
100 min,6.7,6322,1195
91 min,3.9,6323,2324
92 min,6.3,6324,2019
94 min,8.6,6325,2747
102 min,3.0,6326,2748
129 min,6.0,6327,1011
93 min,,6328,656
93 min,4.6,6329,2749
92 min,5.0,6330,2334
100 min,5.8,6331,51
90 min,5.5,6332,259
103 min,5.7,6333,2624
93 min,6.1,6334,310
82 min,6.2,6335,1114
1 hr. 34 min.,"8.2/10,8/10",6336,2750
95 min,6.5,6337,1013
71 min,6.3,6338,2751
90 min,6.0,6339,145
104 min,6.5,6340,176
99 min,6.1,6341,195
81 min,6.1,6342,2752
105 min,5.6,6343,1605
101 min,5.5,6344,1232
95 min,6.1,6345,388
89 min,6.3,6346,1374
111 min,7.1,6347,1761
112 min,7.6,6348,211
109 min,6.6,6349,2164
90 min,5.4,6350,1178
86 min,5.6,6351,460
93 min,6.2,6352,565
95 min,5.9,6353,538
89 min,4.7,6354,566
91 min,4.2,6355,2753
85 min,4.8,6356,841
90 min,5.4,6357,1178
83 min,5.2,6358,1740
91 min,5.1,6359,2371
81 min,5.2,6360,1690
,5.4,6361,2102
89 min,,6362,870
,7.5,6363,1699
88 min,4.2,6364,2501
108 min,7.7,6365,863
102 min,6.3,6366,479
97 min,6.9,6367,1696
98 min,6.4,6368,402
84 min,6.6,6369,846
87 min,6.6,6370,2754
110 min,5.3,6371,2635
133 min,7.4,6372,2075
135 min,6.2,6373,2755
109 min,6.2,6374,2658
104 min,6.8,6375,780
120 min,7.0,6376,1498
126 min,6.5,6377,2756
87 min,7.9,6378,2757
97 min,6.1,6379,363
115 min,6.4,6380,2758
91 min,5.3,6381,1238
98 min,5.7,6382,815
106 min,5.7,6383,2024
96 min,2.6,6384,2759
,6.3,6385,1848
85 min,4.7,6386,1357
98 min,5.9,6387,1255
107 min,5.7,6388,187
97 min,6.3,6389,1725
99 min,6.6,6390,1694
103 min,4.1,6391,2760
88 min,5.3,6392,313
93 min,6.2,6393,565
100 min,5.2,6394,2125
85 min,4.1,6395,2761
94 min,4.2,6396,1875
115 min,6.3,6397,271
98 min,5.9,6398,1255
113 min,5.4,6399,2762
97 min,6.5,6400,2281
91 min,4.3,6401,2722
108 min,6.5,6402,137
114 min,6.7,6403,1258
90 min,6.2,6404,159
91 min,5.9,6405,192
113 min,7.1,6406,274
105 min,6.2,6407,411
116 min,6.2,6408,2084
,4.5,6409,1890
103 min,5.9,6410,1115
95 min,6.2,6411,131
119 min,6.6,6412,1293
92 min,4.8,6413,1162
92 min,4.4,6414,1693
97 min,5.6,6415,735
88 min,5.2,6416,1732
89 min,5.1,6417,2308
93 min,6.1,6418,310
82 min,4.9,6419,2763
89 min,5.2,6420,2764
80 min,4.4,6421,419
85 min,3.4,6422,2765
90 min,5.3,6423,457
94 min,5.9,6424,314
99 min,5.3,6425,2766
102 min,3.5,6426,2767
93 min,6.1,6427,310
92 min,3.4,6428,2768
1 hr. 34 min.,5.3/10,6429,2769
92 min,3.6,6430,1720
81 min,4.1,6431,2770
97 min,5.9,6432,297
92 min,3.6,6433,1720
84 min,3.8,6434,1854
91 min,4.2,6435,2753
1 hr. 28 min.,3.7/10,6436,2771
99 min,5.2,6437,1814
75 min,4.0,6438,1380
88 min,4.0,6439,446
104 min,5.1,6440,1113
95 min,5.9,6441,538
102 min,6.5,6442,2012
102 min,5.3,6443,1394
,4.9,6444,1767
84 min,3.5,6445,829
101 min,4.1,6446,2772
91 min,3.3,6447,2773
85 min,5.4,6448,2654
100 min,4.8,6449,497
101 min,5.7,6450,246
99 min,5.6,6451,1214
96 min,4.3,6452,2415
80 min,7.1,6453,78
95 min,4.7,6454,2736
104 min,4.7,6455,617
74 min,3.4,6456,2774
91 min,4.5,6457,2387
90 min,4.3,6458,2127
95 min,5.2,6459,1140
92 min,5.7,6460,1868
90 min,4.7,6461,1164
107 min,5.3,6462,352
92 min,5.5,6463,1116
103 min,5.0,6464,2775
102 min,2.7,6465,2776
89 min,3.3,6466,2500
95 min,5.3,6467,2717
90 min,6.0,6468,145
94 min,3.1,6469,2777
104 min,5.8,6470,179
81 min,5.1,6471,2173
83 min,5.6,6472,2778
77 min,5.3,6473,2171
84 min,5.3,6474,2779
92 min,5.5,6475,1116
87 min,5.9,6476,2169
84 min,5.4,6477,1741
100 min,7.1,6478,1225
105 min,7.9,6479,2104
84 min,5.6,6480,1834
97 min,7.7,6481,267
,,6482,29
93 min,6.6,6483,1009
109 min,6.2,6484,2658
90 min,6.4,6485,1146
112 min,7.5,6486,1599
84 min,6.8,6487,535
93 min,7.6,6488,597
97 min,7.4,6489,1684
88 min,6.5,6490,543
125 min,7.1,6491,319
80 min,7.8,6492,1872
112 min,6.7,6493,1171
92 min,6.3,6494,2019
94 min,6.9,6495,491
77 min,7.4,6496,809
95 min,6.9,6497,821
98 min,7.2,6498,526
88 min,7.1,6499,257
85 min,7.2,6500,410
94 min,6.0,6501,812
92 min,7.4,6502,458
115 min,7.1,6503,1695
110 min,6.8,6504,1610
102 min,7.0,6505,205
101 min,6.8,6506,1360
84 min,8.0,6507,141
90 min,4.7,6508,1164
99 min,6.9,6509,490
102 min,4.9,6510,2780
99 min,7.2,6511,912
117 min,6.6,6512,1242
109 min,6.6,6513,2164
98 min,5.5,6514,1102
73 min,6.6,6515,2653
99 min,6.2,6516,439
108 min,6.4,6517,456
99 min,6.2,6518,439
,,6519,29
,,6520,29
102 min,7.7,6521,2474
97 min,6.2,6522,1358
109 min,7.4,6523,512
,,6524,29
,,6525,29
56 min,7.6,6526,2781
,,6527,29
90 min,6.4,6528,1146
,,6529,29
81 min,6.0,6530,2230
,6.1,6531,2782
,7.1,6532,1804
,4.7,6533,2015
,8.5,6534,2783
,6.6,6535,27
,,6536,29
82 min,6.6,6537,2359
93 min,5.9,6538,1826
91 min,5.9,6539,192
64 min,7.3,6540,1052
102 min,6.0,6541,361
82 min,5.5,6542,1401
110 min,7.5,6543,1364
103 min,6.9,6544,2563
92 min,7.2,6545,555
85 min,7.3,6546,771
1 hr. 25 min.,"6.8/10,6.9/10",6547,2784
87 min,5.2,6548,1169
86 min,7.3,6549,730
93 min,5.7,6550,1801
,,6551,29
94 min,4.3,6552,1356
93 min,5.7,6553,1801
106 min,6.3,6554,61
105 min,6.0,6555,1065
99 min,6.4,6556,2010
87 min,6.9,6557,1417
96 min,7.5,6558,3
79 min,2.8,6559,2785
71 min,,6560,2044
74 min,,6561,2786
80 min,3.8,6562,2787
85 min,5.9,6563,1845
101 min,6.4,6564,505
89 min,6.6,6565,791
73 min,7.4,6566,1912
86 min,7.6,6567,41
103 min,6.5,6568,1515
89 min,4.4,6569,2788
98 min,4.9,6570,2789
98 min,5.1,6571,1272
80 min,5.1,6572,2790
117 min,6.8,6573,2362
87 min,5.5,6574,1679
83 min,5.7,6575,1821
145 min,6.8,6576,2791
90 min,7.0,6577,147
89 min,6.5,6578,305
97 min,5.3,6579,1042
82 min,5.5,6580,1401
91 min,6.4,6581,1932
90 min,5.9,6582,350
90 min,6.4,6583,1146
88 min,6.9,6584,214
93 min,6.2,6585,565
95 min,5.3,6586,2717
87 min,5.4,6587,2419
104 min,6.2,6588,1664
95 min,7.0,6589,925
98 min,6.7,6590,1134
85 min,5.5,6591,1796
83 min,7.0,6592,1420
136 min,6.7,6593,1477
80 min,5.9,6594,531
80 min,5.8,6595,527
75 min,4.4,6596,2792
75 min,6.1,6597,1779
110 min,6.0,6598,1930
73 min,3.8,6599,2793
90 min,6.3,6600,793
95 min,6.3,6601,8
99 min,3.9,6602,2794
84 min,6.5,6603,672
88 min,6.9,6604,214
101 min,4.7,6605,1057
,5.3,6606,2530
73 min,7.2,6607,913
105 min,6.3,6608,520
101 min,7.0,6609,63
91 min,6.6,6610,133
60 min,7.8,6611,2795
95 min,7.7,6612,20
83 min,7.9,6613,2796
80 min,7.7,6614,1247
105 min,7.3,6615,1223
,7.8,6616,1290
111 min,8.1,6617,1311
77 min,7.2,6618,1973
109 min,7.2,6619,434
90 min,8.1,6620,86
,,6621,29
82 min,7.1,6622,790
,6.7,6623,1904
,6.4,6624,2797
,,6625,29
96 min,,6626,2798
80 min,7.4,6627,463
98 min,6.5,6628,1613
87 min,5.8,6629,126
67 min,7.6,6630,2403
55 min,7.4,6631,2799
94 min,8.2,6632,2800
,7.5,6633,1699
91 min,6.3,6634,23
1 hr. 49 min.,6.6/10,6635,2801
87 min,6.5,6636,1349
95 min,5.1,6637,2073
105 min,7.1,6638,700
90 min,5.9,6639,350
86 min,6.5,6640,894
97 min,4.0,6641,2046
76 min,7.3,6642,868
90 min,4.2,6643,104
97 min,4.2,6644,1831
93 min,2.7,6645,721
96 min,4.1,6646,2802
94 min,4.6,6647,2803
84 min,5.0,6648,2608
98 min,5.2,6649,2526
93 min,5.1,6650,109
87 min,4.7,6651,1847
83 min,4.5,6652,2689
95 min,4.8,6653,1815
89 min,5.9,6654,189
,6.5,6655,663
101 min,5.9,6656,1332
95 min,7.0,6657,925
91 min,6.7,6658,1213
85 min,6.1,6659,2457
84 min,7.6,6660,2804
99 min,4.8,6661,1347
98 min,5.2,6662,2526
88 min,4.3,6663,2805
146 min,6.4,6664,2806
85 min,5.1,6665,2122
106 min,7.0,6666,404
104 min,6.2,6667,1664
88 min,5.6,6668,472
112 min,6.5,6669,1274
99 min,5.2,6670,1814
89 min,7.2,6671,1979
90 min,7.3,6672,93
97 min,6.3,6673,1725
104 min,6.9,6674,185
72 min,6.9,6675,2807
88 min,6.3,6676,687
80 min,6.5,6677,635
90 min,8.1,6678,86
98 min,6.6,6679,116
90 min,7.1,6680,77
75 min,7.3,6681,797
80 min,7.1,6682,78
85 min,7.5,6683,690
89 min,7.3,6684,579
85 min,7.5,6685,690
81 min,6.9,6686,640
90 min,8.0,6687,902
80 min,7.3,6688,556
102 min,8.3,6689,1532
116 min,7.5,6690,1501
98 min,8.1,6691,2808
98 min,7.6,6692,2284
114 min,8.1,6693,929
145 min,7.7,6694,1340
100 min,6.9,6695,1093
61 min,6.4,6696,2233
180 min,7.4,6697,462
102 min,7.5,6698,1125
119 min,7.8,6699,1080
73 min,8.3,6700,2809
87 min,6.5,6701,1349
74 min,8.2,6702,2810
86 min,7.1,6703,2336
105 min,6.6,6704,774
80 min,3.0,6705,2811
99 min,4.6,6706,2812
96 min,5.1,6707,2813
90 min,7.2,6708,589
94 min,4.9,6709,1798
89 min,5.3,6710,2487
,"6.8/10,7/10",6711,1918
93 min,7.2,6712,696
165 min,8.1,6713,2814
78 min,8.1,6714,2815
103 min,8.3,6715,2816
83 min,8.1,6716,1070
80 min,8.2,6717,2817
1 hr. 30 min.,8.4/10,6718,2818
112 min,8.4,6719,2819
80 min,7.4,6720,463
75 min,6.8,6721,2189
104 min,7.4,6722,21
91 min,7.6,6723,2820
103 min,6.0,6724,968
99 min,6.2,6725,439
101 min,6.2,6726,343
87 min,5.0,6727,1062
107 min,6.2,6728,1629
99 min,6.5,6729,1505
98 min,6.2,6730,1571
112 min,5.9,6731,2043
101 min,5.1,6732,529
,"6.5/10,6.5/10",6733,2821
100 min,7.0,6734,1884
91 min,7.4,6735,661
,4.2,6736,2499
80 min,5.1,6737,2790
98 min,7.4,6738,1637
94 min,5.7,6739,1935
132 min,7.7,6740,2822
89 min,7.3,6741,579
87 min,6.6,6742,2754
90 min,8.0,6743,902
2 hr. 6 min.,"8.6/10,6.7/10",6744,2823
96 min,5.3,6745,2246
89 min,5.3,6746,2487
104 min,5.4,6747,1563
,,6748,29
,,6749,29
98 min,6.1,6750,1691
82 min,5.9,6751,487
90 min,6.2,6752,159
97 min,6.9,6753,1696
115 min,4.9,6754,2824
95 min,7.1,6755,358
91 min,6.4,6756,1932
104 min,7.5,6757,2350
90 min,6.6,6758,46
98 min,7.3,6759,694
103 min,5.1,6760,1995
90 min,5.8,6761,1276
90 min,6.0,6762,145
94 min,6.2,6763,796
88 min,5.7,6764,2137
92 min,4.0,6765,2298
111 min,6.9,6766,1488
102 min,6.5,6767,2012
131 min,6.5,6768,1550
91 min,5.7,6769,647
120 min,6.8,6770,6
93 min,7.1,6771,1893
85 min,6.6,6772,1896
141 min,7.4,6773,2825
86 min,5.4,6774,1108
102 min,7.3,6775,215
97 min,7.1,6776,1084
96 min,5.1,6777,2813
90 min,6.4,6778,1146
88 min,5.7,6779,2137
97 min,6.7,6780,1806
107 min,5.6,6781,1762
93 min,6.2,6782,565
105 min,5.8,6783,1830
134 min,7.1,6784,2826
115 min,7.2,6785,1783
91 min,6.4,6786,1932
102 min,7.3,6787,215
86 min,7.2,6788,2197
120 min,7.2,6789,1285
98 min,6.4,6790,402
112 min,6.4,6791,675
104 min,6.9,6792,185
93 min,5.8,6793,121
89 min,5.6,6794,1757
95 min,6.0,6795,2005
114 min,5.9,6796,2065
98 min,6.8,6797,206
93 min,6.6,6798,1009
100 min,5.9,6799,10
93 min,5.5,6800,1921
95 min,6.4,6801,2033
86 min,5.8,6802,707
93 min,7.2,6803,696
103 min,7.2,6804,1988
103 min,5.6,6805,1086
86 min,5.1,6806,295
100 min,5.4,6807,1156
86 min,4.6,6808,2827
105 min,6.8,6809,2070
88 min,4.4,6810,2062
97 min,4.8,6811,2828
100 min,5.7,6812,281
109 min,6.3,6813,1353
102 min,3.6,6814,2829
100 min,7.9,6815,523
81 min,7.1,6816,999
85 min,7.3,6817,771
98 min,7.6,6818,2284
82 min,7.3,6819,2830
96 min,7.1,6820,536
76 min,7.1,6821,1706
90 min,8.1,6822,86
99 min,6.6,6823,1694
,,6824,29
119 min,7.7,6825,266
1 hr. 38 min.,"4.2/10,3.7/10",6826,2831
99 min,4.9,6827,1473
105 min,1.6,6828,2832
89 min,5.8,6829,123
117 min,7.0,6830,1046
87 min,8.2,6831,2833
85 min,7.4,6832,726
122 min,6.8,6833,374
106 min,7.1,6834,210
123 min,6.4,6835,2271
122 min,6.5,6836,254
91 min,7.0,6837,1897
103 min,6.6,6838,1090
110 min,6.2,6839,816
122 min,7.3,6840,1601
137 min,7.2,6841,2604
91 min,6.3,6842,23
92 min,5.7,6843,1868
95 min,7.3,6844,699
106 min,6.2,6845,421
,,6846,29
98 min,6.7,6847,1134
87 min,5.9,6848,2169
95 min,7.3,6849,699
113 min,6.3,6850,437
94 min,6.9,6851,491
99 min,6.8,6852,1569
110 min,6.3,6853,163
100 min,6.8,6854,357
103 min,5.9,6855,1115
122 min,6.0,6856,2834
98 min,3.6,6857,2835
97 min,5.6,6858,735
100 min,6.7,6859,1195
94 min,4.8,6860,2836
90 min,3.9,6861,2511
93 min,4.9,6862,1107
102 min,6.4,6863,1405
96 min,5.7,6864,568
85 min,5.3,6865,503
107 min,4.7,6866,2837
107 min,5.4,6867,1467
83 min,4.3,6868,1920
97 min,6.5,6869,2281
91 min,6.1,6870,814
94 min,5.8,6871,811
100 min,5.9,6872,10
103 min,6.1,6873,2838
106 min,5.9,6874,157
96 min,6.0,6875,628
96 min,5.4,6876,1119
104 min,6.1,6877,396
,,6878,29
94 min,6.6,6879,359
89 min,6.8,6880,1867
87 min,3.4,6881,2839
84 min,2.9,6882,2175
92 min,6.6,6883,1508
102 min,5.5,6884,1947
116 min,5.6,6885,1982
111 min,6.0,6886,1773
83 min,6.3,6887,1856
105 min,6.5,6888,150
91 min,5.2,6889,1666
115 min,5.8,6890,2325
96 min,5.1,6891,2813
92 min,5.7,6892,1868
96 min,5.6,6893,377
84 min,5.1,6894,840
86 min,4.6,6895,2827
1 hr. 22 min.,"4.4/10,4.1/10",6896,2840
84 min,6.1,6897,2456
90 min,5.6,6898,665
90 min,5.2,6899,1079
98 min,5.6,6900,2011
118 min,6.5,6901,199
88 min,5.7,6902,2137
90 min,6.7,6903,892
93 min,6.5,6904,1412
107 min,6.9,6905,476
76 min,3.8,6906,2841
89 min,4.4,6907,2788
96 min,6.4,6908,260
109 min,5.1,6909,2842
81 min,7.1,6910,999
103 min,7.0,6911,201
97 min,4.4,6912,1234
114 min,7.0,6913,1413
129 min,6.8,6914,2843
123 min,6.6,6915,1992
114 min,5.7,6916,1525
1 hr. 46 min.,7.6/10,6917,2844
126 min,6.7,6918,87
115 min,6.4,6919,2758
97 min,6.9,6920,1696
136 min,6.4,6921,2845
118 min,5.7,6922,671
86 min,6.8,6923,125
112 min,6.4,6924,675
139 min,5.7,6925,2846
90 min,5.0,6926,1665
89 min,4.0,6927,1891
97 min,5.1,6928,2385
74 min,7.6,6929,1668
93 min,7.4,6930,2513
77 min,6.4,6931,2847
71 min,,6932,2044
61 min,5.2,6933,2234
86 min,7.9,6934,2848
88 min,4.6,6935,2607
93 min,7.4,6936,2513
87 min,5.9,6937,2169
99 min,5.9,6938,1155
69 min,6.1,6939,2849
105 min,4.9,6940,1227
80 min,5.7,6941,424
79 min,7.0,6942,598
75 min,6.9,6943,1825
80 min,7.1,6944,78
91 min,4.1,6945,682
112 min,7.2,6946,283
94 min,5.9,6947,314
70 min,5.8,6948,1383
92 min,5.9,6949,7
100 min,5.2,6950,2125
92 min,5.6,6951,2016
104 min,5.4,6952,1563
105 min,3.9,6953,2092
88 min,5.5,6954,1088
98 min,5.8,6955,813
91 min,5.5,6956,1159
113 min,4.9,6957,2538
85 min,6.0,6958,2056
93 min,5.6,6959,1105
1 hr. 37 min.,5.1/10,6960,2850
88 min,6.1,6961,378
95 min,6.1,6962,388
93 min,5.5,6963,1921
93 min,6.6,6964,1009
117 min,6.9,6965,1390
85 min,7.5,6966,690
95 min,6.2,6967,131
86 min,5.5,6968,2258
104 min,6.6,6969,2289
1 hr. 38 min.,"4/10,3.9/10",6970,2851
140 min,6.1,6971,2852
121 min,5.3,6972,2066
99 min,5.8,6973,632
50 min,6.1,6974,2853
1 hr. 43 min.,6.2/10,6975,2854
99 min,7.0,6976,850
91 min,5.9,6977,192
97 min,7.0,6978,55
117 min,6.9,6979,1390
97 min,5.6,6980,735
93 min,6.0,6981,1064
115 min,6.5,6982,657
114 min,7.5,6983,2106
102 min,5.8,6984,509
103 min,4.7,6985,2855
100 min,6.5,6986,164
120 min,6.8,6987,6
97 min,7.6,6988,601
110 min,5.2,6989,2856
100 min,6.8,6990,357
93 min,6.4,6991,748
104 min,6.7,6992,1133
90 min,6.7,6993,892
93 min,5.8,6994,121
95 min,6.7,6995,158
103 min,5.9,6996,1115
105 min,5.7,6997,1341
116 min,7.2,6998,1031
49 min,7.6,6999,2857
77 min,7.3,7000,2858
98 min,4.9,7001,2789
115 min,7.0,7002,944
99 min,5.9,7003,1155
102 min,7.3,7004,215
72 min,6.3,7005,2859
,"7.3/10,7.6/10",7006,1941
150 min,6.5,7007,2860
118 min,6.1,7008,2428
107 min,6.4,7009,772
100 min,6.5,7010,164
75 min,6.5,7011,1671
76 min,5.7,7012,2861
85 min,7.5,7013,690
94 min,6.0,7014,812
90 min,5.2,7015,1079
102 min,7.8,7016,1410
92 min,4.0,7017,2298
78 min,4.5,7018,2862
90 min,5.5,7019,259
97 min,5.4,7020,2119
,,7021,29
90 min,,7022,1688
63 min,3.6,7023,2863
95 min,5.3,7024,2717
104 min,,7025,2864
111 min,4.9,7026,2865
,,7027,29
70 min,6.3,7028,2866
103 min,6.2,7029,53
85 min,5.5,7030,1796
81 min,4.2,7031,2644
75 min,5.2,7032,1336
96 min,4.2,7033,1220
,5.0,7034,2121
90 min,,7035,1688
90 min,4.3,7036,2127
90 min,6.5,7037,532
93 min,5.0,7038,2188
90 min,4.6,7039,2867
83 min,5.3,7040,2588
85 min,4.9,7041,2009
90 min,3.8,7042,2527
80 min,4.4,7043,419
78 min,5.4,7044,2868
95 min,6.0,7045,2005
85 min,5.3,7046,503
97 min,5.8,7047,1365
79 min,5.0,7048,2869
87 min,6.0,7049,1061
92 min,6.2,7050,1575
114 min,5.1,7051,2870
88 min,4.4,7052,2062
87 min,3.1,7053,2871
101 min,4.2,7054,504
94 min,5.6,7055,1933
85 min,4.6,7056,1870
,8.3,7057,2078
82 min,3.0,7058,2872
92 min,5.9,7059,7
90 min,4.7,7060,1164
108 min,5.6,7061,2068
110 min,7.2,7062,107
120 min,5.4,7063,2414
102 min,6.0,7064,361
144 min,6.1,7065,2873
97 min,6.0,7066,301
,,7067,29
92 min,4.4,7068,1693
91 min,4.6,7069,1733
110 min,4.7,7070,2381
1 hr. 32 min.,"4.8/10,4.4/10",7071,2874
,7.5,7072,1699
104 min,6.3,7073,355
,5.7,7074,2017
78 min,6.2,7075,1002
92 min,7.6,7076,596
80 min,6.9,7077,830
84 min,6.0,7078,250
76 min,5.9,7079,1974
80 min,4.3,7080,2875
93 min,6.4,7081,748
102 min,4.7,7082,2876
90 min,4.6,7083,2867
94 min,5.2,7084,1193
93 min,4.3,7085,613
,7.7,7086,1871
,,7087,29
81 min,4.8,7088,1194
85 min,4.5,7089,2547
82 min,4.4,7090,417
92 min,5.7,7091,1868
98 min,4.2,7092,2877
89 min,3.9,7093,2878
107 min,4.8,7094,2879
83 min,5.0,7095,2880
95 min,5.0,7096,2300
88 min,5.0,7097,1994
,7.4,7098,2536
75 min,8.2,7099,2881
,9.3,7100,2882
,8.3,7101,2078
,7.3,7102,614
,7.9,7103,2883
65 min,5.8,7104,2884
78 min,3.3,7105,2885
,6.4,7106,2797
115 min,4.1,7107,2886
87 min,4.9,7108,1137
90 min,4.9,7109,1727
85 min,5.1,7110,2122
94 min,6.4,7111,670
91 min,7.9,7112,1268
83 min,6.5,7113,2166
91 min,5.5,7114,1159
99 min,7.4,7115,573
94 min,7.2,7116,1686
89 min,7.1,7117,106
86 min,6.7,7118,249
84 min,6.8,7119,535
85 min,6.6,7120,1896
103 min,6.1,7121,2838
,5.6,7122,1631
113 min,,7123,2887
91 min,6.0,7124,1229
70 min,6.8,7125,619
80 min,7.4,7126,463
91 min,6.8,7127,1663
65 min,6.9,7128,2888
86 min,6.8,7129,125
75 min,6.8,7130,2189
125 min,7.3,7131,1579
67 min,7.2,7132,1643
82 min,7.1,7133,790
79 min,6.1,7134,2889
68 min,6.4,7135,2890
83 min,7.4,7136,2891
71 min,6.5,7137,847
79 min,7.1,7138,1517
84 min,6.9,7139,1678
73 min,6.8,7140,2892
93 min,6.7,7141,4
69 min,6.7,7142,2893
66 min,6.5,7143,2894
89 min,7.7,7144,335
78 min,7.1,7145,674
108 min,7.3,7146,1591
93 min,6.9,7147,2077
96 min,7.4,7148,50
90 min,7.5,7149,2683
99 min,7.2,7150,912
81 min,7.6,7151,747
138 min,7.9,7152,2895
109 min,7.1,7153,1371
93 min,7.4,7154,2513
64 min,6.8,7155,2896
103 min,7.5,7156,100
87 min,7.2,7157,1976
89 min,7.3,7158,579
81 min,6.8,7159,222
79 min,7.1,7160,1517
82 min,7.1,7161,790
87 min,7.0,7162,654
95 min,7.4,7163,2111
76 min,7.0,7164,1964
77 min,7.1,7165,2577
81 min,6.9,7166,640
102 min,7.4,7167,900
90 min,7.0,7168,147
71 min,6.8,7169,2897
67 min,6.5,7170,2898
85 min,7.6,7171,134
67 min,6.9,7172,1431
89 min,5.3,7173,2487
80 min,5.9,7174,531
85 min,6.1,7175,2457
1 hr. 53 min.,"4.5/10,2.3/10",7176,2899
,8.0,7177,2434
70 min,6.7,7178,1962
93 min,7.2,7179,696
86 min,6.4,7180,73
93 min,6.4,7181,748
87 min,7.0,7182,654
78 min,6.8,7183,1328
96 min,7.3,7184,2205
80 min,6.8,7185,2254
70 min,6.2,7186,1873
71 min,6.9,7187,2900
68 min,7.1,7188,1051
63 min,5.5,7189,2901
95 min,7.1,7190,358
81 min,6.5,7191,1387
68 min,5.8,7192,75
116 min,6.1,7193,1289
92 min,7.0,7194,739
124 min,7.0,7195,576
90 min,6.4,7196,1146
79 min,7.3,7197,1674
114 min,6.3,7198,2273
78 min,7.2,7199,1899
133 min,7.7,7200,2902
109 min,6.7,7201,949
107 min,6.8,7202,1005
115 min,6.7,7203,777
120 min,7.5,7204,1562
141 min,7.7,7205,2399
116 min,5.5,7206,1743
102 min,6.9,7207,220
127 min,7.8,7208,989
120 min,7.0,7209,1498
86 min,6.5,7210,894
97 min,5.7,7211,356
89 min,6.2,7212,2112
87 min,5.4,7213,2419
85 min,5.4,7214,2654
103 min,3.9,7215,2903
92 min,4.5,7216,238
90 min,3.4,7217,2904
94 min,4.1,7218,1132
91 min,3.3,7219,2773
103 min,7.0,7220,201
101 min,6.9,7221,717
92 min,7.2,7222,555
,,7223,29
146 min,6.9,7224,2905
87 min,5.7,7225,1633
102 min,6.8,7226,1676
94 min,6.4,7227,670
104 min,6.6,7228,2289
98 min,6.4,7229,402
94 min,6.0,7230,812
99 min,5.9,7231,1155
100 min,5.9,7232,10
97 min,5.9,7233,297
114 min,6.0,7234,451
101 min,5.4,7235,1330
92 min,5.5,7236,1116
106 min,6.0,7237,1346
94 min,4.8,7238,2836
105 min,5.2,7239,1436
94 min,6.1,7240,364
102 min,6.4,7241,1405
115 min,5.8,7242,2325
122 min,6.3,7243,83
97 min,6.9,7244,1696
109 min,5.5,7245,2906
105 min,5.9,7246,316
86 min,4.6,7247,2827
93 min,3.4,7248,2907
91 min,4.5,7249,2387
89 min,5.0,7250,1147
131 min,7.3,7251,582
98 min,5.2,7252,2526
95 min,4.2,7253,1363
88 min,5.3,7254,313
99 min,6.2,7255,439
82 min,3.3,7256,2908
79 min,5.7,7257,2420
,6.2,7258,2295
93 min,5.9,7259,1826
88 min,5.2,7260,1732
96 min,5.4,7261,1119
106 min,2.7,7262,2909
90 min,4.9,7263,1727
155 min,7.0,7264,2910
118 min,6.7,7265,1221
95 min,5.7,7266,604
109 min,6.0,7267,1066
87 min,6.2,7268,488
94 min,6.0,7269,812
93 min,4.6,7270,2749
108 min,6.1,7271,309
89 min,5.6,7272,1757
101 min,5.4,7273,1330
95 min,5.4,7274,729
1 hr. 38 min.,,7275,2911
94 min,5.5,7276,1723
102 min,5.7,7277,1063
88 min,5.1,7278,1168
91 min,5.6,7279,1768
97 min,5.4,7280,2119
109 min,5.6,7281,2475
100 min,6.1,7282,1883
106 min,6.0,7283,1346
93 min,6.6,7284,1009
82 min,5.8,7285,1453
91 min,6.5,7286,119
88 min,3.7,7287,2912
95 min,2.8,7288,2913
,4.8,7289,9
101 min,6.3,7290,1257
,7.6,7291,45
76 min,6.3,7292,645
88 min,5.8,7293,42
90 min,3.2,7294,1139
88 min,3.4,7295,2914
81 min,3.0,7296,2915
98 min,5.4,7297,506
92 min,5.6,7298,2016
85 min,4.8,7299,841
95 min,6.5,7300,1013
89 min,7.6,7301,1475
81 min,5.2,7302,1690
98 min,4.8,7303,2259
81 min,6.8,7304,222
,,7305,29
98 min,4.2,7306,2877
102 min,3.9,7307,2916
,"3.1/10,3.6/10",7308,2917
99 min,5.0,7309,1938
105 min,7.2,7310,11
