RatingCount,ReviewCount,original_index,unique_index
"95,682","741 user,141 critic",4208,4047
"46,763","273 user,134 critic",4209,4048
"82,097","404 user,129 critic",4210,4049
"75,728","192 user,81 critic",4211,4050
"67,044","669 user,218 critic",4212,4051
"75,185","219 user,277 critic",4213,4052
"326,944","1,039 user,281 critic",4214,4053
"210,045","550 user,315 critic",4215,4054
"115,004","203 user,77 critic",4216,4055
"222,525","708 user,488 critic",4217,4056
"326,763","731 user,525 critic",4218,4057
"11,645","79 user,47 critic",4219,4058
"57,272","283 user,92 critic",4220,4059
"16,858","97 user,22 critic",4221,4060
"50,338","370 user,128 critic",4222,4061
"173,834","665 user,204 critic",4223,4062
"114,590","335 user,296 critic",4224,4063
"73,708","358 user,159 critic",4225,4064
"52,948","213 user,77 critic",4226,4065
"93,665","157 user,77 critic",4227,4066
"38,387","206 user,89 critic",4228,4067
"82,500","418 user,137 critic",4229,4068
"107,026","243 user,178 critic",4230,4069
"83,616","222 user,80 critic",4231,4070
"223,182","319 user,312 critic",4232,4071
"51,371","128 user,79 critic",4233,4072
"90,262","281 user,152 critic",4234,4073
"5,925","103 user,64 critic",4235,4074
"16,439","118 user,70 critic",4236,4075
"166,833","322 user,350 critic",4237,4076
"20,852","98 user,25 critic",4238,4077
"47,426","254 user,71 critic",4239,4078
796,"7 user,6 critic",4240,4079
915,"10 user,2 critic",4241,4080
"62,634","223 user,269 critic",4242,4081
"2,404","58 user,15 critic",4243,4082
"19,543","120 user,67 critic",4244,4083
"72,925","181 user,86 critic",4245,4084
"43,030","252 user,146 critic",4246,4085
"25,448","106 user,46 critic",4247,4086
"10,667","56 user,56 critic",4248,4087
"32,669","147 user,90 critic",4249,4088
"11,835","70 user,49 critic",4250,4089
"144,379","758 user,223 critic",4251,4090
"9,060","71 user,73 critic",4252,4091
"8,695","36 user,84 critic",4253,4092
"51,809","500 user,240 critic",4254,4093
"79,896","269 user,319 critic",4255,4094
"3,033","49 user,22 critic",4256,4095
"2,913","30 user,30 critic",4257,4096
"24,284","456 user,188 critic",4258,4097
59,"11 user,2 critic",4259,4098
"1,367","50 user,26 critic",4260,4099
"3,664","56 user,28 critic",4261,4100
"3,822","48 user,41 critic",4262,4101
"4,373","84 user,48 critic",4263,4102
"7,621","54 user,60 critic",4264,4103
"3,132","60 user,20 critic",4265,4104
"8,660","83 user,67 critic",4266,4105
"1,263","38 user,17 critic",4267,4106
"15,955","78 user,8 critic",4268,4107
"13,205","143 user,69 critic",4269,4108
"31,313","245 user,72 critic",4270,4109
"6,027","40 user,144 critic",4271,4110
727,"5 user,44 critic",4272,4111
"1,179","29 user,24 critic",4273,4112
204,"10 user,3 critic",4274,4113
"1,353","40 user,34 critic",4275,4114
998,"29 user,19 critic",4276,4115
855,"25 user,18 critic",4277,4116
"5,564","88 user,53 critic",4278,4117
"1,403","45 user,28 critic",4279,4118
"2,994","75 user,44 critic",4280,4119
"4,936","86 user,101 critic",4281,4120
"2,376","61 user,42 critic",4282,4121
"5,665","127 user,59 critic",4283,4122
"1,443","34 user,27 critic",4284,4123
"3,235","55 user,61 critic",4285,4124
,,4286,29
"5,966","74 user,40 critic",4287,4125
"1,058","9 user,75 critic",4288,4126
"3,686","24 user,97 critic",4289,4127
"1,049","17 user,20 critic",4290,4128
770,"27 user,8 critic",4291,4129
"1,679","27 user,26 critic",4292,4130
543,"16 user,18 critic",4293,4131
664,"10 user,7 critic",4294,4132
"9,639","85 user,125 critic",4295,4133
"5,242","30 user,64 critic",4296,4134
"4,013","45 user,36 critic",4297,4135
102,2 user,4298,4136
"19,461","92 user,130 critic",4299,4137
"29,135","117 user,64 critic",4300,4138
"209,053","917 user,297 critic",4301,4139
"59,558","129 user,146 critic",4302,4140
"330,247","1,527 user,349 critic",4303,4141
"106,400","357 user,156 critic",4304,4142
"209,000","689 user,409 critic",4305,4143
"173,381","502 user,291 critic",4306,4144
"92,209","180 user,160 critic",4307,4145
"85,582","341 user,296 critic",4308,4146
"97,743","442 user,208 critic",4309,4147
"18,434","153 user,142 critic",4310,4148
"4,525","53 user,65 critic",4311,4149
"3,842","28 user,51 critic",4312,4150
"17,446","73 user,50 critic",4313,4151
"2,547","24 user,93 critic",4314,4152
"41,580","180 user,106 critic",4315,4153
"38,821","274 user,163 critic",4316,4154
"2,040","44 user,28 critic",4317,4155
"1,805","23 user,30 critic",4318,4156
"6,313","28 user,106 critic",4319,4157
434,20 user,4320,4158
"3,900","22 user,19 critic",4321,4159
184,"2 user,1 critic",4322,4160
"7,335","39 user,67 critic",4323,4161
150,4 user,4324,4162
148,9 user,4325,4163
231,1 user,4326,4164
"1,274","25 user,19 critic",4327,4165
546,"10 user,11 critic",4328,4166
603,3 user,4329,4167
78,"1 user,8 critic",4330,4168
"105,054","568 user,223 critic",4331,4169
135,"4 user,7 critic",4332,4170
"97,674","246 user,282 critic",4333,4171
"7,277","60 user,73 critic",4334,4172
"125,383","201 user,114 critic",4335,4173
"13,181","114 user,23 critic",4336,4174
"60,180","144 user,89 critic",4337,4175
70,"2 user,9 critic",4338,4176
"3,580","44 user,26 critic",4339,4177
"2,416","57 user,14 critic",4340,4178
"3,321","36 user,20 critic",4341,4179
"2,373","35 user,19 critic",4342,4180
"3,032","41 user,24 critic",4343,4181
"2,213","16 user,4 critic",4344,4182
"14,219","106 user,90 critic",4345,4183
"17,528","237 user,122 critic",4346,4184
"15,127","138 user,126 critic",4347,4185
"31,988","204 user,136 critic",4348,4186
"3,065","77 user,78 critic",4349,4187
"10,695","115 user,79 critic",4350,4188
"5,466","78 user,72 critic",4351,4189
"2,864","41 user,60 critic",4352,4190
290,"10 user,13 critic",4353,4191
96,"2 user,4 critic",4354,4192
767,"1 user,2 critic",4355,4193
"3,312","45 user,36 critic",4356,4194
148,"5 user,2 critic",4357,4195
"2,202","34 user,12 critic",4358,4196
512,"9 user,4 critic",4359,4197
138,2 user,4360,4198
257,12 user,4361,4199
"2,243","34 user,14 critic",4362,4200
"15,740","75 user,27 critic",4363,4201
350,"14 user,4 critic",4364,4202
"2,272","13 user,13 critic",4365,4203
"9,387","43 user,36 critic",4366,4204
"4,355","47 user,28 critic",4367,4205
"16,964","209 user,84 critic",4368,4206
"4,128","45 user,31 critic",4369,4207
"2,638","47 user,14 critic",4370,4208
"4,427","39 user,10 critic",4371,4209
"8,417","65 user,43 critic",4372,4210
497,"9 user,7 critic",4373,4211
"4,531","137 user,56 critic",4374,4212
"7,322","57 user,56 critic",4375,4213
"18,142","96 user,24 critic",4376,4214
"4,442","107 user,16 critic",4377,4215
"22,012","84 user,25 critic",4378,4216
"4,579","21 user,8 critic",4379,4217
"38,189","184 user,340 critic",4380,4218
"3,630","41 user,12 critic",4381,4219
"3,406","26 user,12 critic",4382,4220
"34,493","114 user,267 critic",4383,4221
"3,180","27 user,71 critic",4384,4222
117,"5 user,7 critic",4385,4223
246,"5 user,5 critic",4386,4224
831,"13 user,4 critic",4387,4225
"11,110","150 user,88 critic",4388,4226
"18,918","120 user,253 critic",4389,4227
"193,060","450 user,120 critic",4390,4228
"247,114","191 user,235 critic",4391,4229
"72,908","227 user,101 critic",4392,4230
"33,342","162 user,70 critic",4393,4231
"16,150","62 user,18 critic",4394,4232
"36,672","129 user,36 critic",4395,4233
"28,969","124 user,53 critic",4396,4234
"28,948","112 user,45 critic",4397,4235
"80,829","139 user,50 critic",4398,4236
"46,923","182 user,70 critic",4399,4237
"70,513","139 user,61 critic",4400,4238
"14,626","101 user,32 critic",4401,4239
"1,979","21 user,109 critic",4402,4240
"8,847","71 user,50 critic",4403,4241
"11,870","78 user,42 critic",4404,4242
"12,208","45 user,23 critic",4405,4243
"37,382","140 user,76 critic",4406,4244
"19,067","65 user,28 critic",4407,4245
"8,159","51 user,28 critic",4408,4246
"7,810","44 user,26 critic",4409,4247
"17,974","140 user,65 critic",4410,4248
"10,729","66 user,37 critic",4411,4249
"14,750","81 user,59 critic",4412,4250
"6,715","160 user,29 critic",4413,4251
142,"3 user,5 critic",4414,4252
"10,981","83 user,34 critic",4415,4253
"2,372","40 user,12 critic",4416,4254
"3,655","33 user,41 critic",4417,4255
"1,788","25 user,14 critic",4418,4256
"2,201","33 user,5 critic",4419,4257
"1,251","22 user,16 critic",4420,4258
"10,748","100 user,33 critic",4421,4259
"6,934","45 user,34 critic",4422,4260
"1,949","41 user,7 critic",4423,4261
"6,454","88 user,31 critic",4424,4262
"3,097","53 user,25 critic",4425,4263
"4,062","35 user,22 critic",4426,4264
310,6 user,4427,4265
247,"13 user,5 critic",4428,4266
55,2 user,4429,4267
215,"8 user,4 critic",4430,4268
"4,903","67 user,19 critic",4431,4269
"2,165","21 user,8 critic",4432,4270
236,"9 user,1 critic",4433,4271
503,18 user,4434,4272
55,"3 user,1 critic",4435,4273
141,"14 user,2 critic",4436,4274
"6,484","86 user,20 critic",4437,4275
561,"5 user,1 critic",4438,4276
49,3 user,4439,4277
181,"6 user,1 critic",4440,4278
534,"5 user,2 critic",4441,4279
437,"17 user,2 critic",4442,4280
765,"15 user,1 critic",4443,4281
"6,650","67 user,42 critic",4444,4282
"9,042","54 user,24 critic",4445,4283
315,17 user,4446,4284
"34,332","164 user,162 critic",4447,4285
"9,626","80 user,24 critic",4448,4286
456,"13 user,1 critic",4449,4287
"59,502","95 user,244 critic",4450,4288
"1,423","44 user,32 critic",4451,4289
468,"21 user,3 critic",4452,4290
"27,912","148 user,235 critic",4453,4291
"43,927","104 user,239 critic",4454,4292
301,11 user,4455,4293
"2,268","10 user,87 critic",4456,4294
"7,287","49 user,175 critic",4457,4295
455,"8 user,63 critic",4458,4296
957,"8 user,81 critic",4459,4297
"10,027","44 user,121 critic",4460,4298
355,21 critic,4461,4299
330,"2 user,14 critic",4462,4300
"1,973","17 user,25 critic",4463,4301
"28,090","84 user,54 critic",4464,4302
239,9 user,4465,447
92,"1 user,1 critic",4466,4303
"1,572","28 user,39 critic",4467,4304
533,"8 user,2 critic",4468,4305
311,"3 user,1 critic",4469,4306
155,"3 user,1 critic",4470,4307
172,"7 user,3 critic",4471,4308
"42,450","111 user,161 critic",4472,4309
30,,4473,434
839,"16 user,8 critic",4474,4310
"1,973","25 user,48 critic",4475,4311
"6,011","29 user,34 critic",4476,4312
579,"25 user,19 critic",4477,4313
253,"11 user,4 critic",4478,4314
"1,814","49 user,34 critic",4479,4315
"5,057","48 user,38 critic",4480,4316
"2,174","68 user,16 critic",4481,4317
"3,205","77 user,139 critic",4482,4318
244,"9 user,7 critic",4483,4319
703,"22 user,2 critic",4484,4320
"1,589","47 user,11 critic",4485,4321
"4,113","42 user,18 critic",4486,4322
"4,847","75 user,51 critic",4487,4323
"1,100","45 user,21 critic",4488,4324
"5,125","98 user,72 critic",4489,4325
219,"5 user,1 critic",4490,4326
"12,293","87 user,103 critic",4491,4327
"10,323","57 user,83 critic",4492,4328
144,"5 user,16 critic",4493,4329
136,"4 user,3 critic",4494,4330
"2,716","51 user,18 critic",4495,4331
"1,114","21 user,10 critic",4496,4332
"2,654","40 user,26 critic",4497,4333
590,"16 user,3 critic",4498,4334
817,"39 user,10 critic",4499,4335
"1,454","38 user,19 critic",4500,4336
"2,510","33 user,24 critic",4501,4337
"2,964","51 user,13 critic",4502,4338
"42,574","230 user,117 critic",4503,4339
35,,4504,2927
"11,175","89 user,46 critic",4505,4340
"28,683","310 user,102 critic",4506,4341
"33,401","143 user,216 critic",4507,4342
"17,162","122 user,55 critic",4508,4343
"4,652","37 user,19 critic",4509,4344
"51,288","224 user,67 critic",4510,4345
"1,722","23 user,12 critic",4511,4346
"15,056","100 user,40 critic",4512,4347
"3,873","26 user,16 critic",4513,4348
"30,816","151 user,97 critic",4514,4349
"10,994","182 user,85 critic",4515,4350
"19,459","157 user,52 critic",4516,4351
"2,070","29 user,60 critic",4517,4352
"6,881","63 user,24 critic",4518,4353
"5,582","49 user,41 critic",4519,4354
836,"11 user,3 critic",4520,4355
"15,115","60 user,39 critic",4521,4356
"10,378","100 user,82 critic",4522,4357
"6,250","72 user,40 critic",4523,4358
"1,829","18 user,17 critic",4524,4359
913,"12 user,7 critic",4525,4360
"11,316","137 user,53 critic",4526,4361
"15,725","182 user,69 critic",4527,4362
283,"5 user,7 critic",4528,4363
242,4 user,4529,4364
"5,137","62 user,35 critic",4530,4365
"41,482","145 user,44 critic",4531,4366
345,13 user,4532,4367
209,"10 user,11 critic",4533,4368
"4,186","68 user,36 critic",4534,4369
367,"8 user,6 critic",4535,4370
224,"13 user,9 critic",4536,4371
400,"28 user,12 critic",4537,4372
"6,081","37 user,32 critic",4538,4373
"4,811","125 user,78 critic",4539,4374
846,"11 user,10 critic",4540,4375
"3,488","61 user,19 critic",4541,4376
"8,984","71 user,54 critic",4542,4377
"8,200","62 user,43 critic",4543,4378
,,4544,29
"9,100","119 user,72 critic",4545,4379
"10,446","106 user,67 critic",4546,4380
"11,812","122 user,48 critic",4547,4381
"8,909","69 user,21 critic",4548,4382
"10,879","82 user,54 critic",4549,4383
"8,139","83 user,59 critic",4550,4384
"12,464","103 user,69 critic",4551,4385
"8,772","73 user,37 critic",4552,4386
"18,462","276 user,64 critic",4553,4387
"2,790","35 user,37 critic",4554,4388
"3,365","60 user,33 critic",4555,4389
"3,049","77 user,77 critic",4556,4390
195,"6 user,14 critic",4557,4391
"8,910","113 user,48 critic",4558,4392
"13,455","100 user,58 critic",4559,4393
"24,638","152 user,91 critic",4560,4394
"31,674","141 user,68 critic",4561,4395
"2,484","42 user,4 critic",4562,4396
"4,062","85 user,18 critic",4563,4397
"9,608","116 user,37 critic",4564,4398
"9,106","67 user,212 critic",4565,4399
284,"19 user,14 critic",4566,4400
289,"11 user,2 critic",4567,4401
"1,600","69 user,53 critic",4568,4402
682,"28 user,29 critic",4569,4403
875,"33 user,18 critic",4570,4404
"7,763","79 user,57 critic",4571,4405
5,,4572,3356
285,"19 user,10 critic",4573,4406
718,"40 user,19 critic",4574,4407
278,"17 user,8 critic",4575,4408
"2,291","53 user,31 critic",4576,4409
509,"33 user,38 critic",4577,4410
"10,813","115 user,81 critic",4578,4411
453,"24 user,17 critic",4579,4412
374,"25 user,27 critic",4580,4413
106,"3 user,7 critic",4581,4414
"2,029","44 user,47 critic",4582,4415
"3,739","109 user,88 critic",4583,4416
475,"11 user,16 critic",4584,4417
"14,844","302 user,125 critic",4585,4418
"4,140","78 user,113 critic",4586,4419
"9,404","179 user,84 critic",4587,4420
"39,177","196 user,79 critic",4588,4421
"9,416","121 user,40 critic",4589,4422
569,"14 user,6 critic",4590,4423
798,"13 user,5 critic",4591,4424
80,"9 user,1 critic",4592,4425
"1,951","23 user,6 critic",4593,4426
598,"16 user,6 critic",4594,4427
"1,238","30 user,10 critic",4595,4428
"2,981","58 user,20 critic",4596,4429
"2,514","44 user,9 critic",4597,4430
"5,165","61 user,38 critic",4598,4431
"1,461","36 user,12 critic",4599,4432
"2,897","53 user,42 critic",4600,4433
"1,995","42 user,8 critic",4601,4434
"8,905","88 user,46 critic",4602,4435
,,4603,29
"19,120","149 user,38 critic",4604,4436
"4,692","52 user,20 critic",4605,4437
"7,724","93 user,45 critic",4606,4438
"7,058","69 user,45 critic",4607,4439
"20,821","130 user,65 critic",4608,4440
"10,258","110 user,71 critic",4609,4441
"14,076","79 user,34 critic",4610,4442
"3,846","54 user,24 critic",4611,4443
"12,197","118 user,71 critic",4612,4444
"5,378","51 user,19 critic",4613,4445
"9,596","106 user,38 critic",4614,4446
"6,559","81 user,24 critic",4615,4447
"1,011","22 user,13 critic",4616,4448
"1,486","36 user,3 critic",4617,4449
"16,498","288 user,93 critic",4618,4450
"21,789","103 user,22 critic",4619,4451
"48,362","303 user,172 critic",4620,4452
"36,016","145 user,45 critic",4621,4453
"57,747","162 user,95 critic",4622,4454
"38,652","117 user,45 critic",4623,4455
"6,361","47 user,21 critic",4624,4456
83,"2 user,7 critic",4625,4457
695,"14 user,3 critic",4626,4458
"5,011","75 user,32 critic",4627,4459
"6,454","84 user,49 critic",4628,4460
"3,294","48 user,18 critic",4629,4461
"14,793","76 user,42 critic",4630,4462
964,"35 user,12 critic",4631,4463
287,"15 user,4 critic",4632,4464
46,10 user,4633,4465
318,"22 user,3 critic",4634,4466
"1,932","56 user,25 critic",4635,4467
"2,050","50 user,20 critic",4636,4468
426,"18 user,3 critic",4637,4469
510,"12 user,1 critic",4638,4470
370,"17 user,5 critic",4639,4471
331,"17 user,2 critic",4640,4472
"2,872","43 user,17 critic",4641,4473
"13,440","139 user,42 critic",4642,4474
239,"6 user,6 critic",4643,4475
"3,827","105 user,68 critic",4644,4476
532,"31 user,42 critic",4645,4477
367,"35 user,14 critic",4646,4478
"2,979","62 user,90 critic",4647,4479
"4,154","45 user,33 critic",4648,4480
"1,265","25 user,31 critic",4649,4481
"92,029","271 user,120 critic",4650,4482
"2,053","97 user,43 critic",4651,4483
"5,743","43 user,72 critic",4652,4484
"1,163","35 user,7 critic",4653,4485
246,"10 user,2 critic",4654,4486
"1,628","44 user,12 critic",4655,4487
"4,523","113 user,40 critic",4656,4488
"3,672","78 user,27 critic",4657,4489
"4,463","46 user,35 critic",4658,4490
"1,222","35 user,12 critic",4659,4491
"2,555","45 user,16 critic",4660,4492
"1,558","59 user,13 critic",4661,4493
906,"21 user,6 critic",4662,4494
523,"10 user,2 critic",4663,4495
"46,903","447 user,121 critic",4664,4496
"2,431","34 user,21 critic",4665,4497
,,4666,29
678,"31 user,33 critic",4667,4498
"47,673","301 user,109 critic",4668,4499
733,"18 user,10 critic",4669,4500
"8,858","117 user,43 critic",4670,4501
"5,271","49 user,32 critic",4671,4502
"1,579","37 user,78 critic",4672,4503
68,1 user,4673,4504
"1,450","45 user,40 critic",4674,4505
610,"18 user,1 critic",4675,4506
383,"19 user,1 critic",4676,4507
"1,532","28 user,12 critic",4677,4508
"2,426","52 user,10 critic",4678,4509
972,"17 user,4 critic",4679,4510
"2,444","33 user,12 critic",4680,4511
758,"25 user,5 critic",4681,4512
289,"12 user,3 critic",4682,4513
"7,320","46 user,25 critic",4683,4514
311,"10 user,2 critic",4684,4515
"191,242","743 user,402 critic",4685,4516
"230,805","469 user,377 critic",4686,4517
119,"5 user,10 critic",4687,4518
"180,092","368 user,352 critic",4688,4519
"199,532","358 user,307 critic",4689,4520
"369,112","837 user,242 critic",4690,4521
"198,568","330 user,344 critic",4691,4522
"39,149","129 user,42 critic",4692,4523
"157,833","687 user,98 critic",4693,4524
"103,536","321 user,57 critic",4694,4525
"129,025","396 user,270 critic",4695,4526
"42,333","112 user,65 critic",4696,4527
"114,535","354 user,139 critic",4697,4528
"82,741","345 user,123 critic",4698,4529
665,"34 user,18 critic",4699,4530
392,"20 user,12 critic",4700,4531
"1,397","41 user,14 critic",4701,4532
"4,752","88 user,64 critic",4702,4533
453,"15 user,24 critic",4703,4534
