RatingValue,RatingCount,original_index,unique_index
7.0,415,6017,5791
7.3,313,6018,5792
7.1,"1,233",6019,5793
7.7,"1,632",6020,5794
7.4,"1,662",6021,5795
6.9,"5,507",6022,5796
7.5,921,6023,5797
5.9,230,6024,5798
5.0,833,6025,5799
6.1,"3,967",6026,5800
7.6,17,6027,5801
7.1,"53,973",6028,5802
5.4,"26,548",6029,5803
6.2,396,6030,5804
8.4,"2,177",6031,5805
6.2,"1,497",6032,5806
1.9,"29,833",6033,5807
5.8,"9,346",6034,5808
1.9,"32,758",6035,5809
2.0,"13,706",6036,5810
2.0,"5,457",6037,5811
2.1,"23,352",6038,5812
2.0,"8,662",6039,5813
2.0,"3,024",6040,5814
1.9,"10,101",6041,5815
6.0,"18,978",6042,5816
7.1,"23,321",6043,5817
5.1,175,6044,5818
,,6045,29
7.6,"69,912",6046,5819
6.8,"27,342",6047,5820
7.3,"141,685",6048,5821
6.4,"75,030",6049,5822
6.9,"51,719",6050,5823
3.2,889,6051,5824
6.1,"3,782",6052,5825
5.7,552,6053,5826
6.0,741,6054,5827
6.9,645,6055,5828
6.3,"2,336",6056,5829
6.4,228,6057,5830
6.2,"4,254",6058,5831
6.7,392,6059,5832
6.8,"57,789",6060,5833
5.2,719,6061,5834
2.3,38,6062,5835
2.8,436,6063,5836
4.8,87,6064,5837
3.8,331,6065,5838
4.7,80,6066,5839
6.3,"173,521",6067,5840
2.8,753,6068,5841
5.2,"3,548",6069,5842
4.8,"9,054",6070,5843
5.4,"3,862",6071,5844
4.3,617,6072,5845
6.0,"5,336",6073,5846
4.7,39,6074,5161
4.8,"32,650",6075,5847
4.7,594,6076,5848
6.8,"1,379",6077,5849
4.6,"2,516",6078,5850
2.6,"1,455",6079,5851
7.5,"3,339",6080,5852
2.7,300,6081,5853
5.1,"9,239",6082,5854
6.0,"99,527",6083,5855
7.1,50,6084,5856
2.3,414,6085,5857
2.8,123,6086,5858
2.6,"2,827",6087,5859
7.1,49,6088,5860
5.6,63,6089,5861
3.5,332,6090,5862
5.6,"2,861",6091,5863
4.8,774,6092,5864
3.3,810,6093,5865
6.2,"26,011",6094,5866
4.5,807,6095,5867
5.1,"27,289",6096,5868
7.5,"10,767",6097,5869
6.8,"4,326",6098,5870
7.1,"1,216",6099,5871
7.1,"4,366",6100,5872
7.2,"9,106",6101,5873
6.8,"5,842",6102,5874
7.0,"19,952",6103,5875
7.3,"9,143",6104,5876
6.2,"3,052",6105,5877
7.9,"25,046",6106,5878
3.1,"14,621",6107,5879
5.8,"81,660",6108,5880
"3.1/10,2.9/10","62,888",6109,5881
6.3,809,6110,5882
5.9,"103,397",6111,5883
7.5,"19,648",6112,5884
7.4,"5,987",6113,5885
7.4,"12,659",6114,5886
6.8,"2,161",6115,5887
6.4,"1,043",6116,5888
7.0,"5,047",6117,5889
6.4,640,6118,5890
7.4,"5,272",6119,5891
6.5,"1,133",6120,5892
6.0,"69,863",6121,5893
5.7,518,6122,5894
"6.2/10,4.8/10","20,644",6123,5895
5.5,"45,410",6124,5896
7.0,"15,604",6125,5897
7.7,"9,831",6126,5898
8.0,"100,280",6127,5899
7.2,"1,771",6128,5900
5.8,"3,142",6129,5901
6.3,"3,781",6130,5902
6.4,"1,032",6131,5903
7.7,"39,481",6132,5904
6.9,"7,893",6133,5905
5.7,"3,039",6134,5906
6.1,"29,872",6135,5907
4.8,"8,190",6136,5908
6.5,"20,368",6137,5909
4.9,"9,993",6138,5910
7.0,"22,435",6139,5911
4.6,"5,725",6140,5912
7.2,"6,845",6141,5913
6.0,"1,937",6142,5914
5.4,482,6143,5915
5.2,"1,084",6144,5916
7.0,"1,880",6145,3091
"5.4/10,5.4/10","41,290",6146,5917
6.5,"5,442",6147,5918
6.6,"15,014",6148,5919
,"2,174",6149,5920
5.8,"1,012",6150,5921
5.0,"1,541",6151,5922
5.8,"1,913",6152,5923
"6.8/10,7.1/10","10,087",6153,5924
4.6,651,6154,5925
5.1,"1,820",6155,5926
4.4,530,6156,5927
5.1,"4,294",6157,5928
4.9,"17,704",6158,5929
"3.4/10,3.6/10","5,755",6159,5930
6.8,"1,064",6160,5931
7.1,"2,945",6161,5932
6.1,"9,906",6162,5933
7.4,"5,046",6163,5934
6.8,"1,324",6164,5935
7.5,"1,639",6165,5936
6.7,"1,945",6166,5937
4.9,481,6167,5938
6.3,"4,644",6168,5939
6.4,"4,936",6169,5940
5.8,914,6170,5941
5.6,"17,998",6171,5942
7.1,"4,879",6172,5943
5.8,"2,505",6173,5944
7.2,"11,341",6174,5945
7.5/10,"10,092",6175,5946
5.6,"5,288",6176,5947
7.3,"7,058",6177,5948
7.2,"4,244",6178,5949
7.3,"7,229",6179,5950
7.9/10,"15,414",6180,5951
7.4,"91,259",6181,5952
6.6,"97,838",6182,5953
6.8,"92,829",6183,5954
7.7,"6,167",6184,5955
8.0,"5,166",6185,5956
6.8/10,"27,495",6186,5957
7.3,"11,276",6187,5958
7.0,"9,639",6188,5959
6.9,"1,763",6189,5960
5.7,"29,000",6190,5961
5.5,"46,867",6191,5962
5.3,"15,028",6192,5963
5.9,"6,890",6193,5964
"3.7/10,4.1/10","70,434",6194,5965
5.7,"76,104",6195,5966
5.9,281,6196,5967
6.2,"35,391",6197,5968
7.8,"59,078",6198,5969
7.3,"10,275",6199,5970
5.0,"2,304",6200,5971
4.4,"10,599",6201,5972
6.5,"15,561",6202,5973
6.2,"9,601",6203,5974
5.5,"12,953",6204,5975
6.2,"20,604",6205,5976
4.4,474,6206,5977
6.6,332,6207,49
6.2,"75,098",6208,5978
4.3,"6,664",6209,5979
4.5,"15,497",6210,5980
6.6,95,6211,5981
4.2,712,6212,5982
5.4,"4,527",6213,5983
5.8,"2,253",6214,5984
"7.1/10,6.9/10","27,140",6215,5985
6.1,"24,189",6216,5986
6.1/10,"4,510",6217,5987
5.8,"39,892",6218,5988
6.7,567,6219,5989
5.0,"3,908",6220,5990
5.5,"32,876",6221,5991
6.3,"20,211",6222,5992
7.2,"5,454",6223,5993
6.3,"14,435",6224,5994
5.5,"25,795",6225,5995
6.8,"2,757",6226,5996
7.0,"3,697",6227,5997
6.8,"3,763",6228,5998
7.6,"4,571",6229,5999
7.2,"2,260",6230,6000
7.0,"2,619",6231,6001
7.4,"2,805",6232,6002
6.9,"3,630",6233,6003
7.6,"2,990",6234,6004
7.5,"2,654",6235,6005
7.6,"3,284",6236,6006
2.4/10,"6,046",6237,6007
4.4,"18,173",6238,6008
8.9,7,6239,6009
6.1,"1,311",6240,6010
7.2,"131,451",6241,6011
5.7,"170,221",6242,6012
5.8,"13,254",6243,6013
5.8,"2,739",6244,6014
5.2,"4,648",6245,6015
5.1,"5,185",6246,6016
6.4,"40,149",6247,6017
6.4,"69,599",6248,6018
6.2,"45,209",6249,6019
6.3,"19,754",6250,6020
6.1,"33,822",6251,6021
5.9,478,6252,6022
8.2,"270,224",6253,6023
4.2,"1,469",6254,6024
3.9,302,6255,6025
4.7,"1,037",6256,6026
3.5,"1,771",6257,6027
5.3,880,6258,6028
4.6,"6,354",6259,6029
4.8,"3,186",6260,6030
4.7,"2,660",6261,6031
6/10,"4,465",6262,6032
5.8,"1,302",6263,6033
6.8,"9,997",6264,6034
7.1,790,6265,6035
7.5,665,6266,6036
7.0,239,6267,235
6.4,153,6268,6037
7.9,"2,641",6269,6038
8.9,22,6270,6039
5.5,"43,523",6271,6040
7.4,"32,631",6272,6041
6.5,"41,432",6273,6042
6.7,"2,942",6274,6043
6.2,"48,965",6275,6044
4.8,596,6276,6045
4.9,"1,585",6277,6046
5.7,"75,859",6278,6047
"7.7/10,8.1/10","75,163",6279,6048
7.0,"43,057",6280,6049
6.5,"20,570",6281,6050
5.1,"14,525",6282,6051
6.9,"128,647",6283,6052
6.5,"42,144",6284,6053
6.5,"27,060",6285,6054
6.7,"47,864",6286,6055
6.3,"23,678",6287,6056
8.0,"43,241",6288,6057
5.3,"4,468",6289,6058
,,6290,29
6.5,"8,245",6291,6059
5.5,"1,820",6292,6060
5.9,894,6293,6061
5.9,272,6294,6062
6.2,256,6295,6063
5.4,"1,671",6296,6064
5.6,"3,795",6297,6065
6.3,"4,609",6298,6066
5.8,"1,517",6299,6067
6.4,"20,481",6300,6068
3.9,"25,471",6301,6069
4.8,"39,680",6302,6070
5.3,"4,797",6303,6071
4.0,"2,780",6304,6072
5.1,"22,810",6305,6073
5.6,"5,740",6306,6074
5.4,"8,457",6307,6075
5.0,"32,847",6308,6076
4.6,"4,201",6309,6077
5.6,"5,334",6310,6078
5.4,"8,234",6311,6079
5.2,"20,341",6312,6080
3.4,"1,242",6313,6081
3.7,"3,882",6314,6082
7.2,138,6315,6083
5.7,"18,600",6316,6084
7.6,161,6317,6085
5.7,"15,495",6318,6086
6.4,"2,978",6319,6087
6.6,161,6320,6088
6.5,"74,185",6321,6089
6.7,"52,821",6322,6090
3.9,"24,390",6323,6091
6.3,"39,934",6324,6092
8.6,67,6325,6093
3.0,"4,822",6326,6094
6.0,"4,799",6327,6095
,,6328,29
4.6,"11,577",6329,6096
5.0,"9,713",6330,6097
5.8,307,6331,6098
5.5,"9,824",6332,6099
5.7,"4,219",6333,6100
6.1,"40,953",6334,6101
6.2,"6,025",6335,6102
"8.2/10,8/10","73,777",6336,6103
6.5,"53,520",6337,6104
6.3,56,6338,6105
6.0,"10,941",6339,6106
6.5,"72,978",6340,6107
6.1,"9,566",6341,6108
6.1,"6,959",6342,6109
5.6,"76,830",6343,6110
5.5,"30,657",6344,6111
6.1,"9,723",6345,6112
6.3,"3,160",6346,6113
7.1,"42,665",6347,6114
7.6,"24,761",6348,6115
6.6,"9,517",6349,6116
5.4,"13,580",6350,6117
5.6,"7,661",6351,6118
6.2,"5,747",6352,6119
5.9,"3,088",6353,6120
4.7,"12,768",6354,6121
4.2,"5,584",6355,6122
4.8,"5,323",6356,6123
5.4,"2,862",6357,6124
5.2,"19,957",6358,6125
5.1,"3,448",6359,6126
5.2,"4,476",6360,6127
5.4,211,6361,6128
,,6362,29
7.5,48,6363,6129
4.2,"2,346",6364,6130
7.7,"175,265",6365,6131
6.3,"22,359",6366,6132
6.9,"30,425",6367,6133
6.4,"16,460",6368,6134
6.6,683,6369,6135
6.6,607,6370,6136
5.3,"11,818",6371,6137
7.4,"137,719",6372,6138
6.2,"47,498",6373,6139
6.2,"60,068",6374,6140
6.8,"35,026",6375,6141
7.0,"39,273",6376,6142
6.5,"28,187",6377,6143
7.9,253,6378,6144
6.1,"32,631",6379,6145
6.4,"15,419",6380,6146
5.3,"16,072",6381,6147
5.7,"5,088",6382,6148
5.7,"16,675",6383,6149
2.6,"1,126",6384,6150
6.3,22,6385,6151
4.7,"2,189",6386,6152
5.9,"59,930",6387,6153
5.7,"3,878",6388,6154
6.3,"52,849",6389,6155
6.6,"1,859",6390,6156
4.1,226,6391,6157
5.3,"1,355",6392,6158
6.2,509,6393,6159
5.2,400,6394,6160
4.1,321,6395,6161
4.2,410,6396,6162
6.3,"61,579",6397,6163
5.9,"17,050",6398,6164
5.4,"12,247",6399,6165
6.5,"4,185",6400,6166
4.3,94,6401,6167
6.5,"4,537",6402,6168
6.7,"18,575",6403,6169
6.2,"8,584",6404,6170
5.9,"9,366",6405,6171
7.1,"31,586",6406,6172
6.2,"16,886",6407,6173
6.2,"49,769",6408,6174
4.5,583,6409,6175
5.9,361,6410,6176
6.2,123,6411,6177
6.6,"1,041",6412,6178
4.8,"2,290",6413,6179
4.4,"3,659",6414,6180
5.6,"1,797",6415,6181
5.2,643,6416,6182
5.1,"1,931",6417,6183
6.1,"3,903",6418,6184
4.9,"1,285",6419,6185
5.2,992,6420,6186
4.4,817,6421,6187
3.4,"1,373",6422,6188
5.3,346,6423,6189
5.9,"13,306",6424,6190
5.3,"2,126",6425,6191
3.5,"1,980",6426,6192
6.1,"2,310",6427,6193
3.4,"1,412",6428,6194
5.3/10,"7,417",6429,6195
3.6,161,6430,6196
4.1,"1,208",6431,6197
5.9,"3,112",6432,6198
3.6,399,6433,3652
3.8,"2,971",6434,6199
4.2,"4,142",6435,6200
3.7/10,"2,371",6436,6201
5.2,"1,320",6437,6202
4.0,"1,530",6438,6203
4.0,"2,964",6439,6204
5.1,"1,828",6440,6205
5.9,471,6441,6206
6.5,653,6442,6207
5.3,"2,814",6443,6208
4.9,459,6444,6209
3.5,"5,612",6445,6210
4.1,826,6446,6211
3.3,408,6447,6212
5.4,388,6448,6213
4.8,304,6449,6214
5.7,967,6450,6215
5.6,"3,395",6451,6216
4.3,"1,676",6452,6217
7.1,862,6453,6218
4.7,"1,593",6454,6219
4.7,549,6455,6220
3.4,336,6456,6221
4.5,"1,152",6457,6222
4.3,467,6458,6223
5.2,"1,565",6459,6224
5.7,990,6460,6225
4.7,"5,576",6461,6226
5.3,"5,581",6462,6227
5.5,363,6463,6228
5.0,"3,498",6464,6229
2.7,"3,176",6465,6230
3.3,"3,556",6466,6231
5.3,"9,641",6467,6232
6.0,"2,958",6468,6233
3.1,853,6469,6234
5.8,"1,505",6470,6235
5.1,"3,882",6471,6236
5.6,"3,585",6472,6237
5.3,"1,917",6473,6238
5.3,98,6474,6239
5.5,"1,755",6475,6240
5.9,"7,758",6476,6241
5.4,"3,482",6477,6242
7.1,"6,848",6478,6243
7.9,80,6479,6244
5.6,220,6480,6245
7.7,32,6481,6246
,973,6482,6247
6.6,119,6483,6248
6.2,"55,931",6484,6249
6.4,177,6485,6250
7.5,"44,779",6486,6251
6.8,"1,492",6487,6252
7.6,"16,188",6488,6253
7.4,"1,121",6489,6254
6.5,"1,889",6490,6255
7.1,"7,744",6491,6256
7.8,26,6492,6257
6.7,863,6493,6258
6.3,101,6494,6259
6.9,713,6495,6260
7.4,"1,509",6496,6261
6.9,"1,557",6497,6262
7.2,"2,766",6498,6263
7.1,"2,085",6499,6264
7.2,"2,504",6500,6265
6.0,183,6501,6266
7.4,"2,007",6502,6267
7.1,856,6503,6268
6.8,666,6504,6269
7.0,"1,530",6505,6270
6.8,"9,368",6506,6271
8.0,615,6507,6272
4.7,"11,602",6508,6273
6.9,56,6509,6274
4.9,"36,095",6510,6275
7.2,"27,576",6511,6276
6.6,"11,289",6512,6277
6.6,"6,694",6513,6278
5.5,"14,984",6514,6279
6.6,"6,669",6515,6280
6.2,"65,165",6516,6281
6.4,"34,810",6517,6282
6.2,"2,465",6518,6283
,,6519,29
,,6520,29
7.7,55,6521,6284
6.2,"63,728",6522,6285
7.4,52,6523,6286
,,6524,29
,,6525,29
7.6,17,6526,5801
,,6527,29
6.4,"22,773",6528,6287
,,6529,29
6.0,319,6530,6288
6.1,9,6531,6289
7.1,10,6532,6290
4.7,7,6533,6291
8.5,15,6534,6292
6.6,9,6535,187
,,6536,29
6.6,109,6537,6293
5.9,29,6538,6294
5.9,337,6539,6295
7.3,43,6540,1599
6.0,36,6541,6296
5.5,"1,410",6542,6297
7.5,111,6543,6298
6.9,52,6544,6299
7.2,231,6545,6300
7.3,63,6546,6301
"6.8/10,6.9/10",113,6547,6302
5.2,"10,030",6548,6303
7.3,17,6549,6304
5.7,"2,735",6550,6305
,,6551,29
4.3,"5,966",6552,6306
5.7,"3,948",6553,6307
6.3,"9,899",6554,6308
6.0,"4,219",6555,6309
6.4,"35,884",6556,6310
6.9,120,6557,6311
7.5,"177,184",6558,6312
2.8,310,6559,6313
,,6560,29
,,6561,29
3.8,306,6562,6314
5.9,149,6563,6315
6.4,"5,531",6564,6316
6.6,"3,227",6565,6317
7.4,"11,789",6566,6318
7.6,"43,766",6567,6319
6.5,"73,524",6568,6320
4.4,"26,755",6569,6321
4.9,"15,950",6570,6322
5.1,"13,763",6571,6323
5.1,"5,693",6572,6324
6.8,"8,359",6573,6325
5.5,"5,175",6574,6326
5.7,"7,591",6575,6327
6.8,"1,792",6576,6328
7.0,62,6577,3304
6.5,695,6578,6329
5.3,303,6579,6330
5.5,"1,139",6580,6331
6.4,952,6581,6332
5.9,"1,224",6582,6333
6.4,"1,278",6583,6334
6.9,"4,323",6584,6335
6.2,"1,796",6585,6336
5.3,"1,413",6586,6337
5.4,724,6587,6338
6.2,"1,657",6588,6339
7.0,"4,062",6589,6340
6.7,"2,097",6590,6341
5.5,606,6591,6342
7.0,"1,533",6592,6343
6.7,"4,871",6593,6344
5.9,928,6594,6345
5.8,553,6595,6346
4.4,84,6596,6347
6.1,299,6597,6348
6.0,196,6598,6349
3.8,346,6599,6350
6.3,289,6600,6351
6.3,387,6601,6352
3.9,"2,447",6602,6353
6.5,"3,428",6603,6354
6.9,"1,953",6604,6355
4.7,159,6605,6356
5.3,35,6606,5050
7.2,81,6607,6357
6.3,15,6608,3829
7.0,61,6609,6358
6.6,341,6610,6359
7.8,27,6611,6360
7.7,44,6612,6361
7.9,15,6613,6362
7.7,32,6614,6246
7.3,15,6615,6363
7.8,307,6616,6364
8.1,72,6617,6365
7.2,13,6618,472
7.2,19,6619,6366
8.1,57,6620,6367
,,6621,29
7.1,24,6622,6368
6.7,14,6623,6369
6.4,27,6624,6370
,,6625,29
,,6626,29
7.4,162,6627,6371
6.5,143,6628,6372
5.8,28,6629,6373
7.6,28,6630,6374
7.4,20,6631,5230
8.2,60,6632,6375
7.5,8,6633,6376
6.3,681,6634,6377
6.6/10,"4,224",6635,6378
6.5,"1,595",6636,6379
5.1,"15,329",6637,6380
7.1,14,6638,6381
5.9,74,6639,6382
6.5,40,6640,6383
4.0,396,6641,6384
7.3,49,6642,6385
4.2,443,6643,6386
4.2,340,6644,6387
2.7,249,6645,6388
4.1,"3,933",6646,6389
4.6,"4,942",6647,6390
5.0,"4,979",6648,6391
5.2,"8,007",6649,6392
5.1,"6,135",6650,6393
4.7,"7,638",6651,6394
4.5,"1,567",6652,6395
4.8,821,6653,6396
5.9,"4,952",6654,6397
6.5,29,6655,6398
5.9,"67,030",6656,6399
7.0,"1,514",6657,6400
6.7,"17,004",6658,6401
6.1,"1,955",6659,6402
7.6,132,6660,1041
4.8,"25,479",6661,6403
5.2,"22,344",6662,6404
4.3,"20,688",6663,6405
6.4,"97,433",6664,6406
5.1,"10,882",6665,6407
7.0,"2,562",6666,6408
6.2,"34,783",6667,6409
5.6,"28,245",6668,6410
6.5,"45,838",6669,6411
5.2,"13,624",6670,6412
7.2,118,6671,6413
7.3,154,6672,6414
6.3,762,6673,6415
6.9,38,6674,5028
6.9,25,6675,6416
6.3,180,6676,6417
6.5,186,6677,6418
8.1,562,6678,6419
6.6,411,6679,6420
7.1,110,6680,6421
7.3,66,6681,6422
7.1,129,6682,6423
7.5,218,6683,6424
7.3,742,6684,6425
7.5,692,6685,6426
6.9,596,6686,6427
8.0,"1,298",6687,6428
7.3,"3,099",6688,6429
8.3,"7,073",6689,6430
7.5,"3,186",6690,6431
8.1,"8,963",6691,6432
7.6,"1,800",6692,6433
8.1,"25,264",6693,6434
7.7,"14,712",6694,6435
6.9,646,6695,6436
6.4,238,6696,6437
7.4,647,6697,515
7.5,"1,387",6698,6438
7.8,48,6699,6439
8.3,69,6700,6440
6.5,257,6701,6441
8.2,67,6702,6442
7.1,164,6703,6443
6.6,"2,107",6704,6444
3.0,583,6705,6445
4.6,"1,331",6706,6446
5.1,469,6707,6447
7.2,"1,778",6708,6448
4.9,851,6709,6449
5.3,286,6710,6450
"6.8/10,7/10",593,6711,6451
7.2,"3,827",6712,6452
8.1,"2,531",6713,6453
8.1,"2,105",6714,6454
8.3,"3,310",6715,6455
8.1,"1,509",6716,6456
8.2,"3,234",6717,6457
8.4/10,"4,385",6718,6458
8.4,"3,931",6719,6459
7.4,"3,550",6720,6460
6.8,487,6721,6461
7.4,388,6722,6462
7.6,737,6723,6463
6.0,393,6724,6464
6.2,564,6725,6465
6.2,286,6726,6466
5.0,123,6727,6467
6.2,"44,212",6728,6468
6.5,"42,305",6729,6469
6.2,"63,295",6730,6470
5.9,"22,288",6731,6471
5.1,"4,473",6732,6472
"6.5/10,6.5/10","10,299",6733,6473
7.0,"5,198",6734,6474
7.4,"9,351",6735,6475
4.2,233,6736,6476
5.1,205,6737,6477
7.4,67,6738,6478
5.7,"3,305",6739,6479
7.7,113,6740,6480
7.3,21,6741,6481
6.6,58,6742,2985
8.0,274,6743,6482
"8.6/10,6.7/10","84,307",6744,6483
5.3,"7,054",6745,6484
5.3,"11,976",6746,6485
5.4,"12,018",6747,6486
,,6748,29
,,6749,29
6.1,332,6750,6487
5.9,632,6751,6488
6.2,271,6752,6489
6.9,"4,884",6753,6490
4.9,137,6754,6491
7.1,"2,482",6755,6492
6.4,60,6756,6493
7.5,"81,261",6757,6494
6.6,"14,105",6758,6495
7.3,"5,264",6759,6496
5.1,204,6760,6497
5.8,"1,048",6761,6498
6.0,144,6762,6499
6.2,"3,689",6763,6500
5.7,201,6764,6501
4.0,"5,017",6765,6502
6.9,"28,331",6766,6503
6.5,"17,941",6767,6504
6.5,"62,530",6768,6505
5.7,"12,255",6769,6506
6.8,"3,907",6770,6507
7.1,"45,679",6771,6508
6.6,"3,711",6772,6509
7.4,"117,248",6773,6510
5.4,"6,956",6774,6511
7.3,"59,995",6775,6512
7.1,"63,586",6776,6513
5.1,"15,049",6777,6514
6.4,"71,918",6778,6515
5.7,"9,439",6779,6516
6.7,"36,113",6780,6517
5.6,"4,107",6781,6518
6.2,"5,045",6782,6519
5.8,"2,144",6783,6520
7.1,"89,208",6784,6521
7.2,"66,722",6785,6522
6.4,"17,726",6786,6523
7.3,"12,479",6787,6524
7.2,"3,697",6788,6525
7.2,374,6789,6526
6.4,"8,791",6790,6527
6.4,"18,116",6791,6528
6.9,"1,290",6792,6529
5.8,"1,500",6793,6530
5.6,"7,286",6794,6531
6.0,"35,968",6795,6532
5.9,"75,714",6796,6533
6.8,"83,440",6797,6534
6.6,"36,757",6798,6535
5.9,"57,587",6799,6536
5.5,"2,081",6800,6537
6.4,"10,624",6801,6538
5.8,"5,361",6802,6539
7.2,"4,782",6803,6540
7.2,"7,534",6804,6541
5.6,"19,609",6805,6542
5.1,"15,485",6806,6543
5.4,"19,124",6807,6544
4.6,"22,767",6808,6545
6.8,"1,297",6809,6546
4.4,"68,048",6810,6547
4.8,"66,807",6811,6548
5.7,"1,505",6812,6549
6.3,"17,406",6813,6550
3.6,"50,583",6814,6551
7.9,"17,805",6815,6552
7.1,694,6816,6553
7.3,"1,953",6817,6554
7.6,430,6818,6555
7.3,841,6819,6556
7.1,512,6820,6557
7.1,164,6821,6443
8.1,"1,773",6822,6558
6.6,140,6823,2873
,588,6824,6559
7.7,"3,619",6825,6560
"4.2/10,3.7/10","30,686",6826,6561
4.9,"26,319",6827,6562
1.6,"73,675",6828,6563
5.8,"62,667",6829,6564
7.0,"24,574",6830,6565
8.2,532,6831,6566
7.4,116,6832,6567
6.8,"50,368",6833,6568
7.1,"87,067",6834,6569
6.4,"6,617",6835,6570
6.5,"12,708",6836,6571
7.0,"39,024",6837,6572
6.6,"1,469",6838,6573
6.2,546,6839,6574
7.3,"43,295",6840,6575
7.2,"82,640",6841,6576
6.3,"28,922",6842,6577
5.7,769,6843,6578
7.3,"102,131",6844,6579
6.2,"1,455",6845,6580
,,6846,29
6.7,11,6847,6581
5.9,192,6848,6582
7.3,"26,394",6849,6583
6.3,"19,421",6850,6584
6.9,"45,910",6851,6585
6.8,976,6852,6586
6.3,"10,579",6853,6587
6.8,"3,759",6854,6588
5.9,"6,034",6855,6589
6.0,"3,838",6856,6590
3.6,"12,086",6857,6591
5.6,"3,539",6858,6592
6.7,"6,213",6859,6593
4.8,"16,792",6860,6594
3.9,"1,252",6861,6595
4.9,"4,943",6862,6596
6.4,"26,829",6863,6597
5.7,"5,616",6864,6598
5.3,"1,203",6865,6599
4.7,"3,688",6866,6600
5.4,"6,229",6867,6601
4.3,"2,468",6868,6602
6.5,"11,984",6869,6603
6.1,669,6870,6604
5.8,"2,698",6871,6605
5.9,"2,922",6872,6606
6.1,"29,680",6873,6607
5.9,"8,965",6874,6608
6.0,"1,928",6875,6609
5.4,"3,297",6876,6610
6.1,"4,621",6877,6611
,,6878,29
6.6,"22,698",6879,6612
6.8,"15,163",6880,6613
3.4,"1,744",6881,6614
2.9,"1,769",6882,6615
6.6,327,6883,6616
5.5,"43,770",6884,6617
5.6,"65,814",6885,6618
6.0,"39,773",6886,6619
6.3,"7,322",6887,6620
6.5,"70,528",6888,6621
5.2,"79,218",6889,6622
5.8,"19,482",6890,6623
5.1,"7,152",6891,6624
5.7,"150,174",6892,6625
5.6,"14,824",6893,6626
5.1,"10,397",6894,6627
4.6,"10,673",6895,6628
"4.4/10,4.1/10","14,342",6896,6629
6.1,"33,748",6897,6630
5.6,"15,976",6898,6631
5.2,"9,909",6899,6632
5.6,"11,969",6900,6633
6.5,"44,596",6901,6634
5.7,"2,926",6902,6635
6.7,"42,553",6903,6636
6.5,"3,463",6904,6637
6.9,"14,306",6905,6638
3.8,"1,023",6906,6639
4.4,8,6907,6640
6.4,"108,455",6908,6641
5.1,"103,480",6909,6642
7.1,"28,679",6910,6643
7.0,"81,386",6911,6644
4.4,"73,545",6912,6645
7.0,"42,840",6913,6646
6.8,"50,229",6914,6647
6.6,"54,662",6915,6648
5.7,"9,011",6916,6649
7.6/10,"2,038",6917,6650
6.7,"1,314",6918,6651
6.4,"7,311",6919,6652
6.9,"2,600",6920,6653
6.4,"9,697",6921,6654
5.7,"9,476",6922,6655
6.8,"2,551",6923,6656
6.4,"5,342",6924,6657
5.7,"2,373",6925,6658
5.0,"16,836",6926,6659
4.0,"12,926",6927,6660
5.1,"27,222",6928,6661
7.6,540,6929,6662
7.4,"5,888",6930,6663
6.4,"2,113",6931,6664
,,6932,29
5.2,"5,373",6933,6665
7.9,"3,535",6934,6666
4.6,334,6935,6667
7.4,"5,860",6936,6668
5.9,"12,971",6937,6669
5.9,"62,591",6938,6670
6.1,"3,052",6939,6671
4.9,"15,716",6940,6672
5.7,"2,921",6941,6673
7.0,"7,807",6942,6674
6.9,"14,834",6943,6675
7.1,"8,368",6944,6676
4.1,"1,086",6945,6677
7.2,"10,717",6946,6678
5.9,"3,692",6947,6679
5.8,"1,677",6948,6680
5.9,"44,279",6949,6681
5.2,"12,196",6950,6682
5.6,"31,921",6951,6683
5.4,"7,086",6952,6684
3.9,"3,965",6953,6685
5.5,"1,374",6954,6686
5.8,"84,877",6955,6687
5.5,"71,633",6956,6688
4.9,"55,628",6957,6689
6.0,"3,401",6958,6690
5.6,"43,403",6959,6691
5.1/10,"6,245",6960,6692
6.1,"21,785",6961,6693
6.1,"30,188",6962,6694
5.5,"21,532",6963,6695
6.6,185,6964,6696
6.9,"70,405",6965,6697
7.5,"13,984",6966,6698
6.2,"7,332",6967,6699
5.5,"8,816",6968,6700
6.6,"83,965",6969,6701
"4/10,3.9/10","65,488",6970,6702
6.1,227,6971,6703
5.3,"33,513",6972,6704
5.8,"3,846",6973,6705
6.1,8,6974,6706
6.2/10,"3,597",6975,6707
7.0,"30,130",6976,6708
5.9,"12,709",6977,6709
7.0,"7,230",6978,6710
6.9,"58,938",6979,6711
5.6,"10,252",6980,6712
6.0,929,6981,6713
6.5,"8,258",6982,6714
7.5,"82,783",6983,6715
5.8,"28,959",6984,6716
4.7,"28,013",6985,6717
6.5,"12,002",6986,6718
6.8,"27,295",6987,6719
7.6,"58,734",6988,6720
5.2,"2,989",6989,6721
6.8,"3,315",6990,6722
6.4,"11,074",6991,6723
6.7,"15,381",6992,6724
6.7,"11,702",6993,6725
5.8,"6,845",6994,6726
6.7,"2,191",6995,6727
5.9,"15,549",6996,6728
5.7,"22,380",6997,6729
7.2,"22,970",6998,6730
7.6,"1,116",6999,6731
7.3,"10,160",7000,6732
4.9,"40,925",7001,6733
7.0,"31,009",7002,6734
5.9,"16,293",7003,6735
7.3,"73,828",7004,6736
