Language,Genre,original_index,unique_index
"English,French,German","Action,War,Drama",4431,1424
English,"Drama,War",4432,120
English,"Documentary,War",4433,1425
English,Drama,4434,35
English,"Crime,Western,Drama",4435,1426
English,Drama,4436,35
English,"Action,Adventure,Drama",4437,70
English,"Documentary,History,War",4438,1403
English,"Drama,War",4439,120
English,"Documentary,History,War",4440,1403
English,"Documentary,History,War",4441,1403
English,"Action,History,War",4442,1427
"English,German,Italian,Japanese,Amharic,Russian","Documentary,History,War",4443,1428
English,"Comedy,Drama,Romance",4444,73
English,"Crime,Drama,Mystery",4445,36
English,"Drama,Music,Musical",4446,176
English,"Horror,Sci-Fi",4447,191
English,"Crime,Thriller,Mystery",4448,1429
English,"Biography,Drama,Music",4449,299
English,"Comedy,Drama,Romance",4450,73
English,"Horror,Mystery",4451,91
English,"Drama,Romance",4452,57
English,"Comedy,Drama,Romance",4453,73
English,Drama,4454,35
English,"Family,Fantasy,Western",4455,1430
English,"Documentary,Biography",4456,3
English,"Documentary,Musical & Performing Arts,Art House & International,Special Interest",4457,1431
English,"Documentary,History,News",4458,1432
English,"Comedy,Drama",4459,10
English,Documentary,4460,11
English,"Documentary,History,News",4461,1432
English,"Documentary,Biography",4462,3
"English,Italian,German,French",Documentary,4463,1433
English,"Comedy,Drama,Sport",4464,286
English,Family,4465,168
English,Action,4466,300
English,"Horror,Science Fiction & Fantasy,Comedy,Cult Movies",4467,1434
English,"Action,Crime,Thriller",4468,202
English,"Drama,Thriller",4469,23
English,"Horror,Thriller",4470,50
English,"Crime,Thriller",4471,181
"English,Portuguese,French,Japanese","Documentary,Biography,Sport",4472,1435
English,,4473,172
"English,French",Documentary,4474,1436
"English,Aramaic","Horror,Thriller",4475,1437
English,Documentary,4476,11
English,Drama,4477,35
English,Comedy,4478,61
English,"Musical,Fantasy",4479,1438
English,Comedy,4480,61
English,"Adventure,Biography,Drama",4481,324
"English,Italian","Action,Adventure,Fantasy",4482,1439
English,Action,4483,300
English,"Drama,Music,Romance",4484,671
English,"Drama,Romance",4485,57
"English,Arabic","Action,Adventure,Drama",4486,1440
English,"Biography,Drama",4487,46
English,"Adventure,Romance,Sci-Fi",4488,244
English,"Horror,Mystery,Thriller",4489,0
English,Comedy,4490,61
"English,Mandarin","Animation,Comedy,Family",4491,1441
English,"Adventure,Animation,Family",4492,1193
English,Drama,4493,35
English,"Adventure,Fantasy",4494,101
English,Comedy,4495,61
English,"Biography,Drama",4496,46
English,"Adventure,Drama,Romance",4497,134
English,Adventure,4498,736
English,"Drama,Fantasy,Romance",4499,30
English,"Drama,Romance",4500,57
English,"Western,Crime",4501,1442
English,"Drama,War",4502,120
English,Thriller,4503,60
English,Documentary,4504,11
English,"Drama,Romance,Western",4505,1039
English,"Adventure,Western",4506,1443
English,"Drama,Horror,Thriller",4507,150
"English,Italian,Spanish","Crime,Drama,Film-Noir",4508,1444
English,"Comedy,Romance",4509,9
"English,Latin,Spanish","Drama,Romance",4510,1445
English,"Action,Adventure,Romance",4511,173
English,"Comedy,Drama,Romance",4512,73
English,"Comedy,Romance",4513,9
English,"Film-Noir,Mystery,Romance",4514,1446
"English,Spanish","Drama,Romance,Western",4515,543
English,"Drama,History",4516,64
English,Drama,4517,35
English,"Crime,Drama",4518,210
English,"Comedy,Drama",4519,10
English,Comedy,4520,61
English,"Drama,Musical & Performing Arts,Comedy",4521,1447
English,Comedy,4522,61
"English,Spanish","Action,Crime,Horror",4523,938
English,"Biography,Drama,Romance",4524,255
English,"Comedy,Drama",4525,10
English,"Comedy,Drama",4526,10
English,"Comedy,Crime,Horror",4527,332
"English,German,French,Hebrew","Documentary,Biography",4528,1448
English,Comedy,4529,61
English,"Crime,Drama,Film-Noir",4530,59
English,"Comedy,Musical,Romance",4531,31
English,Comedy,4532,61
English,"Comedy,Musical",4533,62
"English,French","Biography,Drama",4534,955
English,"Biography,Drama",4535,46
English,"Biography,Drama",4536,46
English,"Biography,Drama,Romance",4537,255
English,"Comedy,Drama",4538,10
English,Horror,4539,53
English,Comedy,4540,61
English,"Crime,Drama,Film-Noir",4541,59
English,"Crime,Drama,Film-Noir",4542,59
English,"Crime,Drama,Film-Noir",4543,59
English,Documentary,4544,11
English,"Drama,Film-Noir,Thriller",4545,1449
English,"Drama,Western",4546,116
English,"Film-Noir,Thriller",4547,1450
English,"Crime,Drama",4548,210
English,"Adventure,Crime,Drama",4549,201
English,"Crime,Drama,Film-Noir",4550,59
English,"Crime,Drama",4551,210
English,"Crime,Drama,Film-Noir",4552,59
English,"Action,Crime,Drama",4553,27
English,"Drama,Romance,War",4554,119
"English,French","Drama,Western",4555,1451
English,"Crime,Horror,Thriller",4556,1310
English,"Documentary,Biography",4557,3
"English,French","Drama,Romance",4558,37
"English,French,Italian,German","Crime,Thriller",4559,1452
"English,Spanish","Drama,Romance",4560,194
English,"Drama,Romance",4561,57
English,"Drama,Romance,War",4562,119
English,Drama,4563,35
English,"Drama,Mystery,Thriller",4564,14
English,"Documentary,Biography",4565,3
English,"Comedy,Horror",4566,52
English,"Drama,Romance",4567,57
English,Horror,4568,53
English,Horror,4569,53
English,"Horror,Drama",4570,1453
English,"Action,Crime,Thriller",4571,202
English,"Action,Comedy",4572,627
English,Horror,4573,53
English,Horror,4574,53
English,"Sci-Fi,Thriller",4575,90
English,"Crime,Drama",4576,210
English,Horror,4577,53
English,"Crime,Horror",4578,226
English,Horror,4579,53
English,Horror,4580,53
English,Drama,4581,35
English,"Comedy,Horror,Thriller",4582,7
English,"Horror,Thriller",4583,50
English,Documentary,4584,11
English,"Horror,Thriller",4585,50
English,"Horror,Thriller",4586,50
English,"Comedy,Horror,Mystery",4587,353
"English,Portuguese","Action,Thriller",4588,1454
English,"Action,Drama,War",4589,1417
English,"Action,Adventure",4590,118
English,Comedy,4591,61
English,"Crime,Drama,Film-Noir",4592,59
English,Thriller,4593,60
English,"Crime,Drama,Film-Noir",4594,59
English,"Comedy,Romance,Western",4595,1117
"English,Japanese","Action,Adventure,Drama",4596,966
"English,French,German,Spanish","Drama,Adventure,War",4597,1455
English,"Crime,Drama,Film-Noir",4598,59
English,Comedy,4599,61
English,"Comedy,Fantasy",4600,196
English,"Drama,Film-Noir,Thriller",4601,1449
English,"Crime,Drama,Film-Noir",4602,59
English,"Action,Adventure,Comedy",4603,156
English,"Drama,War",4604,120
"English,French,German,Chinese,Italian,Arabic","Comedy,Musical,Romance",4605,1456
English,"Comedy,Drama,Romance",4606,73
English,"Western,Drama,Action & Adventure,Classics",4607,1457
"English,French","Comedy,Musical,Romance",4608,223
English,"Film-Noir,Thriller",4609,1450
"English,French,Latin,Arabic","Comedy,Drama,Romance",4610,1458
English,"Comedy,Drama,Musical",4611,247
English,"Drama,Romance,Western",4612,1039
"English,French,German","Comedy,Romance",4613,1459
English,Drama,4614,35
English,Drama,4615,35
"English,Italian,French","Crime,Drama,Mystery",4616,1460
English,"Adventure,Drama,Romance",4617,134
English,"Drama,Mystery,Romance",4618,270
English,Drama,4619,35
English,"Crime,Thriller",4620,181
"English,French","Crime,Drama,Mystery",4621,1461
"English,German","Action,Adventure,Comedy",4622,442
English,"Comedy,Drama,Romance",4623,73
"English,Italian,Russian","Drama,Romance,War",4624,1462
English,Comedy,4625,61
English,"Action,Thriller",4626,94
English,"Drama,Romance,Western",4627,1039
English,"Drama,Music,Musical",4628,176
English,Drama,4629,35
English,"Crime,Drama,Thriller",4630,82
English,"Biography,Drama,History",4631,253
English,"Drama,Musical,Romance",4632,114
English,Musical,4633,248
English,"Comedy,Musical,Romance",4634,31
"English,French,Chinese","Crime,Drama,Film-Noir",4635,1463
"English,Japanese","Action,Drama,History",4636,28
English,"Action,Adventure,Biography",4637,336
English,"Drama,Crime",4638,1464
"English,Russian","Musical,Western",4639,1465
English,"Musical,Romance",4640,246
English,"Crime,Mystery,Romance",4641,1466
English,"Comedy,Romance",4642,9
English,Sci-Fi,4643,161
English,"Horror,Thriller",4644,50
English,"Horror,Mystery",4645,91
English,Horror,4646,53
English,Horror,4647,53
English,"Crime,Drama,Film-Noir",4648,59
English,Horror,4649,53
English,"Adventure,Biography,Drama",4650,324
English,"Horror,Thriller",4651,50
English,"Comedy,Horror",4652,52
English,"Drama,Romance,War",4653,119
English,"Crime,Drama,Film-Noir",4654,59
"English,German","Drama,Romance,War",4655,1467
English,"Drama,Romance,Fantasy",4656,1468
"English,French","Drama,Film-Noir",4657,1469
"English,French,Cantonese,German","Adventure,Drama,Romance",4658,1470
"English,Japanese","War,Drama",4659,1471
"English,German",Drama,4660,1472
English,"Crime,Drama,Film-Noir",4661,59
English,"Drama,Mystery,Romance",4662,270
English,"Drama,Romance",4663,57
English,"Crime,Mystery,Thriller",4664,999
"English,Korean","Action,Drama",4665,1473
English,"Short,Comedy",4666,1122
English,Horror,4667,53
English,"Mystery,Sci-Fi,Thriller",4668,268
English,"Comedy,Romance",4669,9
"English,Mandarin","Adventure,Drama,Fantasy",4670,1474
English,"Drama,Romance",4671,57
English,"Horror,Sci-Fi",4672,191
English,Comedy,4673,61
English,"Comedy,Horror,Sci-Fi",4674,92
English,"Comedy,Romance",4675,9
English,"Romance,Drama",4676,1475
English,Drama,4677,35
English,"Drama,Romance",4678,57
English,"Biography,Drama",4679,46
English,"Comedy,Romance",4680,9
English,"Comedy,Musical,Romance",4681,31
English,"Comedy,Romance",4682,9
English,"Comedy,Romance",4683,9
English,"Comedy,Drama",4684,10
English,"Action,Adventure,Drama",4685,70
English,"Action,Adventure,Thriller",4686,25
English,Drama,4687,35
"English,German","Action,Mystery,Thriller",4688,1476
"English,Spanish,French,Swahili,German","Action,Adventure,Comedy",4689,1477
"English,French,German,Dutch,Italian","Action,Mystery,Thriller",4690,1478
"English,German,Turkish,Arabic","Drama,Horror,Mystery & Suspense",4691,1479
English,Drama,4692,35
"English,Creole","Drama,Fantasy,Romance",4693,1480
"English,Cornish","Drama,Romance,War",4694,1481
"English,Danish","Biography,Crime,Drama",4695,1482
English,"Action,Crime,Drama",4696,27
"English,German,Arabic,French,Cantonese","Action,Crime,Thriller",4697,1483
"English,Spanish","Adventure,Comedy,Crime",4698,1484
English,"Mystery,Thriller",4699,219
English,Horror,4700,53
English,"Action,Comedy",4701,627
"English,American Sign Language",Horror,4702,1485
English,"Action,Comedy,Crime",4703,132
English,"Action,Drama,Crime",4704,702
English,"Action,Crime,Drama",4705,27
English,"Drama,Sci-Fi",4706,89
English,Comedy,4707,61
English,"Adventure,Drama,Romance",4708,134
"English,Japanese","Action,Crime,Drama",4709,1050
English,"Action,Crime,Drama",4710,27
English,"Horror,Sci-Fi,Thriller",4711,655
English,"Action,Crime,Mystery",4712,305
English,"Horror,Sci-Fi",4713,191
English,,4714,172
English,"Fantasy,Horror",4715,1169
"English,French","Drama,Horror,Mystery",4716,1486
"English,Scottish Gaelic","Action,Adventure,Drama",4717,1487
"Amharic,Italian,English",Documentary,4718,1488
English,"Comedy,Horror,Mystery",4719,353
English,"Drama,History,War",4720,841
English,"Action,Adventure,Fantasy",4721,190
English,"Horror,Thriller",4722,50
English,Sci-Fi,4723,161
English,"Adventure,Biography,Drama",4724,324
"Mandarin,Japanese,English,Hindi,Shanghainese,Cantonese","Drama,Romance,Thriller",4725,1489
English,"Thriller,Action",4726,1490
"English,French",Drama,4727,254
English,"Drama,Romance",4728,57
English,"Crime,Thriller",4729,181
English,"Drama,Mystery,Romance",4730,270
English,"Adventure,Family,Fantasy",4731,98
"English,Italian,Polish,French,Spanish,German","Comedy,Drama,Romance",4732,1491
English,"Drama,Romance,Sci-Fi",4733,490
English,Comedy,4734,61
English,"Action,Crime,Drama",4735,27
English,"Crime,Drama,History",4736,291
English,"Crime,Drama,Thriller",4737,82
English,"Action,Comedy,Romance",4738,751
"English,Sioux","Crime,Mystery,Thriller",4739,1492
English,"Comedy,Drama",4740,10
English,"Action,Adventure,Drama",4741,70
English,"Comedy,Mystery,Sci-Fi",4742,1493
English,Comedy,4743,61
English,Comedy,4744,61
English,"Comedy,Drama",4745,10
English,Comedy,4746,61
English,"Biography,Drama,Music",4747,299
English,Drama,4748,35
English,"Comedy,Sport",4749,233
English,"Adventure,Horror",4750,43
English,"Comedy,Romance",4751,9
English,"Crime,Drama,Mystery",4752,36
English,Comedy,4753,61
"English,French","Adventure,Mystery,Thriller",4754,1494
English,"Action,Drama,Thriller",4755,697
English,Western,4756,122
English,Horror,4757,53
English,"Comedy,Drama",4758,10
English,"Drama,Mystery,Thriller",4759,14
English,"Action,Crime,Drama",4760,27
English,Drama,4761,35
English,Drama,4762,35
English,"Comedy,Mystery,Thriller",4763,1495
English,Comedy,4764,61
English,Western,4765,122
English,"Action,Drama,Romance",4766,29
English,Western,4767,122
"English,Indian Sign Language,North American Indian","Drama,Western",4768,1496
English,Western,4769,122
English,"Action,Drama,Romance",4770,29
English,"Documentary,Action,Crime",4771,1497
English,Western,4772,122
English,"History,Western",4773,1498
English,"Action,Drama",4774,199
English,"Thriller,Western",4775,1499
English,"Action,Crime,Drama",4776,27
English,"Horror,Thriller",4777,50
English,"Action,Thriller,Drama",4778,1500
English,"Action,Drama,Thriller",4779,697
English,"Action,Horror,Mystery",4780,1501
English,"Action,Crime,Drama",4781,27
"English,French","Action,Thriller",4782,1502
English,"Action,Crime,Drama",4783,27
English,"Mystery & Suspense,Action & Adventure",4784,934
English,"Adventure,Western",4785,1443
"English,French,Thai","Action,Thriller",4786,1503
"English,Russian,German,Italian","Action,Adventure,Comedy",4787,1504
English,"Action,Adventure,Sci-Fi",4788,151
English,"Biography,Crime,Drama",4789,113
"English,Spanish","Action,Crime,Drama",4790,141
English,"Biography,Drama",4791,46
English,"Mystery & Suspense,Horror",4792,1505
English,"Adventure,Biography,Drama",4793,324
English,"Comedy,Drama,Romance",4794,73
English,"Crime,Drama,Romance",4795,74
English,"Comedy,Drama",4796,10
English,Drama,4797,35
English,Drama,4798,35
"English,Spanish","Biography,Drama,Sport",4799,1506
English,Comedy,4800,61
English,Drama,4801,35
English,Drama,4802,35
English,Drama,4803,35
English,"Action,Drama,Romance",4804,29
English,"Action,Drama,Fantasy",4805,857
English,"Action & Adventure,Science Fiction & Fantasy,Comedy",4806,1507
English,"Action,Sci-Fi",4807,88
English,"Action,Sci-Fi,Thriller",4808,756
English,"Adventure,Fantasy",4809,101
English,"Action,Adventure,Sci-Fi",4810,151
English,"Comedy,Romance",4811,9
English,Comedy,4812,61
English,"Adventure,War",4813,1508
English,"Comedy,Drama,Romance",4814,73
"English,French",Drama,4815,254
"English,German","Comedy,Romance",4816,806
English,Comedy,4817,61
English,"Comedy,Romance",4818,9
"English,German,French","Comedy,Romance,War",4819,1509
English,"Romance,Comedy",4820,1510
"English,Russian",Comedy,4821,902
English,"Comedy,Romance",4822,9
"English,Italian,Russian,Spanish,German","Comedy,Crime,Romance",4823,1511
English,"Comedy,Romance,War",4824,1512
"English,Russian","Comedy,Romance",4825,1239
English,"Drama,Horror,Mystery",4826,93
"English,French","Comedy,Drama,Fantasy",4827,1119
"English,German","Comedy,War",4828,1513
English,"Comedy,Fantasy,Romance",4829,183
English,"Comedy,Romance",4830,9
English,"Drama,Romance",4831,57
English,"Crime,Drama,Mystery",4832,36
English,"Biography,Drama,Music",4833,299
English,"Comedy,Romance",4834,9
English,"Comedy,Drama,Romance",4835,73
English,"Horror,Mystery,Thriller",4836,0
English,Drama,4837,35
English,Drama,4838,35
English,"Comedy,Drama,Romance",4839,73
English,"Comedy,Drama,Romance",4840,73
"English,French,Latin","Drama,Mystery",4841,1514
"English,Spanish",Western,4842,792
English,"Comedy,Drama,Romance",4843,73
English,"Comedy,Drama,Romance",4844,73
English,"Comedy,Crime,Mystery",4845,306
English,"Comedy,Romance",4846,9
English,"Comedy,Crime,Mystery",4847,306
English,"Comedy,Crime,Mystery",4848,306
"English,French","Comedy,Romance",4849,327
"English,French,Russian,German,Spanish,Greek","Comedy,Drama,Romance",4850,1515
"English,Spanish","Drama,History,War",4851,1516
English,"Drama,War,Western",4852,1517
English,"Drama,History,War",4853,841
English,"Action,Drama,History",4854,71
English,Drama,4855,35
English,"Drama,History,War",4856,841
English,"Action,Fantasy,Thriller",4857,885
English,"Action,Adventure,Sci-Fi",4858,151
"English,Greek,Italian","Action,Crime,Fantasy",4859,1518
"English,Japanese,Chinese,Arabic","Action,Adventure,Fantasy",4860,1519
"English,Mandarin","Action & Adventure,Science Fiction & Fantasy",4861,1520
"English,Klingon","Drama,Action & Adventure,Science Fiction & Fantasy",4862,1521
English,"Action,Drama,Sci-Fi",4863,552
English,"Action,Sci-Fi,Thriller",4864,756
"English,Russian,Italian,Mandarin,French","Mystery,Sci-Fi,Thriller",4865,1522
"English,French","Crime,Mystery,Thriller",4866,45
English,"Short,Comedy",4867,1122
English,Music,4868,479
English,Comedy,4869,61
English,"Comedy,Romance",4870,9
English,Drama,4871,35
English,Drama,4872,35
English,Comedy,4873,61
English,"Comedy,Romance",4874,9
English,"Drama,Romance",4875,57
English,"Drama,Romance",4876,57
English,"Drama,Romance",4877,57
"English,Spanish","Comedy,Crime",4878,203
English,"Drama,Romance,Thriller",4879,193
English,"Comedy,Drama",4880,10
English,"Action,Crime,Thriller",4881,202
English,"Drama,History,Romance",4882,1523
English,Drama,4883,35
"English,Spanish","Action,Crime,Thriller",4884,846
English,"Horror,Thriller",4885,50
English,"Comedy,Drama,Sci-Fi",4886,1524
"English,Mandarin","Comedy,Drama",4887,1525
